alarm_id,timestamp,tag,prioriteit,type,status,duur_sec,is_nuisance,in_alarm_flood,operator_actie,dag_type,shift
9789,2025-03-12 20:45:44,XA-501,medium,equipment,actief,1063,0,0,acknowledge,werkdag,avond
9793,2025-03-12 20:50:57,XA-502,laag,equipment,acknowledged,58,1,0,acknowledge,werkdag,avond
9841,2025-03-12 21:00:34,CA-801,laag,communicatie,acknowledged,266,1,0,acknowledge,werkdag,avond
9811,2025-03-12 21:45:32,XA-502,laag,equipment,actief,279,1,0,actie_genomen,werkdag,avond
9699,2025-03-12 21:46:27,TAH-102,medium,temperatuur,acknowledged,42,1,0,actie_genomen,werkdag,avond
9716,2025-03-12 21:59:57,PAH-202,laag,druk,acknowledged,443,1,0,acknowledge,werkdag,avond
9846,2025-03-12 22:00:05,CA-801,laag,communicatie,acknowledged,152,1,0,actie_genomen,werkdag,nacht
9761,2025-03-12 22:04:43,FAL-302,medium,debiet,acknowledged,36,1,0,acknowledge,werkdag,nacht
9804,2025-03-12 22:08:03,XA-502,laag,equipment,actief,160,1,0,acknowledge,werkdag,nacht
9693,2025-03-12 22:11:41,TAH-101,hoog,temperatuur,actief,295,0,0,actie_genomen,werkdag,nacht
9844,2025-03-12 22:13:04,CA-801,laag,communicatie,acknowledged,110,1,0,actie_genomen,werkdag,nacht
9730,2025-03-12 22:16:45,PAH-202,laag,druk,actief,12,1,0,acknowledge,werkdag,nacht
9734,2025-03-12 22:29:32,PAH-202,laag,druk,acknowledged,439,1,0,actie_genomen,werkdag,nacht
9819,2025-03-12 22:31:46,CA-801,laag,communicatie,acknowledged,4,1,0,actie_genomen,werkdag,nacht
9695,2025-03-12 22:37:05,TAL-101,hoog,temperatuur,acknowledged,388,0,0,geen,werkdag,nacht
9799,2025-03-12 22:37:53,XA-502,laag,equipment,acknowledged,90,1,0,acknowledge,werkdag,nacht
9711,2025-03-12 22:39:40,PAH-202,laag,druk,acknowledged,309,1,0,geen,werkdag,nacht
9837,2025-03-12 22:55:28,CA-801,laag,communicatie,actief,833,1,0,geen,werkdag,nacht
9831,2025-03-12 22:57:51,CA-801,laag,communicatie,acknowledged,136,1,0,actie_genomen,werkdag,nacht
9782,2025-03-12 23:00:23,LALL-401,kritiek,niveau,actief,569,0,0,acknowledge,werkdag,nacht
9777,2025-03-12 23:01:10,LAH-401,hoog,niveau,acknowledged,1460,0,0,suppress,werkdag,nacht
9857,2025-03-12 23:19:24,CA-801,laag,communicatie,teruggekeerd,281,1,0,geen,werkdag,nacht
9851,2025-03-12 23:23:12,CA-801,laag,communicatie,acknowledged,176,1,0,geen,werkdag,nacht
9743,2025-03-12 23:41:30,FAL-301,hoog,debiet,acknowledged,1151,0,0,geen,werkdag,nacht
9766,2025-03-12 23:44:45,FAL-302,medium,debiet,actief,326,1,0,actie_genomen,werkdag,nacht
9708,2025-03-12 23:47:58,PAL-201,medium,druk,teruggekeerd,3038,0,0,actie_genomen,werkdag,nacht
9691,2025-03-12 23:51:42,TAH-101,hoog,temperatuur,teruggekeerd,13,0,0,geen,werkdag,nacht
9972,2025-03-13 00:00:53,XA-502,laag,equipment,acknowledged,22,1,0,actie_genomen,werkdag,nacht
9933,2025-03-13 00:02:19,LAH-401,hoog,niveau,actief,1051,0,0,actie_genomen,werkdag,nacht
9888,2025-03-13 00:04:56,PAH-202,laag,druk,acknowledged,92,1,0,geen,werkdag,nacht
9939,2025-03-13 00:05:14,XA-501,medium,equipment,actief,432,0,0,actie_genomen,werkdag,nacht
9918,2025-03-13 00:10:19,FAL-302,medium,debiet,actief,1226,1,0,acknowledge,werkdag,nacht
9963,2025-03-13 00:18:36,XA-502,laag,equipment,acknowledged,232,1,0,actie_genomen,werkdag,nacht
9961,2025-03-13 00:33:22,XA-502,laag,equipment,acknowledged,89,1,0,geen,werkdag,nacht
9923,2025-03-13 00:40:22,FAL-302,medium,debiet,actief,632,1,0,acknowledge,werkdag,nacht
10007,2025-03-13 00:48:48,CA-801,laag,communicatie,actief,991,1,0,actie_genomen,werkdag,nacht
9934,2025-03-13 00:51:53,LAH-401,hoog,niveau,acknowledged,328,0,0,actie_genomen,werkdag,nacht
9955,2025-03-13 01:02:28,XA-502,laag,equipment,acknowledged,258,1,0,acknowledge,werkdag,nacht
9901,2025-03-13 01:05:21,PAH-202,laag,druk,teruggekeerd,368,1,0,geen,werkdag,nacht
9932,2025-03-13 01:09:49,LAH-401,hoog,niveau,acknowledged,962,0,0,actie_genomen,werkdag,nacht
10015,2025-03-13 01:10:21,CA-801,laag,communicatie,acknowledged,805,1,0,suppress,werkdag,nacht
9862,2025-03-13 01:13:32,TAH-101,hoog,temperatuur,actief,1590,0,0,actie_genomen,werkdag,nacht
9956,2025-03-13 01:15:43,XA-502,laag,equipment,acknowledged,118,1,0,acknowledge,werkdag,nacht
9904,2025-03-13 01:19:09,PAH-202,laag,druk,teruggekeerd,105,1,0,acknowledge,werkdag,nacht
9937,2025-03-13 01:21:44,LALL-401,kritiek,niveau,actief,959,0,0,geen,werkdag,nacht
9868,2025-03-13 01:26:36,TAH-102,medium,temperatuur,teruggekeerd,17,1,0,acknowledge,werkdag,nacht
9988,2025-03-13 01:32:10,AAH-601,medium,analyse,actief,97,0,0,acknowledge,werkdag,nacht
9973,2025-03-13 01:44:52,XA-502,laag,equipment,teruggekeerd,1354,1,0,acknowledge,werkdag,nacht
9986,2025-03-13 01:50:29,AAH-601,medium,analyse,acknowledged,3462,0,0,actie_genomen,werkdag,nacht
9970,2025-03-13 01:59:44,XA-502,laag,equipment,acknowledged,836,1,0,geen,werkdag,nacht
9950,2025-03-13 02:05:37,XA-502,laag,equipment,acknowledged,718,1,0,actie_genomen,werkdag,nacht
9902,2025-03-13 02:12:42,PAH-202,laag,druk,acknowledged,146,1,0,acknowledge,werkdag,nacht
9982,2025-03-13 02:30:51,XA-502,laag,equipment,actief,329,1,0,suppress,werkdag,nacht
9951,2025-03-13 02:32:47,XA-502,laag,equipment,teruggekeerd,281,1,0,geen,werkdag,nacht
9885,2025-03-13 02:36:12,PAH-201,hoog,druk,acknowledged,101,0,0,acknowledge,werkdag,nacht
9962,2025-03-13 03:01:43,XA-502,laag,equipment,teruggekeerd,82,1,0,acknowledge,werkdag,nacht
9882,2025-03-13 03:11:51,TAH-102,medium,temperatuur,actief,3,1,0,actie_genomen,werkdag,nacht
9866,2025-03-13 03:38:03,TAH-102,medium,temperatuur,acknowledged,154,1,0,actie_genomen,werkdag,nacht
9900,2025-03-13 03:42:03,PAH-202,laag,druk,acknowledged,61,1,0,acknowledge,werkdag,nacht
10008,2025-03-13 03:45:49,CA-801,laag,communicatie,acknowledged,532,1,0,acknowledge,werkdag,nacht
9884,2025-03-13 04:02:08,PAH-201,hoog,druk,teruggekeerd,104,0,0,acknowledge,werkdag,nacht
9969,2025-03-13 04:05:47,XA-502,laag,equipment,acknowledged,881,1,0,geen,werkdag,nacht
9992,2025-03-13 04:17:13,AAH-601,medium,analyse,teruggekeerd,543,0,0,actie_genomen,werkdag,nacht
9869,2025-03-13 04:27:46,TAH-102,medium,temperatuur,acknowledged,209,1,0,suppress,werkdag,nacht
9908,2025-03-13 04:55:28,FAL-301,hoog,debiet,acknowledged,230,0,0,acknowledge,werkdag,nacht
9883,2025-03-13 05:03:13,TAH-102,medium,temperatuur,acknowledged,278,1,0,geen,werkdag,nacht
9953,2025-03-13 05:06:27,XA-502,laag,equipment,acknowledged,4,1,0,acknowledge,werkdag,nacht
10006,2025-03-13 05:07:47,CA-801,laag,communicatie,actief,16,1,0,acknowledge,werkdag,nacht
9958,2025-03-13 05:14:43,XA-502,laag,equipment,acknowledged,231,1,0,geen,werkdag,nacht
9905,2025-03-13 05:21:40,PAH-202,laag,druk,acknowledged,115,1,0,acknowledge,werkdag,nacht
9997,2025-03-13 05:27:11,CA-801,laag,communicatie,acknowledged,555,1,0,actie_genomen,werkdag,nacht
9980,2025-03-13 05:36:31,XA-502,laag,equipment,actief,814,1,0,acknowledge,werkdag,nacht
9921,2025-03-13 06:02:59,FAL-302,medium,debiet,actief,329,1,0,suppress,werkdag,dag
9895,2025-03-13 06:24:18,PAH-202,laag,druk,actief,279,1,0,acknowledge,werkdag,dag
9966,2025-03-13 06:26:21,XA-502,laag,equipment,acknowledged,706,1,0,acknowledge,werkdag,dag
9873,2025-03-13 06:51:40,TAH-102,medium,temperatuur,teruggekeerd,393,1,0,actie_genomen,werkdag,dag
9978,2025-03-13 07:04:40,XA-502,laag,equipment,acknowledged,72,1,0,acknowledge,werkdag,dag
9947,2025-03-13 07:05:51,XA-502,laag,equipment,acknowledged,6,1,0,acknowledge,werkdag,dag
9896,2025-03-13 07:25:03,PAH-202,laag,druk,acknowledged,23,1,0,suppress,werkdag,dag
9924,2025-03-13 07:26:07,FAL-302,medium,debiet,teruggekeerd,128,1,0,geen,werkdag,dag
9922,2025-03-13 07:35:40,FAL-302,medium,debiet,teruggekeerd,76,1,0,actie_genomen,werkdag,dag
9994,2025-03-13 07:44:10,CA-801,laag,communicatie,acknowledged,668,1,0,actie_genomen,werkdag,dag
9870,2025-03-13 07:45:21,TAH-102,medium,temperatuur,acknowledged,235,1,0,actie_genomen,werkdag,dag
9942,2025-03-13 07:55:44,XA-501,medium,equipment,acknowledged,1300,0,0,actie_genomen,werkdag,dag
10014,2025-03-13 07:57:39,CA-801,laag,communicatie,actief,285,1,0,actie_genomen,werkdag,dag
9917,2025-03-13 08:00:19,FAL-302,medium,debiet,acknowledged,260,1,0,acknowledge,werkdag,dag
9897,2025-03-13 08:04:15,PAH-202,laag,druk,actief,430,1,0,acknowledge,werkdag,dag
10024,2025-03-13 08:04:19,CA-801,laag,communicatie,acknowledged,270,1,0,acknowledge,werkdag,dag
10019,2025-03-13 08:04:37,CA-801,laag,communicatie,actief,482,1,0,actie_genomen,werkdag,dag
9930,2025-03-13 08:05:06,FAL-302,medium,debiet,acknowledged,613,1,0,acknowledge,werkdag,dag
10016,2025-03-13 08:46:17,CA-801,laag,communicatie,acknowledged,187,1,0,acknowledge,werkdag,dag
9957,2025-03-13 08:46:29,XA-502,laag,equipment,actief,323,1,0,actie_genomen,werkdag,dag
10023,2025-03-13 08:47:50,CA-801,laag,communicatie,acknowledged,430,1,0,suppress,werkdag,dag
9943,2025-03-13 08:48:12,XA-501,medium,equipment,teruggekeerd,106,0,0,suppress,werkdag,dag
9974,2025-03-13 08:56:49,XA-502,laag,equipment,actief,8,1,0,acknowledge,werkdag,dag
9915,2025-03-13 09:17:30,FAL-302,medium,debiet,acknowledged,173,1,0,actie_genomen,werkdag,dag
9861,2025-03-13 09:21:45,TAH-101,hoog,temperatuur,actief,321,0,0,acknowledge,werkdag,dag
9929,2025-03-13 09:28:50,FAL-302,medium,debiet,acknowledged,902,1,0,acknowledge,werkdag,dag
9867,2025-03-13 09:32:18,TAH-102,medium,temperatuur,teruggekeerd,290,1,0,acknowledge,werkdag,dag
9989,2025-03-13 09:33:45,AAH-601,medium,analyse,actief,921,0,0,actie_genomen,werkdag,dag
10000,2025-03-13 09:33:59,CA-801,laag,communicatie,acknowledged,2,1,0,acknowledge,werkdag,dag
10010,2025-03-13 09:42:00,CA-801,laag,communicatie,teruggekeerd,89,1,0,suppress,werkdag,dag
9944,2025-03-13 09:47:11,XA-501,medium,equipment,acknowledged,224,0,0,acknowledge,werkdag,dag
9985,2025-03-13 09:53:53,AAH-601,medium,analyse,acknowledged,477,0,0,acknowledge,werkdag,dag
10003,2025-03-13 10:01:24,CA-801,laag,communicatie,acknowledged,1188,1,0,acknowledge,werkdag,dag
9891,2025-03-13 10:03:12,PAH-202,laag,druk,actief,21,1,0,suppress,werkdag,dag
9938,2025-03-13 10:11:19,LALL-401,kritiek,niveau,acknowledged,321,0,0,actie_genomen,werkdag,dag
9910,2025-03-13 10:17:18,FAH-301,medium,debiet,teruggekeerd,61,0,0,acknowledge,werkdag,dag
9983,2025-03-13 10:24:47,XA-502,laag,equipment,acknowledged,4,1,0,actie_genomen,werkdag,dag
9899,2025-03-13 10:35:51,PAH-202,laag,druk,actief,12,1,0,acknowledge,werkdag,dag
9913,2025-03-13 10:43:04,FAL-302,medium,debiet,actief,721,1,0,acknowledge,werkdag,dag
9906,2025-03-13 10:46:01,PAH-202,laag,druk,actief,746,1,0,acknowledge,werkdag,dag
9993,2025-03-13 11:00:44,CA-801,laag,communicatie,actief,266,1,0,actie_genomen,werkdag,dag
9871,2025-03-13 11:04:28,TAH-102,medium,temperatuur,teruggekeerd,26,1,0,acknowledge,werkdag,dag
9878,2025-03-13 11:21:39,TAH-102,medium,temperatuur,teruggekeerd,205,1,0,acknowledge,werkdag,dag
10001,2025-03-13 11:39:16,CA-801,laag,communicatie,acknowledged,146,1,0,actie_genomen,werkdag,dag
9984,2025-03-13 11:41:24,XA-502,laag,equipment,actief,98,1,0,acknowledge,werkdag,dag
9927,2025-03-13 11:43:55,FAL-302,medium,debiet,acknowledged,698,1,0,acknowledge,werkdag,dag
9959,2025-03-13 11:58:39,XA-502,laag,equipment,actief,187,1,0,suppress,werkdag,dag
9945,2025-03-13 12:01:25,XA-501,medium,equipment,actief,376,0,0,acknowledge,werkdag,dag
9954,2025-03-13 12:06:06,XA-502,laag,equipment,teruggekeerd,995,1,0,geen,werkdag,dag
9976,2025-03-13 12:06:45,XA-502,laag,equipment,acknowledged,48,1,0,acknowledge,werkdag,dag
9872,2025-03-13 12:25:04,TAH-102,medium,temperatuur,actief,112,1,0,actie_genomen,werkdag,dag
9919,2025-03-13 12:33:06,FAL-302,medium,debiet,actief,380,1,0,actie_genomen,werkdag,dag
9952,2025-03-13 12:34:22,XA-502,laag,equipment,actief,300,1,0,acknowledge,werkdag,dag
9926,2025-03-13 12:39:16,FAL-302,medium,debiet,teruggekeerd,173,1,0,actie_genomen,werkdag,dag
9995,2025-03-13 12:46:35,CA-801,laag,communicatie,teruggekeerd,437,1,0,actie_genomen,werkdag,dag
10002,2025-03-13 12:50:02,CA-801,laag,communicatie,teruggekeerd,251,1,0,geen,werkdag,dag
9916,2025-03-13 13:00:09,FAL-302,medium,debiet,actief,38,1,0,geen,werkdag,dag
9874,2025-03-13 13:06:20,TAH-102,medium,temperatuur,acknowledged,208,1,0,actie_genomen,werkdag,dag
9979,2025-03-13 13:18:34,XA-502,laag,equipment,acknowledged,788,1,0,suppress,werkdag,dag
9881,2025-03-13 13:42:30,TAH-102,medium,temperatuur,acknowledged,208,1,0,acknowledge,werkdag,dag
9968,2025-03-13 13:44:52,XA-502,laag,equipment,acknowledged,39,1,0,acknowledge,werkdag,dag
10011,2025-03-13 13:58:45,CA-801,laag,communicatie,acknowledged,32,1,0,acknowledge,werkdag,dag
9960,2025-03-13 14:02:29,XA-502,laag,equipment,acknowledged,168,1,0,actie_genomen,werkdag,avond
9991,2025-03-13 14:03:25,AAH-601,medium,analyse,actief,970,0,0,acknowledge,werkdag,avond
9914,2025-03-13 14:05:21,FAL-302,medium,debiet,acknowledged,62,1,0,acknowledge,werkdag,avond
10020,2025-03-13 14:11:34,CA-801,laag,communicatie,acknowledged,299,1,0,suppress,werkdag,avond
9892,2025-03-13 14:29:43,PAH-202,laag,druk,acknowledged,82,1,0,actie_genomen,werkdag,avond
10005,2025-03-13 14:38:20,CA-801,laag,communicatie,actief,883,1,0,acknowledge,werkdag,avond
10025,2025-03-13 14:39:46,CA-801,laag,communicatie,acknowledged,390,1,0,actie_genomen,werkdag,avond
9875,2025-03-13 14:57:55,TAH-102,medium,temperatuur,acknowledged,293,1,0,actie_genomen,werkdag,avond
9931,2025-03-13 15:00:30,FAL-302,medium,debiet,actief,64,1,0,acknowledge,werkdag,avond
9911,2025-03-13 15:16:15,FAH-301,medium,debiet,acknowledged,339,0,0,geen,werkdag,avond
9971,2025-03-13 15:18:05,XA-502,laag,equipment,acknowledged,198,1,0,actie_genomen,werkdag,avond
9864,2025-03-13 15:22:36,TAL-101,hoog,temperatuur,actief,960,0,0,actie_genomen,werkdag,avond
9889,2025-03-13 15:37:00,PAH-202,laag,druk,acknowledged,133,1,0,acknowledge,werkdag,avond
9898,2025-03-13 15:51:34,PAH-202,laag,druk,actief,680,1,0,acknowledge,werkdag,avond
10018,2025-03-13 15:55:41,CA-801,laag,communicatie,acknowledged,269,1,0,acknowledge,werkdag,avond
10021,2025-03-13 16:08:25,CA-801,laag,communicatie,teruggekeerd,174,1,0,actie_genomen,werkdag,avond
9909,2025-03-13 16:24:21,FAH-301,medium,debiet,acknowledged,1053,0,0,acknowledge,werkdag,avond
9865,2025-03-13 16:47:09,TAH-102,medium,temperatuur,acknowledged,182,1,0,actie_genomen,werkdag,avond
9876,2025-03-13 16:50:47,TAH-102,medium,temperatuur,acknowledged,2163,1,0,acknowledge,werkdag,avond
9987,2025-03-13 17:05:55,AAH-601,medium,analyse,actief,244,0,0,acknowledge,werkdag,avond
9928,2025-03-13 17:07:15,FAL-302,medium,debiet,acknowledged,577,1,0,acknowledge,werkdag,avond
9893,2025-03-13 17:11:20,PAH-202,laag,druk,acknowledged,144,1,0,actie_genomen,werkdag,avond
9964,2025-03-13 17:26:12,XA-502,laag,equipment,acknowledged,479,1,0,acknowledge,werkdag,avond
9877,2025-03-13 17:38:06,TAH-102,medium,temperatuur,actief,247,1,0,geen,werkdag,avond
9999,2025-03-13 17:40:22,CA-801,laag,communicatie,acknowledged,233,1,0,acknowledge,werkdag,avond
9920,2025-03-13 17:41:30,FAL-302,medium,debiet,teruggekeerd,46,1,0,acknowledge,werkdag,avond
9879,2025-03-13 17:44:20,TAH-102,medium,temperatuur,actief,66,1,0,actie_genomen,werkdag,avond
9990,2025-03-13 18:20:39,AAH-601,medium,analyse,teruggekeerd,719,0,0,acknowledge,werkdag,avond
9996,2025-03-13 18:26:10,CA-801,laag,communicatie,acknowledged,201,1,0,acknowledge,werkdag,avond
9998,2025-03-13 19:05:37,CA-801,laag,communicatie,acknowledged,316,1,0,suppress,werkdag,avond
9907,2025-03-13 19:15:11,PAH-202,laag,druk,acknowledged,108,1,0,acknowledge,werkdag,avond
9946,2025-03-13 19:28:06,XA-502,laag,equipment,acknowledged,126,1,0,acknowledge,werkdag,avond
10013,2025-03-13 19:50:27,CA-801,laag,communicatie,actief,292,1,0,geen,werkdag,avond
9981,2025-03-13 19:54:24,XA-502,laag,equipment,acknowledged,56,1,0,acknowledge,werkdag,avond
9940,2025-03-13 19:56:37,XA-501,medium,equipment,acknowledged,324,0,0,actie_genomen,werkdag,avond
9880,2025-03-13 20:01:35,TAH-102,medium,temperatuur,actief,641,1,0,actie_genomen,werkdag,avond
9967,2025-03-13 20:02:36,XA-502,laag,equipment,acknowledged,263,1,0,acknowledge,werkdag,avond
9941,2025-03-13 20:04:21,XA-501,medium,equipment,actief,1849,0,0,acknowledge,werkdag,avond
10022,2025-03-13 20:15:11,CA-801,laag,communicatie,teruggekeerd,602,1,0,actie_genomen,werkdag,avond
9894,2025-03-13 20:23:25,PAH-202,laag,druk,acknowledged,172,1,0,acknowledge,werkdag,avond
9887,2025-03-13 20:33:20,PAH-202,laag,druk,actief,620,1,0,acknowledge,werkdag,avond
9925,2025-03-13 20:35:21,FAL-302,medium,debiet,teruggekeerd,14,1,0,actie_genomen,werkdag,avond
9912,2025-03-13 20:46:37,FAH-301,medium,debiet,actief,742,0,0,acknowledge,werkdag,avond
10009,2025-03-13 20:58:25,CA-801,laag,communicatie,teruggekeerd,123,1,0,acknowledge,werkdag,avond
9965,2025-03-13 21:39:58,XA-502,laag,equipment,actief,167,1,0,geen,werkdag,avond
10012,2025-03-13 21:53:53,CA-801,laag,communicatie,acknowledged,261,1,0,acknowledge,werkdag,avond
9936,2025-03-13 22:47:58,LAL-401,hoog,niveau,actief,264,0,0,actie_genomen,werkdag,nacht
9886,2025-03-13 22:50:02,PAH-201,hoog,druk,acknowledged,115,0,0,acknowledge,werkdag,nacht
9890,2025-03-13 23:06:41,PAH-202,laag,druk,acknowledged,157,1,0,actie_genomen,werkdag,nacht
9977,2025-03-13 23:13:21,XA-502,laag,equipment,acknowledged,216,1,0,suppress,werkdag,nacht
10004,2025-03-13 23:14:32,CA-801,laag,communicatie,teruggekeerd,58,1,0,acknowledge,werkdag,nacht
9975,2025-03-13 23:19:47,XA-502,laag,equipment,acknowledged,79,1,0,actie_genomen,werkdag,nacht
9903,2025-03-13 23:27:24,PAH-202,laag,druk,acknowledged,222,1,0,actie_genomen,werkdag,nacht
10017,2025-03-13 23:28:32,CA-801,laag,communicatie,teruggekeerd,316,1,0,acknowledge,werkdag,nacht
9949,2025-03-13 23:31:20,XA-502,laag,equipment,actief,316,1,0,actie_genomen,werkdag,nacht
9948,2025-03-13 23:52:42,XA-502,laag,equipment,teruggekeerd,182,1,0,geen,werkdag,nacht
9863,2025-03-13 23:57:24,TAH-101,hoog,temperatuur,teruggekeerd,653,0,0,actie_genomen,werkdag,nacht
9935,2025-03-13 23:57:53,LAL-401,hoog,niveau,acknowledged,1953,0,0,geen,werkdag,nacht
10037,2025-03-14 00:01:49,TAH-102,medium,temperatuur,acknowledged,129,1,0,geen,werkdag,nacht
10144,2025-03-14 00:40:35,AAH-601,medium,analyse,actief,548,0,0,actie_genomen,werkdag,nacht
10036,2025-03-14 00:42:14,TAH-102,medium,temperatuur,acknowledged,485,1,0,suppress,werkdag,nacht
10045,2025-03-14 01:08:04,TAH-102,medium,temperatuur,actief,358,1,0,geen,werkdag,nacht
10171,2025-03-14 01:32:09,CA-801,laag,communicatie,acknowledged,17,1,0,actie_genomen,werkdag,nacht
10131,2025-03-14 01:36:49,XA-502,laag,equipment,teruggekeerd,395,1,0,acknowledge,werkdag,nacht
10029,2025-03-14 01:39:02,TAH-102,medium,temperatuur,acknowledged,296,1,0,acknowledge,werkdag,nacht
10120,2025-03-14 01:39:34,XA-502,laag,equipment,teruggekeerd,41,1,0,acknowledge,werkdag,nacht
10089,2025-03-14 01:44:54,FAL-302,medium,debiet,actief,386,1,0,actie_genomen,werkdag,nacht
10157,2025-03-14 01:55:18,CA-801,laag,communicatie,acknowledged,200,1,0,actie_genomen,werkdag,nacht
10026,2025-03-14 02:03:53,TAH-101,hoog,temperatuur,acknowledged,382,0,0,actie_genomen,werkdag,nacht
10047,2025-03-14 02:07:05,PAH-201,hoog,druk,actief,413,0,0,acknowledge,werkdag,nacht
10057,2025-03-14 02:13:49,PAH-202,laag,druk,teruggekeerd,31,1,0,acknowledge,werkdag,nacht
10170,2025-03-14 02:24:51,CA-801,laag,communicatie,acknowledged,29,1,0,actie_genomen,werkdag,nacht
10046,2025-03-14 02:25:18,PAH-201,hoog,druk,actief,925,0,0,geen,werkdag,nacht
10119,2025-03-14 02:38:39,XA-502,laag,equipment,actief,81,1,0,acknowledge,werkdag,nacht
10058,2025-03-14 02:51:27,PAH-202,laag,druk,actief,164,1,0,suppress,werkdag,nacht
10173,2025-03-14 02:53:06,CA-801,laag,communicatie,actief,133,1,0,suppress,werkdag,nacht
10155,2025-03-14 03:10:00,CA-801,laag,communicatie,acknowledged,478,1,0,actie_genomen,werkdag,nacht
10134,2025-03-14 03:10:30,XA-502,laag,equipment,acknowledged,2,1,0,acknowledge,werkdag,nacht
10083,2025-03-14 03:17:26,FAL-302,medium,debiet,acknowledged,104,1,0,actie_genomen,werkdag,nacht
10174,2025-03-14 03:31:07,CA-801,laag,communicatie,teruggekeerd,434,1,0,actie_genomen,werkdag,nacht
10111,2025-03-14 03:34:19,XA-502,laag,equipment,actief,76,1,0,acknowledge,werkdag,nacht
10146,2025-03-14 03:46:42,AAL-601,medium,analyse,actief,265,0,0,acknowledge,werkdag,nacht
10181,2025-03-14 03:52:00,CA-801,laag,communicatie,acknowledged,167,1,0,actie_genomen,werkdag,nacht
10123,2025-03-14 03:55:24,XA-502,laag,equipment,acknowledged,338,1,0,actie_genomen,werkdag,nacht
10110,2025-03-14 03:57:13,XA-502,laag,equipment,actief,32,1,0,acknowledge,werkdag,nacht
10143,2025-03-14 04:09:01,AAH-601,medium,analyse,acknowledged,1189,0,0,suppress,werkdag,nacht
10156,2025-03-14 04:29:59,CA-801,laag,communicatie,teruggekeerd,1011,1,0,suppress,werkdag,nacht
10109,2025-03-14 04:33:00,XA-502,laag,equipment,acknowledged,12,1,0,actie_genomen,werkdag,nacht
10028,2025-03-14 04:43:21,TAH-102,medium,temperatuur,acknowledged,63,1,0,geen,werkdag,nacht
10167,2025-03-14 04:51:38,CA-801,laag,communicatie,acknowledged,194,1,0,acknowledge,werkdag,nacht
10085,2025-03-14 04:52:06,FAL-302,medium,debiet,acknowledged,1324,1,0,actie_genomen,werkdag,nacht
10145,2025-03-14 05:21:17,AAL-601,medium,analyse,teruggekeerd,536,0,0,acknowledge,werkdag,nacht
10070,2025-03-14 05:39:47,PAH-202,laag,druk,teruggekeerd,842,1,0,actie_genomen,werkdag,nacht
10100,2025-03-14 05:41:25,XA-501,medium,equipment,teruggekeerd,398,0,0,actie_genomen,werkdag,nacht
10178,2025-03-14 05:57:05,CA-801,laag,communicatie,teruggekeerd,301,1,0,actie_genomen,werkdag,nacht
10081,2025-03-14 05:58:49,FAH-301,medium,debiet,acknowledged,561,0,0,acknowledge,werkdag,nacht
10049,2025-03-14 06:13:24,PAH-201,hoog,druk,acknowledged,766,0,0,acknowledge,werkdag,dag
10177,2025-03-14 06:15:45,CA-801,laag,communicatie,actief,63,1,0,actie_genomen,werkdag,dag
10160,2025-03-14 06:18:57,CA-801,laag,communicatie,actief,14,1,0,suppress,werkdag,dag
10152,2025-03-14 06:32:28,CA-801,laag,communicatie,acknowledged,330,1,0,geen,werkdag,dag
10078,2025-03-14 06:36:43,FAH-301,medium,debiet,teruggekeerd,1128,0,0,acknowledge,werkdag,dag
10141,2025-03-14 06:56:27,XA-502,laag,equipment,acknowledged,8,1,0,geen,werkdag,dag
