sample_id,kamer,positie,onderhoudscyclus,temp_zone1_C,temp_zone2_C,temp_zone3_C,druk_mbar,gasflow_1_sccm,gasflow_2_sccm,vermogen_W,procestijd_min,kamer_vochtigheid_pct,substraat_temp_C,inline_dikte_nm,inline_reflectantie,lab_dikte_nm,lab_uniformiteit_pct,lab_stress_MPa,lab_gemeten
VM-01569,Chamber_B,center,16,199.9,209.6,214.0,4.88,99.8,50.6,540,98.6,1.93,179.4,100.2,0.494,,,,0
VM-01570,Chamber_B,corner,1,206.8,219.1,224.4,5.13,102.2,48.6,547,102.5,1.06,184.3,100.3,0.4977,,,,0
VM-01571,Chamber_A,center,29,198.8,210.8,224.7,5.43,103.1,51.1,483,77.0,2.24,177.2,104.8,0.4997,,,,0
VM-01572,Chamber_B,edge,14,202.7,208.1,219.5,5.19,99.7,46.3,484,62.6,2.54,176.7,91.4,0.5059,,,,0
VM-01573,Chamber_C,edge,35,201.8,209.3,218.8,5.34,104.4,47.4,493,42.6,2.08,178.4,102.6,0.4968,,,,0
VM-01574,Chamber_A,center,19,200.9,211.5,223.4,4.19,100.9,50.5,499,106.6,1.83,175.0,100.9,0.4906,,,,0
VM-01575,Chamber_C,center,24,192.6,212.6,222.7,5.2,95.5,52.6,473,86.0,2.08,176.1,102.3,0.4996,,,,0
VM-01576,Chamber_A,edge,2,197.8,209.1,220.0,5.48,103.4,51.4,536,118.7,1.8,183.4,102.0,0.4991,,,,0
VM-01577,Chamber_A,center,47,203.3,208.6,221.2,4.75,96.7,49.9,512,86.6,2.18,180.2,103.9,0.5054,,,,0
VM-01578,Chamber_A,center,9,190.1,209.3,220.8,4.96,102.1,50.9,481,80.7,2.29,178.9,93.4,0.5074,,,,0
VM-01579,Chamber_C,center,46,200.0,215.9,225.2,4.71,104.5,52.1,487,103.4,2.77,178.6,107.2,0.5215,,,,0
VM-01580,Chamber_B,edge,34,196.8,211.1,226.9,5.09,102.3,51.4,464,39.0,1.93,180.3,92.7,0.5051,,,,0
VM-01581,Chamber_C,edge,16,194.0,210.8,224.9,5.04,100.6,46.9,513,117.0,2.02,178.2,95.4,0.483,,,,0
VM-01582,Chamber_C,edge,4,206.0,210.4,218.9,5.03,97.4,46.9,497,77.9,1.94,177.6,106.1,0.4969,,,,0
VM-01583,Chamber_C,edge,18,197.1,217.1,229.4,4.89,88.8,51.5,492,55.3,3.16,180.1,92.3,0.5096,,,,0
VM-01584,Chamber_A,corner,35,194.9,212.6,229.1,4.8,101.5,45.7,479,40.3,1.14,181.3,106.7,0.4763,,,,0
VM-01585,Chamber_A,corner,27,195.8,206.6,220.6,4.61,99.0,54.6,508,104.2,2.25,178.2,102.1,0.4997,,,,0
VM-01586,Chamber_B,corner,7,205.0,208.5,232.0,3.82,92.2,52.5,509,72.3,2.36,180.9,86.3,0.4948,,,,0
VM-01587,Chamber_C,edge,14,197.8,207.9,226.4,4.94,105.5,50.0,509,55.0,1.52,180.8,94.1,0.4736,,,,0
VM-01588,Chamber_C,center,10,201.4,200.9,214.0,5.1,93.6,48.5,486,91.6,2.21,180.1,90.2,0.4936,,,,0
VM-01589,Chamber_C,center,18,194.0,207.3,210.6,4.83,98.6,46.6,493,112.3,1.97,179.3,95.2,0.5122,97.82,92.7,45.6,1
VM-01590,Chamber_C,center,5,197.4,206.0,219.2,5.08,105.3,50.8,495,52.8,2.17,184.1,99.3,0.5105,,,,0
VM-01591,Chamber_A,edge,33,195.0,206.9,221.5,4.49,105.4,49.1,479,39.9,1.76,182.7,95.3,0.4806,,,,0
VM-01592,Chamber_B,center,9,211.7,210.0,218.2,5.37,102.8,49.8,500,35.2,1.36,180.0,96.3,0.4858,,,,0
VM-01593,Chamber_C,center,19,200.5,214.3,215.1,4.98,90.2,46.1,481,87.8,1.27,176.7,100.7,0.5136,,,,0
VM-01594,Chamber_C,center,39,195.7,214.3,207.7,5.05,100.0,47.0,499,32.7,2.5,181.8,95.4,0.5005,,,,0
VM-01595,Chamber_C,edge,49,206.7,206.8,221.9,5.48,97.8,46.8,487,111.5,2.34,176.1,88.0,0.4982,,,,0
VM-01596,Chamber_C,corner,24,195.2,211.5,214.5,4.86,94.7,50.4,479,52.4,2.63,178.1,92.7,0.5016,,,,0
VM-01597,Chamber_C,edge,27,195.3,209.8,216.7,5.05,99.1,47.6,490,108.1,2.27,181.4,103.8,0.5013,,,,0
VM-01598,Chamber_A,corner,43,204.9,211.7,221.1,5.07,98.8,48.4,467,82.5,2.35,181.0,99.9,0.5069,,,,0
VM-01599,Chamber_B,edge,32,192.3,207.8,212.9,4.89,98.3,48.0,531,45.7,1.4,178.0,96.9,0.4965,,,,0
VM-01600,Chamber_A,center,23,202.4,213.1,226.1,4.36,94.4,46.4,500,37.3,2.17,177.0,95.2,0.5074,102.22,92.7,67.8,1
VM-01601,Chamber_A,edge,24,202.4,219.3,217.8,5.17,115.3,54.4,478,80.6,2.16,181.7,101.4,0.5107,,,,0
VM-01602,Chamber_A,corner,29,198.0,205.7,225.2,5.26,103.5,52.3,483,42.9,2.07,180.4,100.1,0.4768,,,,0
VM-01603,Chamber_B,edge,22,201.1,209.3,222.4,4.53,104.1,47.1,534,95.6,1.84,181.5,115.9,0.5048,,,,0
VM-01604,Chamber_C,center,5,197.9,207.6,222.6,5.33,95.5,48.1,505,50.3,0.79,178.7,100.8,0.4898,,,,0
VM-01605,Chamber_A,edge,4,201.0,207.6,217.4,4.93,93.6,52.0,489,94.5,2.56,177.2,104.7,0.5095,,,,0
VM-01606,Chamber_A,edge,16,205.3,212.5,225.0,5.55,99.9,49.5,509,57.6,1.89,181.9,93.1,0.4861,,,,0
VM-01607,Chamber_A,edge,48,205.0,218.1,220.4,4.92,104.4,53.1,487,84.4,0.92,182.4,94.6,0.5037,,,,0
VM-01608,Chamber_A,edge,35,194.6,208.7,227.1,4.6,102.6,44.4,496,82.4,3.03,180.2,107.8,0.4901,,,,0
VM-01609,Chamber_C,center,37,197.9,221.5,211.3,5.53,96.8,47.3,478,50.5,2.36,181.7,99.4,0.4873,,,,0
VM-01610,Chamber_C,center,20,197.7,199.6,223.1,5.02,101.0,53.3,492,58.7,1.22,176.7,97.6,0.4844,,,,0
VM-01611,Chamber_A,center,24,209.0,210.8,212.6,5.13,99.0,50.1,556,75.3,1.97,183.5,100.6,0.5239,,,,0
VM-01612,Chamber_C,edge,4,204.4,213.5,220.2,5.02,92.3,51.7,477,67.0,1.71,181.0,106.1,0.4975,101.44,93.5,54.9,1
VM-01613,Chamber_A,edge,18,195.7,208.7,219.9,4.74,104.8,50.6,509,119.7,1.91,178.8,101.2,0.5121,,,,0
VM-01614,Chamber_C,center,18,193.4,212.7,221.2,5.59,108.5,49.6,504,63.2,2.31,176.5,99.6,0.4962,,,,0
VM-01615,Chamber_C,center,15,200.7,211.6,225.2,4.86,99.5,46.9,515,31.1,1.47,182.2,96.6,0.5022,,,,0
VM-01616,Chamber_B,center,43,200.0,211.1,217.2,5.38,98.0,48.9,478,101.1,2.57,181.9,104.4,0.5087,,,,0
VM-01617,Chamber_C,corner,22,197.1,212.0,223.4,5.0,99.5,50.6,503,44.1,2.58,179.3,87.4,0.4976,97.51,92.2,61.4,1
VM-01618,Chamber_C,edge,2,196.5,214.9,224.4,5.02,106.7,52.9,515,94.5,2.84,180.6,109.9,0.4963,,,,0
VM-01619,Chamber_A,corner,4,198.0,206.6,218.7,5.1,89.8,50.6,494,48.3,1.55,181.9,98.4,0.4986,,,,0
VM-01620,Chamber_C,center,11,202.1,208.8,211.4,5.18,96.3,51.2,508,30.3,1.42,179.2,95.1,0.4873,,,,0
VM-01621,Chamber_B,edge,35,201.1,218.8,217.5,5.2,101.6,49.2,474,81.6,1.68,173.7,104.9,0.5134,,,,0
VM-01622,Chamber_A,center,17,211.0,206.4,213.0,5.1,96.3,57.1,494,64.1,1.6,181.6,92.7,0.4825,,,,0
VM-01623,Chamber_C,corner,10,201.0,209.9,215.1,5.23,97.4,50.6,498,41.1,1.87,182.2,105.2,0.4814,,,,0
VM-01624,Chamber_B,corner,13,193.9,210.8,215.2,5.33,90.1,49.7,502,85.4,2.98,177.0,102.8,0.5027,,,,0
VM-01625,Chamber_C,corner,25,201.6,198.9,224.8,4.51,106.4,57.0,489,78.8,2.17,179.2,88.6,0.4822,,,,0
VM-01626,Chamber_A,edge,3,206.1,211.7,218.5,4.99,104.6,50.2,530,42.2,2.12,176.7,107.8,0.5014,,,,0
VM-01627,Chamber_B,center,24,197.7,211.4,215.3,5.25,104.4,52.2,506,106.9,1.94,181.2,108.9,0.5145,,,,0
VM-01628,Chamber_A,center,28,202.5,212.6,227.3,4.89,103.2,51.4,504,48.0,1.65,185.1,101.5,0.5083,100.25,95.5,42.1,1
VM-01629,Chamber_A,center,11,196.5,207.8,220.0,4.3,97.6,52.8,451,86.2,1.22,183.1,99.2,0.4813,101.42,94.9,35.6,1
VM-01630,Chamber_C,center,21,200.0,205.6,210.6,5.07,109.0,43.8,489,91.3,1.94,178.7,96.4,0.4951,,,,0
VM-01631,Chamber_B,corner,42,198.9,214.9,229.4,4.97,95.1,48.5,514,109.3,2.83,180.8,106.8,0.4966,104.24,91.2,51.9,1
VM-01632,Chamber_C,center,2,202.1,208.6,215.1,5.36,96.4,54.5,461,46.6,2.01,181.1,95.6,0.4892,96.33,93.9,43.8,1
VM-01633,Chamber_C,corner,1,207.9,203.9,215.5,4.83,100.5,52.9,507,65.0,1.52,176.9,96.9,0.4959,,,,0
VM-01634,Chamber_C,center,19,198.0,208.2,217.1,4.98,108.4,51.4,484,84.3,1.84,180.9,96.2,0.5202,99.77,92.1,42.6,1
VM-01635,Chamber_B,center,7,195.5,205.1,222.6,5.18,105.8,54.1,473,32.9,2.01,175.8,84.5,0.4739,,,,0
VM-01636,Chamber_C,edge,37,193.2,211.5,222.7,5.54,89.2,51.6,522,101.3,1.9,177.7,101.1,0.5086,,,,0
VM-01637,Chamber_A,center,32,191.8,216.2,212.4,4.71,99.2,54.0,534,48.5,2.66,181.9,102.9,0.4986,102.35,93.7,48.5,1
VM-01638,Chamber_B,edge,28,194.6,203.0,218.2,5.28,105.9,52.9,473,118.8,1.57,182.8,97.8,0.4945,,,,0
VM-01639,Chamber_B,center,22,204.4,218.5,224.8,5.1,97.5,48.1,465,51.0,1.99,178.0,98.2,0.4963,,,,0
VM-01640,Chamber_C,edge,12,202.3,196.3,224.3,4.75,98.6,45.0,494,106.4,2.36,178.0,96.8,0.5014,,,,0
VM-01641,Chamber_C,corner,17,203.4,215.3,214.3,5.28,94.7,49.4,490,86.4,2.29,176.8,105.6,0.5087,,,,0
VM-01642,Chamber_A,center,4,206.4,202.0,222.6,4.84,105.3,56.0,511,107.6,1.77,186.6,93.8,0.4798,,,,0
VM-01643,Chamber_A,edge,40,204.6,217.3,219.9,4.76,99.8,52.6,500,65.6,2.21,178.2,105.5,0.5,,,,0
VM-01644,Chamber_A,center,49,207.9,211.2,213.6,5.33,95.3,50.8,484,90.3,1.85,181.9,102.4,0.52,,,,0
VM-01645,Chamber_A,center,39,200.5,210.7,219.1,4.99,98.2,51.1,513,53.3,1.81,179.4,102.6,0.5137,,,,0
VM-01646,Chamber_C,center,27,209.2,208.6,217.7,5.1,101.0,50.4,479,109.7,1.63,175.0,106.4,0.4976,,,,0
VM-01647,Chamber_B,corner,42,196.4,210.0,219.6,4.65,104.9,45.4,478,53.0,1.83,182.4,91.2,0.4995,,,,0
VM-01648,Chamber_A,edge,20,198.4,215.5,223.7,4.99,92.8,42.3,478,48.2,2.33,183.5,107.2,0.5023,,,,0
VM-01649,Chamber_C,edge,36,194.1,205.8,216.5,4.99,109.3,48.8,481,60.0,2.29,183.5,101.3,0.4774,,,,0
VM-01650,Chamber_A,corner,21,197.4,211.6,217.2,4.89,102.7,42.3,457,62.7,2.27,181.5,96.3,0.5122,,,,0
VM-01651,Chamber_A,corner,24,199.8,214.4,214.1,4.95,101.7,46.1,563,48.9,1.42,181.3,90.3,0.4932,,,,0
VM-01652,Chamber_A,corner,33,204.9,201.4,219.2,4.7,111.3,51.7,491,80.3,2.91,180.9,106.1,0.513,,,,0
VM-01653,Chamber_B,center,9,198.9,214.8,216.9,4.51,91.8,50.4,491,91.9,0.99,177.1,94.5,0.5055,,,,0
VM-01654,Chamber_C,corner,42,195.4,201.9,216.9,4.94,99.3,49.5,498,78.9,2.18,181.8,94.0,0.4954,,,,0
VM-01655,Chamber_C,center,18,196.1,208.3,222.3,4.83,95.2,53.6,452,119.5,2.51,177.1,105.7,0.5203,,,,0
VM-01656,Chamber_C,corner,16,209.2,211.7,217.6,4.89,103.4,49.9,515,32.7,2.29,178.6,85.2,0.4915,,,,0
VM-01657,Chamber_C,edge,42,200.5,208.6,210.1,4.71,104.5,47.2,489,56.0,2.33,179.7,92.4,0.4928,,,,0
VM-01658,Chamber_C,corner,19,199.2,213.9,222.0,5.24,100.8,50.6,513,111.8,2.43,175.1,109.9,0.5015,,,,0
VM-01659,Chamber_B,center,13,203.6,200.0,225.3,4.67,90.0,48.6,497,65.9,2.22,183.6,90.0,0.4844,,,,0
VM-01660,Chamber_A,edge,35,198.2,209.0,217.3,5.2,96.3,49.1,507,87.9,3.08,179.5,95.0,0.5069,,,,0
VM-01661,Chamber_A,center,7,198.3,199.3,220.7,5.22,103.9,51.3,490,42.4,2.12,178.9,85.3,0.4798,,,,0
VM-01662,Chamber_A,center,27,203.9,208.2,217.0,5.12,95.7,52.8,505,118.2,1.93,179.7,102.7,0.5026,,,,0
VM-01663,Chamber_C,center,17,192.0,212.7,223.3,4.9,100.3,47.2,509,57.3,2.81,184.0,95.0,0.4816,,,,0
VM-01664,Chamber_C,center,43,193.3,216.3,217.2,5.11,96.9,49.9,489,105.4,2.38,179.5,86.5,0.5364,,,,0
VM-01665,Chamber_B,edge,5,196.5,207.0,217.6,5.48,101.4,53.2,483,113.4,2.04,179.0,98.3,0.4912,,,,0
VM-01666,Chamber_A,edge,36,197.3,213.1,222.4,4.66,99.5,45.5,504,93.1,2.0,179.5,99.8,0.4921,101.54,92.0,56.8,1
VM-01667,Chamber_C,center,20,196.6,204.0,222.0,5.07,96.8,53.2,504,108.0,1.62,175.4,100.7,0.4881,,,,0
VM-01668,Chamber_A,center,46,198.0,208.2,221.7,5.5,87.9,47.4,544,65.0,2.18,179.1,97.4,0.4924,,,,0
VM-01669,Chamber_C,edge,34,194.9,214.3,220.8,5.07,101.0,47.3,487,64.5,2.12,177.3,106.1,0.4998,,,,0
VM-01670,Chamber_B,edge,31,187.7,213.7,225.2,4.4,99.3,51.8,528,46.7,2.06,184.1,100.5,0.5108,,,,0
VM-01671,Chamber_B,edge,28,198.3,205.9,213.4,5.09,88.3,55.1,515,91.9,2.26,182.1,101.1,0.4962,,,,0
VM-01672,Chamber_C,center,7,194.3,215.0,224.5,4.51,99.9,52.7,483,57.1,2.53,183.6,97.4,0.501,,,,0
VM-01673,Chamber_B,corner,2,198.5,215.2,222.4,5.03,102.1,53.8,474,96.4,2.15,178.8,103.8,0.5146,,,,0
VM-01674,Chamber_A,center,25,194.3,209.6,222.9,5.05,92.6,55.4,510,83.6,1.19,183.3,100.5,0.5027,,,,0
VM-01675,Chamber_B,edge,29,210.5,204.2,213.3,4.33,97.1,43.2,500,71.2,2.41,177.1,106.8,0.4927,,,,0
VM-01676,Chamber_A,corner,10,199.4,202.7,217.6,5.31,101.5,45.8,472,97.5,1.64,180.9,99.2,0.478,,,,0
VM-01677,Chamber_A,center,10,197.1,207.5,209.8,5.17,100.6,50.8,520,100.4,2.12,182.4,94.7,0.4843,,,,0
VM-01678,Chamber_A,corner,46,205.2,219.4,228.4,5.0,100.3,52.1,505,85.5,2.5,179.6,102.0,0.4954,,,,0
VM-01679,Chamber_C,edge,34,210.7,203.7,214.9,4.55,84.5,46.2,511,108.6,2.76,175.9,102.6,0.5061,,,,0
VM-01680,Chamber_A,corner,30,198.7,210.4,213.2,5.37,104.4,54.4,514,69.3,1.67,177.4,100.0,0.505,,,,0
VM-01681,Chamber_B,center,23,200.6,210.1,225.4,4.46,99.4,56.2,482,113.6,1.41,176.6,109.3,0.516,,,,0
VM-01682,Chamber_A,edge,9,202.0,205.6,212.5,5.24,97.7,51.4,464,44.0,2.06,178.9,94.6,0.5072,,,,0
VM-01683,Chamber_B,center,18,196.9,209.9,212.5,5.44,92.9,44.5,473,49.6,2.22,181.7,99.0,0.4942,,,,0
VM-01684,Chamber_C,center,12,193.5,206.9,218.3,5.72,96.2,46.4,496,84.3,2.52,178.6,95.0,0.4947,,,,0
VM-01685,Chamber_A,corner,19,202.3,209.9,210.6,4.67,102.6,54.6,519,103.3,2.3,183.0,100.4,0.5082,,,,0
VM-01686,Chamber_B,center,1,197.0,219.5,216.1,4.43,102.6,46.5,481,60.1,1.83,176.7,111.0,0.5053,,,,0
VM-01687,Chamber_B,center,21,192.7,213.9,228.4,4.4,95.7,50.9,489,53.8,1.2,170.7,98.5,0.5033,,,,0
VM-01688,Chamber_B,edge,34,197.8,204.9,210.6,4.58,102.4,50.9,520,98.5,2.42,183.3,103.6,0.4808,,,,0
VM-01689,Chamber_C,center,4,197.5,211.3,220.3,5.31,108.0,54.9,499,72.8,1.84,177.8,101.3,0.5206,,,,0
VM-01690,Chamber_C,corner,30,198.7,213.8,226.5,5.16,102.5,48.1,515,112.9,2.88,183.2,108.9,0.5183,,,,0
VM-01691,Chamber_A,center,45,191.5,206.8,219.9,4.74,118.2,47.9,495,57.7,1.94,181.7,99.8,0.506,,,,0
VM-01692,Chamber_B,corner,19,201.0,208.3,223.6,5.26,97.2,54.3,509,31.3,1.8,180.0,94.3,0.5212,,,,0
VM-01693,Chamber_A,edge,4,196.7,207.7,215.2,4.79,94.6,50.6,524,67.2,1.93,185.6,106.2,0.4869,,,,0
VM-01694,Chamber_A,edge,19,191.0,223.0,217.0,4.63,100.9,52.2,509,69.8,2.31,180.1,105.0,0.4979,,,,0
VM-01695,Chamber_A,center,16,197.1,201.4,216.7,5.11,97.9,48.3,514,106.5,2.58,178.9,96.7,0.4941,,,,0
VM-01696,Chamber_A,center,6,197.9,214.5,216.8,4.64,101.6,54.3,491,56.6,2.25,176.9,100.8,0.508,,,,0
VM-01697,Chamber_B,corner,16,202.6,212.2,223.7,5.25,96.6,53.8,521,86.9,2.07,172.0,97.0,0.5053,,,,0
VM-01698,Chamber_C,edge,47,197.3,213.6,228.0,4.86,105.6,46.3,513,113.7,1.82,180.8,97.2,0.5234,,,,0
VM-01699,Chamber_B,center,27,203.2,208.0,222.2,4.97,102.5,45.9,494,60.8,2.76,177.7,105.8,0.5143,,,,0
VM-01700,Chamber_A,center,7,205.3,213.1,215.9,5.62,100.3,46.6,504,112.4,1.84,181.1,103.0,0.5203,103.35,94.6,57.1,1
VM-01701,Chamber_B,edge,4,206.9,208.3,216.3,4.47,105.6,46.7,517,32.0,1.56,178.5,91.7,0.4879,99.1,93.0,54.2,1
VM-01702,Chamber_C,center,20,200.4,202.6,222.9,5.39,107.2,51.9,522,83.3,1.51,186.3,102.1,0.4937,,,,0
VM-01703,Chamber_A,edge,11,193.8,220.8,226.6,4.53,89.1,46.1,516,95.3,2.44,176.6,110.1,0.5196,,,,0
VM-01704,Chamber_A,edge,33,200.5,209.3,220.8,5.11,109.2,50.9,473,117.3,2.33,180.9,88.3,0.494,,,,0
VM-01705,Chamber_A,corner,15,198.9,208.7,219.0,5.03,97.0,49.2,492,57.2,1.81,177.7,102.1,0.4913,,,,0
VM-01706,Chamber_C,center,4,204.5,201.6,224.8,5.13,103.3,46.5,504,78.0,2.78,180.7,87.5,0.4882,94.47,92.9,35.0,1
VM-01707,Chamber_A,corner,1,204.4,209.5,226.1,5.24,96.6,52.1,499,55.2,1.14,178.1,92.0,0.4925,98.35,91.3,47.1,1
VM-01708,Chamber_C,corner,38,194.1,214.9,218.9,5.13,101.0,51.8,517,78.1,2.37,182.2,114.8,0.5214,,,,0
VM-01709,Chamber_B,center,31,188.8,210.2,219.3,4.69,97.2,52.8,498,117.7,2.26,180.3,102.0,0.5014,,,,0
VM-01710,Chamber_C,corner,42,211.8,211.8,225.6,5.25,105.9,53.0,523,62.5,2.06,183.0,95.9,0.5107,,,,0
VM-01711,Chamber_C,edge,5,200.0,214.9,223.7,4.95,107.5,49.1,487,63.0,2.74,177.7,95.6,0.5001,,,,0
VM-01712,Chamber_C,center,7,202.1,214.3,219.0,4.94,91.5,48.1,511,101.3,3.03,183.2,96.0,0.5063,,,,0
VM-01713,Chamber_B,edge,13,200.7,211.1,212.4,4.44,105.3,49.2,476,111.9,2.35,180.8,107.7,0.4934,,,,0
VM-01714,Chamber_C,center,44,203.0,208.3,216.0,4.9,97.4,51.8,480,107.3,1.89,179.2,97.1,0.4764,,,,0
VM-01715,Chamber_C,corner,1,197.4,199.4,222.0,5.04,91.0,50.1,505,109.9,2.55,180.3,112.1,0.5086,,,,0
VM-01716,Chamber_C,center,6,200.2,211.6,221.9,4.61,100.9,50.9,488,94.4,2.42,176.8,109.3,0.5173,,,,0
VM-01717,Chamber_A,edge,9,201.1,209.7,219.7,5.14,97.4,55.2,453,99.0,2.12,178.3,99.8,0.5246,,,,0
VM-01718,Chamber_C,center,30,215.1,200.4,224.3,4.85,100.8,50.5,497,104.8,1.68,177.8,96.1,0.4849,,,,0
VM-01719,Chamber_B,center,36,201.7,209.6,218.4,4.55,93.1,51.6,515,53.0,1.89,177.5,103.5,0.4936,,,,0
VM-01720,Chamber_A,edge,29,200.2,208.5,218.6,5.04,103.9,53.2,492,94.3,2.11,179.0,106.8,0.5048,,,,0
VM-01721,Chamber_A,center,12,200.9,201.2,220.4,5.22,100.0,50.4,511,35.4,2.01,180.8,94.4,0.4962,,,,0
VM-01722,Chamber_B,center,19,205.8,207.9,212.1,5.06,96.2,52.9,504,30.8,2.12,179.9,96.8,0.484,99.43,94.4,47.6,1
VM-01723,Chamber_A,center,14,204.7,208.9,218.0,5.25,104.1,51.4,493,93.5,2.53,185.5,102.1,0.5097,,,,0
VM-01724,Chamber_A,center,37,200.7,211.5,214.7,4.72,95.0,46.6,476,68.8,1.97,183.2,91.8,0.5133,,,,0
VM-01725,Chamber_C,center,20,207.1,211.9,222.7,5.13,99.8,52.3,506,37.0,1.66,178.9,103.5,0.4903,,,,0
VM-01726,Chamber_A,edge,28,198.5,215.5,218.2,5.28,99.6,47.3,490,46.6,2.07,180.8,106.5,0.5032,,,,0
VM-01727,Chamber_A,corner,11,205.8,202.0,217.1,4.96,102.7,50.1,506,48.0,2.5,183.8,101.0,0.4819,97.4,92.0,30.7,1
VM-01728,Chamber_C,center,15,202.3,207.8,227.7,5.13,88.3,48.9,527,74.7,1.87,179.8,90.3,0.4926,,,,0
VM-01729,Chamber_A,center,27,202.4,210.0,214.7,5.25,102.1,50.1,465,31.7,1.47,179.9,94.0,0.508,97.77,94.6,43.7,1
VM-01730,Chamber_A,center,16,204.1,204.8,220.4,5.22,94.5,54.6,492,34.5,1.67,181.4,97.3,0.4881,,,,0
VM-01731,Chamber_A,corner,5,195.2,212.9,226.0,5.05,105.0,47.9,521,109.5,1.31,181.1,92.5,0.5242,,,,0
VM-01732,Chamber_A,center,35,206.0,211.8,216.9,4.99,103.5,54.3,484,34.0,1.84,176.0,97.2,0.496,,,,0
VM-01733,Chamber_C,edge,49,203.1,204.5,219.7,5.2,93.4,51.1,499,33.8,3.2,174.7,101.0,0.4892,,,,0
VM-01734,Chamber_C,edge,21,212.7,209.6,224.0,5.34,93.1,50.7,492,113.5,2.07,176.5,110.7,0.4839,,,,0
VM-01735,Chamber_C,edge,8,198.1,216.0,223.3,5.35,114.1,46.3,494,54.3,0.86,186.7,107.4,0.4997,,,,0
VM-01736,Chamber_C,center,14,204.8,213.5,225.7,5.01,102.6,50.9,484,65.0,1.49,179.8,105.2,0.4955,,,,0
VM-01737,Chamber_C,edge,13,202.6,216.9,224.5,5.23,108.8,49.6,511,92.8,1.09,178.5,101.7,0.5071,103.42,95.1,60.7,1
VM-01738,Chamber_B,center,21,203.6,202.9,221.1,5.42,100.0,50.1,515,106.7,1.53,177.3,95.0,0.4945,,,,0
VM-01739,Chamber_C,edge,17,196.2,217.7,222.0,4.75,106.2,48.2,532,80.5,1.29,182.2,108.8,0.5069,,,,0
VM-01740,Chamber_A,center,27,205.2,213.4,215.2,5.39,101.3,49.7,502,60.5,1.7,177.9,107.4,0.5096,,,,0
VM-01741,Chamber_B,center,24,191.5,210.1,216.9,4.94,101.1,54.0,520,76.4,2.32,177.2,103.2,0.5068,,,,0
VM-01742,Chamber_C,corner,7,201.0,229.3,215.8,5.1,88.1,49.0,505,77.0,1.77,178.6,107.2,0.5089,,,,0
VM-01743,Chamber_B,corner,39,201.6,199.4,225.4,4.53,96.3,54.4,491,58.8,1.77,182.4,98.1,0.4873,101.89,91.4,22.3,1
VM-01744,Chamber_B,edge,39,205.6,208.9,219.9,4.7,94.3,45.5,494,88.0,2.08,176.2,96.5,0.4911,,,,0
VM-01745,Chamber_B,edge,43,197.2,208.8,214.2,4.93,103.2,48.0,500,85.1,1.52,181.6,105.9,0.4829,,,,0
VM-01746,Chamber_A,corner,30,201.4,219.5,224.9,4.8,109.5,49.4,493,105.7,1.5,183.2,104.3,0.5152,,,,0
VM-01747,Chamber_C,edge,14,202.0,207.5,217.9,5.25,102.7,48.2,530,55.8,1.87,179.1,108.2,0.5006,,,,0
VM-01748,Chamber_B,edge,1,209.7,205.1,226.9,4.87,106.2,49.7,485,53.5,1.04,180.7,98.9,0.4849,,,,0
VM-01749,Chamber_C,corner,36,195.3,208.5,221.1,5.45,104.5,54.0,510,50.9,1.91,184.7,99.0,0.4867,,,,0
VM-01750,Chamber_C,corner,17,200.3,212.3,221.0,4.87,92.7,50.7,499,77.1,2.23,181.0,96.9,0.4931,,,,0
VM-01751,Chamber_C,center,6,206.7,215.0,229.9,5.11,98.7,47.7,484,50.6,2.74,179.7,95.9,0.5149,,,,0
VM-01752,Chamber_C,center,4,189.0,207.1,216.4,4.85,94.2,49.7,491,31.5,1.81,183.3,96.9,0.503,,,,0
VM-01753,Chamber_A,edge,23,199.5,208.0,220.2,4.74,101.6,49.1,484,104.4,1.98,176.6,97.1,0.4925,,,,0
VM-01754,Chamber_B,edge,15,201.0,215.1,226.1,4.67,98.9,46.6,460,79.0,2.94,183.3,97.8,0.4868,,,,0
VM-01755,Chamber_B,edge,47,197.8,212.6,217.1,5.36,94.9,52.5,489,91.0,1.78,178.9,105.8,0.4991,,,,0
VM-01756,Chamber_C,edge,33,211.5,210.8,213.0,4.89,102.7,54.9,475,94.7,2.7,183.4,106.3,0.4852,,,,0
VM-01757,Chamber_C,center,43,197.7,210.5,219.8,5.16,97.8,51.7,514,108.8,2.0,178.5,103.8,0.5149,,,,0
VM-01758,Chamber_B,center,21,204.2,207.9,225.4,5.01,100.7,49.6,503,73.1,1.27,181.9,110.9,0.4768,,,,0
VM-01759,Chamber_A,edge,37,198.0,208.6,222.9,5.04,98.3,46.2,491,61.5,1.76,180.5,91.4,0.496,,,,0
VM-01760,Chamber_C,corner,12,206.8,210.4,217.4,5.14,100.8,50.8,496,79.0,1.0,183.0,97.9,0.5135,,,,0
VM-01761,Chamber_B,center,12,199.2,210.8,215.4,4.97,94.8,50.0,524,103.0,2.18,182.3,97.2,0.4874,,,,0
VM-01762,Chamber_C,edge,32,199.4,201.5,211.4,5.28,104.0,52.8,498,87.9,2.07,176.4,95.1,0.4962,95.79,94.3,43.5,1
VM-01763,Chamber_A,edge,48,197.5,210.8,221.9,4.97,97.7,52.0,535,84.4,2.28,179.7,98.3,0.4933,,,,0
VM-01764,Chamber_B,edge,25,196.7,211.6,218.9,5.05,97.2,48.1,492,72.5,2.11,179.9,97.2,0.4847,,,,0
