loop_tag,loop_type,tuning_kwaliteit,tijd_sec,setpoint,proceswaarde,regeluitgang_pct,afwijking,abs_afwijking
FIC-203,debiet,oscillerend,12010,82.5,126.719,0.0,-44.2187,44.2187
FIC-203,debiet,oscillerend,12015,82.5,166.81,100.0,-84.3096,84.3096
FIC-203,debiet,oscillerend,12020,82.5,130.272,0.0,-47.7717,47.7717
FIC-203,debiet,oscillerend,12025,82.5,173.094,100.0,-90.5936,90.5936
FIC-203,debiet,oscillerend,12030,82.5,141.593,0.0,-59.0928,59.0928
FIC-203,debiet,oscillerend,12035,82.5,184.078,100.0,-101.5777,101.5777
FIC-203,debiet,oscillerend,12040,82.5,153.999,0.0,-71.4994,71.4994
FIC-203,debiet,oscillerend,12045,82.5,194.777,100.0,-112.2769,112.2769
FIC-203,debiet,oscillerend,12050,82.5,161.51,0.0,-79.0098,79.0098
FIC-203,debiet,oscillerend,12055,82.5,199.333,100.0,-116.8328,116.8328
FIC-203,debiet,oscillerend,12060,82.5,160.422,0.0,-77.9216,77.9216
FIC-203,debiet,oscillerend,12065,82.5,197.088,100.0,-114.5876,114.5876
FIC-203,debiet,oscillerend,12070,82.5,159.17,0.0,-76.6699,76.6699
FIC-203,debiet,oscillerend,12075,82.5,196.039,100.0,-113.5388,113.5388
FIC-203,debiet,oscillerend,12080,82.5,151.858,0.0,-69.3575,69.3575
FIC-203,debiet,oscillerend,12085,82.5,184.653,100.0,-102.1534,102.1534
FIC-203,debiet,oscillerend,12090,82.5,144.056,0.0,-61.5564,61.5564
FIC-203,debiet,oscillerend,12095,82.5,176.604,100.0,-94.1037,94.1037
FIC-203,debiet,oscillerend,12100,82.5,134.462,0.0,-51.9621,51.9621
FIC-203,debiet,oscillerend,12105,82.5,170.087,100.0,-87.587,87.587
FIC-203,debiet,oscillerend,12110,82.5,129.668,0.0,-47.1685,47.1685
FIC-203,debiet,oscillerend,12115,82.5,165.37,100.0,-82.8697,82.8697
FIC-203,debiet,oscillerend,12120,82.5,127.205,0.0,-44.705,44.705
FIC-203,debiet,oscillerend,12125,82.5,165.098,100.0,-82.5978,82.5978
FIC-203,debiet,oscillerend,12130,82.5,129.86,0.0,-47.3597,47.3597
FIC-203,debiet,oscillerend,12135,82.5,165.673,100.0,-83.1733,83.1733
FIC-203,debiet,oscillerend,12140,82.5,130.308,0.0,-47.8077,47.8077
FIC-203,debiet,oscillerend,12145,82.5,174.789,100.0,-92.2895,92.2895
FIC-203,debiet,oscillerend,12150,82.5,142.511,0.0,-60.0107,60.0107
FIC-203,debiet,oscillerend,12155,82.5,184.25,100.0,-101.75,101.75
FIC-203,debiet,oscillerend,12160,82.5,153.585,0.0,-71.0854,71.0854
FIC-203,debiet,oscillerend,12165,82.5,189.651,100.0,-107.1513,107.1513
FIC-203,debiet,oscillerend,12170,82.5,157.379,0.0,-74.8795,74.8795
FIC-203,debiet,oscillerend,12175,82.5,197.931,100.0,-115.4313,115.4313
FIC-203,debiet,oscillerend,12180,82.5,158.172,0.0,-75.6721,75.6721
FIC-203,debiet,oscillerend,12185,82.5,193.348,100.0,-110.8475,110.8475
FIC-203,debiet,oscillerend,12190,82.5,156.889,0.0,-74.3891,74.3891
FIC-203,debiet,oscillerend,12195,82.5,191.762,100.0,-109.2617,109.2617
FIC-203,debiet,oscillerend,12200,82.5,147.947,0.0,-65.4474,65.4474
FIC-203,debiet,oscillerend,12205,82.5,182.069,100.0,-99.5686,99.5686
FIC-203,debiet,oscillerend,12210,82.5,139.073,0.0,-56.5727,56.5727
FIC-203,debiet,oscillerend,12215,82.5,173.466,100.0,-90.9662,90.9662
FIC-203,debiet,oscillerend,12220,82.5,131.677,0.0,-49.177,49.177
FIC-203,debiet,oscillerend,12225,82.5,167.205,100.0,-84.7047,84.7047
FIC-203,debiet,oscillerend,12230,82.5,125.637,0.0,-43.1366,43.1366
FIC-203,debiet,oscillerend,12235,82.5,160.236,100.0,-77.7357,77.7357
FIC-203,debiet,oscillerend,12240,82.5,121.283,0.0,-38.7825,38.7825
FIC-203,debiet,oscillerend,12245,82.5,159.709,100.0,-77.2089,77.2089
FIC-203,debiet,oscillerend,12250,82.5,123.678,0.0,-41.1776,41.1776
FIC-203,debiet,oscillerend,12255,82.5,162.6,100.0,-80.1002,80.1002
FIC-203,debiet,oscillerend,12260,82.5,127.155,0.0,-44.6553,44.6553
FIC-203,debiet,oscillerend,12265,82.5,166.968,100.0,-84.468,84.468
FIC-203,debiet,oscillerend,12270,82.5,132.373,0.0,-49.8734,49.8734
FIC-203,debiet,oscillerend,12275,82.5,172.859,100.0,-90.3593,90.3593
FIC-203,debiet,oscillerend,12280,82.5,132.718,0.0,-50.2181,50.2181
FIC-203,debiet,oscillerend,12285,82.5,171.377,100.0,-88.8775,88.8775
FIC-203,debiet,oscillerend,12290,82.5,134.441,0.0,-51.9408,51.9408
FIC-203,debiet,oscillerend,12295,82.5,172.764,100.0,-90.2643,90.2643
FIC-203,debiet,oscillerend,12300,82.5,135.545,0.0,-53.045,53.045
FIC-203,debiet,oscillerend,12305,82.5,172.86,100.0,-90.3603,90.3603
FIC-203,debiet,oscillerend,12310,82.5,132.719,0.0,-50.2186,50.2186
FIC-203,debiet,oscillerend,12315,82.5,166.854,100.0,-84.3542,84.3542
FIC-203,debiet,oscillerend,12320,82.5,127.522,0.0,-45.0224,45.0224
FIC-203,debiet,oscillerend,12325,82.5,161.272,100.0,-78.7719,78.7719
FIC-203,debiet,oscillerend,12330,82.5,121.367,0.0,-38.8667,38.8667
FIC-203,debiet,oscillerend,12335,82.5,151.233,100.0,-68.7328,68.7328
FIC-203,debiet,oscillerend,12340,82.5,110.356,0.0,-27.8559,27.8559
FIC-203,debiet,oscillerend,12345,82.5,142.7,100.0,-60.1999,60.1999
FIC-203,debiet,oscillerend,12350,82.5,102.704,0.0,-20.2043,20.2043
FIC-203,debiet,oscillerend,12355,82.5,134.486,100.0,-51.9864,51.9864
FIC-203,debiet,oscillerend,12360,82.5,96.65,0.0,-14.1499,14.1499
FIC-203,debiet,oscillerend,12365,82.5,136.224,100.0,-53.7238,53.7238
FIC-203,debiet,oscillerend,12370,82.5,98.709,0.0,-16.209,16.209
FIC-203,debiet,oscillerend,12375,82.5,139.408,100.0,-56.908,56.908
FIC-203,debiet,oscillerend,12380,82.5,105.301,0.0,-22.8006,22.8006
FIC-203,debiet,oscillerend,12385,82.5,147.085,100.0,-64.5847,64.5847
FIC-203,debiet,oscillerend,12390,82.5,112.989,0.0,-30.4892,30.4892
FIC-203,debiet,oscillerend,12395,82.5,152.76,100.0,-70.2602,70.2602
FIC-203,debiet,oscillerend,12400,82.5,119.212,0.0,-36.7122,36.7122
FIC-203,debiet,oscillerend,12405,82.5,157.994,100.0,-75.4936,75.4936
FIC-203,debiet,oscillerend,12410,82.5,123.703,0.0,-41.2032,41.2032
FIC-203,debiet,oscillerend,12415,82.5,161.885,100.0,-79.3847,79.3847
FIC-203,debiet,oscillerend,12420,82.5,122.869,0.0,-40.3691,40.3691
FIC-203,debiet,oscillerend,12425,82.5,161.099,100.0,-78.5995,78.5995
FIC-203,debiet,oscillerend,12430,82.5,120.912,0.0,-38.4124,38.4124
FIC-203,debiet,oscillerend,12435,82.5,158.469,100.0,-75.9694,75.9694
FIC-203,debiet,oscillerend,12440,82.5,118.359,0.0,-35.8586,35.8586
FIC-203,debiet,oscillerend,12445,82.5,153.947,100.0,-71.4473,71.4473
FIC-203,debiet,oscillerend,12450,82.5,111.269,0.0,-28.7689,28.7689
FIC-203,debiet,oscillerend,12455,82.5,145.485,100.0,-62.9849,62.9849
FIC-203,debiet,oscillerend,12460,82.5,102.436,0.0,-19.9364,19.9364
FIC-203,debiet,oscillerend,12465,82.5,136.727,100.0,-54.2268,54.2268
FIC-203,debiet,oscillerend,12470,82.5,94.628,0.0,-12.1282,12.1282
FIC-203,debiet,oscillerend,12475,82.5,129.149,100.0,-46.6486,46.6486
FIC-203,debiet,oscillerend,12480,82.5,91.169,0.0,-8.6692,8.6692
FIC-203,debiet,oscillerend,12485,82.5,126.514,100.0,-44.0145,44.0145
FIC-203,debiet,oscillerend,12490,82.5,91.439,0.0,-8.9392,8.9392
FIC-203,debiet,oscillerend,12495,82.5,130.323,100.0,-47.8227,47.8227
FIC-203,debiet,oscillerend,12500,82.5,97.461,0.0,-14.961,14.961
FIC-203,debiet,oscillerend,12505,82.5,137.757,100.0,-55.2574,55.2574
FIC-203,debiet,oscillerend,12510,82.5,105.676,0.0,-23.1765,23.1765
FIC-203,debiet,oscillerend,12515,82.5,145.271,100.0,-62.7712,62.7712
FIC-203,debiet,oscillerend,12520,82.5,108.471,0.0,-25.9707,25.9707
FIC-203,debiet,oscillerend,12525,82.5,146.628,100.0,-64.1278,64.1278
FIC-203,debiet,oscillerend,12530,82.5,107.267,0.0,-24.7672,24.7672
FIC-203,debiet,oscillerend,12535,82.5,142.44,100.0,-59.9404,59.9404
FIC-203,debiet,oscillerend,12540,82.5,104.797,0.0,-22.2965,22.2965
FIC-203,debiet,oscillerend,12545,82.5,139.598,100.0,-57.0978,57.0978
FIC-203,debiet,oscillerend,12550,82.5,101.585,0.0,-19.0849,19.0849
FIC-203,debiet,oscillerend,12555,82.5,135.553,100.0,-53.0528,53.0528
FIC-203,debiet,oscillerend,12560,82.5,92.466,0.0,-9.9659,9.9659
FIC-203,debiet,oscillerend,12565,82.5,125.259,100.0,-42.7592,42.7592
FIC-203,debiet,oscillerend,12570,82.5,83.872,0.0,-1.3724,1.3724
FIC-203,debiet,oscillerend,12575,82.5,116.148,100.0,-33.6482,33.6482
FIC-203,debiet,oscillerend,12580,82.5,74.514,0.0,7.9862,7.9862
FIC-203,debiet,oscillerend,12585,82.5,110.43,100.0,-27.9304,27.9304
FIC-203,debiet,oscillerend,12590,82.5,71.009,0.0,11.4906,11.4906
FIC-203,debiet,oscillerend,12595,82.5,107.889,100.0,-25.3892,25.3892
FIC-203,debiet,oscillerend,12600,82.5,69.861,0.0,12.6392,12.6392
FIC-203,debiet,oscillerend,12605,82.5,107.12,100.0,-24.6197,24.6197
FIC-203,debiet,oscillerend,12610,82.5,71.934,0.0,10.5655,10.5655
FIC-203,debiet,oscillerend,12615,82.5,111.543,100.0,-29.0429,29.0429
FIC-203,debiet,oscillerend,12620,82.5,77.229,0.0,5.2712,5.2712
FIC-203,debiet,oscillerend,12625,82.5,118.703,100.0,-36.2028,36.2028
FIC-203,debiet,oscillerend,12630,82.5,85.159,0.0,-2.6594,2.6594
FIC-203,debiet,oscillerend,12635,82.5,126.58,100.0,-44.08,44.08
FIC-203,debiet,oscillerend,12640,82.5,91.006,0.0,-8.506,8.506
FIC-203,debiet,oscillerend,12645,82.5,132.6,100.0,-50.0999,50.0999
FIC-203,debiet,oscillerend,12650,82.5,97.615,0.0,-15.1154,15.1154
FIC-203,debiet,oscillerend,12655,82.5,135.588,100.0,-53.0883,53.0883
FIC-203,debiet,oscillerend,12660,82.5,96.285,0.0,-13.7846,13.7846
FIC-203,debiet,oscillerend,12665,82.5,132.544,100.0,-50.0445,50.0445
FIC-203,debiet,oscillerend,12670,82.5,95.151,0.0,-12.651,12.651
FIC-203,debiet,oscillerend,12675,82.5,131.895,100.0,-49.3946,49.3946
FIC-203,debiet,oscillerend,12680,82.5,92.033,0.0,-9.5329,9.5329
FIC-203,debiet,oscillerend,12685,82.5,125.466,100.0,-42.9657,42.9657
FIC-203,debiet,oscillerend,12690,82.5,82.861,0.0,-0.3608,0.3608
FIC-203,debiet,oscillerend,12695,82.5,116.636,100.0,-34.1365,34.1365
FIC-203,debiet,oscillerend,12700,82.5,75.285,0.0,7.2153,7.2153
FIC-203,debiet,oscillerend,12705,82.5,109.299,100.0,-26.7988,26.7988
FIC-203,debiet,oscillerend,12710,82.5,72.088,0.0,10.4124,10.4124
FIC-203,debiet,oscillerend,12715,82.5,107.294,100.0,-24.7937,24.7937
FIC-203,debiet,oscillerend,12720,82.5,66.131,0.0,16.3688,16.3688
FIC-203,debiet,oscillerend,12725,82.5,105.868,100.0,-23.368,23.368
FIC-203,debiet,oscillerend,12730,82.5,67.683,0.0,14.8173,14.8173
FIC-203,debiet,oscillerend,12735,82.5,109.105,100.0,-26.6055,26.6055
FIC-203,debiet,oscillerend,12740,82.5,76.061,0.0,6.4395,6.4395
FIC-203,debiet,oscillerend,12745,82.5,119.616,100.0,-37.1158,37.1158
FIC-203,debiet,oscillerend,12750,82.5,83.57,0.0,-1.0697,1.0697
FIC-203,debiet,oscillerend,12755,82.5,123.577,100.0,-41.0772,41.0772
FIC-203,debiet,oscillerend,12760,82.5,89.687,0.0,-7.1873,7.1873
FIC-203,debiet,oscillerend,12765,82.5,127.629,100.0,-45.129,45.129
FIC-203,debiet,oscillerend,12770,82.5,89.346,0.0,-6.8459,6.8459
FIC-203,debiet,oscillerend,12775,82.5,126.686,100.0,-44.186,44.186
FIC-203,debiet,oscillerend,12780,82.5,87.925,0.0,-5.4247,5.4247
FIC-203,debiet,oscillerend,12785,82.5,128.869,100.0,-46.3691,46.3691
FIC-203,debiet,oscillerend,12790,82.5,91.788,0.0,-9.2884,9.2884
FIC-203,debiet,oscillerend,12795,82.5,127.619,100.0,-45.1191,45.1191
FIC-203,debiet,oscillerend,12800,82.5,84.896,0.0,-2.3961,2.3961
FIC-203,debiet,oscillerend,12805,82.5,116.61,100.0,-34.1096,34.1096
FIC-203,debiet,oscillerend,12810,82.5,76.643,0.0,5.8568,5.8568
FIC-203,debiet,oscillerend,12815,82.5,109.12,100.0,-26.6196,26.6196
FIC-203,debiet,oscillerend,12820,82.5,70.991,0.0,11.5091,11.5091
FIC-203,debiet,oscillerend,12825,82.5,107.66,100.0,-25.1597,25.1597
FIC-203,debiet,oscillerend,12830,82.5,68.795,0.0,13.7053,13.7053
FIC-203,debiet,oscillerend,12835,82.5,104.044,100.0,-21.5445,21.5445
FIC-203,debiet,oscillerend,12840,82.5,64.298,0.0,18.2016,18.2016
FIC-203,debiet,oscillerend,12845,82.5,102.968,100.0,-20.4679,20.4679
FIC-203,debiet,oscillerend,12850,82.5,66.81,0.0,15.6904,15.6904
FIC-203,debiet,oscillerend,12855,82.5,105.897,100.0,-23.3972,23.3972
FIC-203,debiet,oscillerend,12860,82.5,71.156,0.0,11.3441,11.3441
FIC-203,debiet,oscillerend,12865,82.5,112.049,100.0,-29.5489,29.5489
FIC-203,debiet,oscillerend,12870,82.5,79.18,0.0,3.3201,3.3201
FIC-203,debiet,oscillerend,12875,82.5,119.982,100.0,-37.4816,37.4816
FIC-203,debiet,oscillerend,12880,82.5,86.282,0.0,-3.7818,3.7818
FIC-203,debiet,oscillerend,12885,82.5,125.897,100.0,-43.3968,43.3968
FIC-203,debiet,oscillerend,12890,82.5,90.905,0.0,-8.4047,8.4047
FIC-203,debiet,oscillerend,12895,82.5,129.543,100.0,-47.0425,47.0425
FIC-203,debiet,oscillerend,12900,82.5,93.955,0.0,-11.4547,11.4547
FIC-203,debiet,oscillerend,12905,82.5,130.851,100.0,-48.351,48.351
FIC-203,debiet,oscillerend,12910,82.5,89.539,0.0,-7.0395,7.0395
FIC-203,debiet,oscillerend,12915,82.5,121.799,100.0,-39.2986,39.2986
FIC-203,debiet,oscillerend,12920,82.5,82.22,0.0,0.2799,0.2799
FIC-203,debiet,oscillerend,12925,82.5,116.228,100.0,-33.7278,33.7278
FIC-203,debiet,oscillerend,12930,82.5,76.044,0.0,6.4556,6.4556
FIC-203,debiet,oscillerend,12935,82.5,110.65,100.0,-28.1501,28.1501
FIC-203,debiet,oscillerend,12940,82.5,72.194,0.0,10.3057,10.3057
FIC-203,debiet,oscillerend,12945,82.5,106.717,100.0,-24.2171,24.2171
FIC-203,debiet,oscillerend,12950,82.5,64.726,0.0,17.7737,17.7737
FIC-203,debiet,oscillerend,12955,82.5,101.907,100.0,-19.4069,19.4069
FIC-203,debiet,oscillerend,12960,82.5,59.243,0.0,23.2566,23.2566
FIC-203,debiet,oscillerend,12965,82.5,98.162,100.0,-15.6618,15.6618
FIC-203,debiet,oscillerend,12970,82.5,62.069,0.0,20.4309,20.4309
FIC-203,debiet,oscillerend,12975,82.5,97.504,100.0,-15.0044,15.0044
FIC-203,debiet,oscillerend,12980,82.5,62.295,0.0,20.2055,20.2055
FIC-203,debiet,oscillerend,12985,82.5,105.342,100.0,-22.8425,22.8425
FIC-203,debiet,oscillerend,12990,82.5,70.049,0.0,12.4505,12.4505
FIC-203,debiet,oscillerend,12995,82.5,114.284,100.0,-31.7845,31.7845
FIC-203,debiet,oscillerend,13000,82.5,77.101,0.0,5.3993,5.3993
FIC-203,debiet,oscillerend,13005,82.5,117.537,100.0,-35.0374,35.0374
FIC-203,debiet,oscillerend,13010,82.5,82.844,0.0,-0.3436,0.3436
FIC-203,debiet,oscillerend,13015,82.5,123.348,100.0,-40.8483,40.8483
FIC-203,debiet,oscillerend,13020,82.5,85.258,0.0,-2.7577,2.7577
FIC-203,debiet,oscillerend,13025,82.5,120.192,100.0,-37.6917,37.6917
FIC-203,debiet,oscillerend,13030,82.5,80.879,0.0,1.6209,1.6209
FIC-203,debiet,oscillerend,13035,82.5,116.393,100.0,-33.8927,33.8927
FIC-203,debiet,oscillerend,13040,82.5,75.384,0.0,7.1157,7.1157
FIC-203,debiet,oscillerend,13045,82.5,108.898,100.0,-26.3977,26.3977
FIC-203,debiet,oscillerend,13050,82.5,67.561,0.0,14.9393,14.9393
FIC-203,debiet,oscillerend,13055,82.5,101.406,100.0,-18.9057,18.9057
FIC-203,debiet,oscillerend,13060,82.5,61.558,0.0,20.9417,20.9417
FIC-203,debiet,oscillerend,13065,82.5,99.264,100.0,-16.7639,16.7639
FIC-203,debiet,oscillerend,13070,82.5,58.915,0.0,23.5846,23.5846
FIC-203,debiet,oscillerend,13075,82.5,94.024,100.0,-11.5243,11.5243
FIC-203,debiet,oscillerend,13080,82.5,55.796,0.0,26.7039,26.7039
FIC-203,debiet,oscillerend,13085,82.5,92.466,100.0,-9.966,9.966
FIC-203,debiet,oscillerend,13090,82.5,54.263,0.0,28.2367,28.2367
FIC-203,debiet,oscillerend,13095,82.5,91.861,100.0,-9.3614,9.3614
FIC-203,debiet,oscillerend,13100,82.5,55.457,0.0,27.0428,27.0428
FIC-203,debiet,oscillerend,13105,82.5,97.088,100.0,-14.5882,14.5882
FIC-203,debiet,oscillerend,13110,82.5,66.363,0.0,16.1368,16.1368
FIC-203,debiet,oscillerend,13115,82.5,108.266,100.0,-25.766,25.766
FIC-203,debiet,oscillerend,13120,82.5,75.791,0.0,6.7093,6.7093
FIC-203,debiet,oscillerend,13125,82.5,113.315,100.0,-30.8149,30.8149
FIC-203,debiet,oscillerend,13130,82.5,76.445,0.0,6.0554,6.0554
FIC-203,debiet,oscillerend,13135,82.5,111.741,100.0,-29.2415,29.2415
FIC-203,debiet,oscillerend,13140,82.5,74.588,0.0,7.9121,7.9121
FIC-203,debiet,oscillerend,13145,82.5,111.565,100.0,-29.0648,29.0648
FIC-203,debiet,oscillerend,13150,82.5,73.231,0.0,9.2689,9.2689
FIC-203,debiet,oscillerend,13155,82.5,105.03,100.0,-22.5297,22.5297
FIC-203,debiet,oscillerend,13160,82.5,61.056,0.0,21.4445,21.4445
FIC-203,debiet,oscillerend,13165,82.5,97.702,100.0,-15.2017,15.2017
FIC-203,debiet,oscillerend,13170,82.5,57.169,0.0,25.3312,25.3312
FIC-203,debiet,oscillerend,13175,82.5,88.585,100.0,-6.085,6.085
FIC-203,debiet,oscillerend,13180,82.5,43.88,0.0,38.6196,38.6196
FIC-203,debiet,oscillerend,13185,82.5,80.901,100.0,1.5991,1.5991
FIC-203,debiet,oscillerend,13190,82.5,41.603,0.0,40.8971,40.8971
FIC-203,debiet,oscillerend,13195,82.5,77.608,100.0,4.8915,4.8915
FIC-203,debiet,oscillerend,13200,82.5,38.429,0.0,44.0713,44.0713
FIC-203,debiet,oscillerend,13205,82.5,73.648,100.0,8.8521,8.8521
FIC-203,debiet,oscillerend,13210,82.5,37.469,0.0,45.0309,45.0309
FIC-203,debiet,oscillerend,13215,82.5,79.354,100.0,3.1457,3.1457
FIC-203,debiet,oscillerend,13220,82.5,40.772,0.0,41.7283,41.7283
FIC-203,debiet,oscillerend,13225,82.5,80.607,100.0,1.893,1.893
FIC-203,debiet,oscillerend,13230,82.5,46.001,0.0,36.499,36.499
FIC-203,debiet,oscillerend,13235,82.5,85.932,100.0,-3.4323,3.4323
FIC-203,debiet,oscillerend,13240,82.5,52.93,0.0,29.5703,29.5703
FIC-203,debiet,oscillerend,13245,82.5,92.387,100.0,-9.8866,9.8866
FIC-203,debiet,oscillerend,13250,82.5,53.42,0.0,29.0804,29.0804
FIC-203,debiet,oscillerend,13255,82.5,93.779,100.0,-11.279,11.279
FIC-203,debiet,oscillerend,13260,82.5,59.301,0.0,23.1992,23.1992
FIC-203,debiet,oscillerend,13265,82.5,96.763,100.0,-14.2633,14.2633
FIC-203,debiet,oscillerend,13270,82.5,56.138,0.0,26.3618,26.3618
FIC-203,debiet,oscillerend,13275,82.5,92.092,100.0,-9.5922,9.5922
FIC-203,debiet,oscillerend,13280,82.5,48.206,0.0,34.2937,34.2937
FIC-203,debiet,oscillerend,13285,82.5,79.864,100.0,2.6362,2.6362
FIC-203,debiet,oscillerend,13290,82.5,36.654,0.0,45.8463,45.8463
FIC-203,debiet,oscillerend,13295,82.5,70.847,100.0,11.653,11.653
FIC-203,debiet,oscillerend,13300,82.5,32.873,0.0,49.6268,49.6268
FIC-203,debiet,oscillerend,13305,82.5,64.783,100.0,17.7169,17.7169
FIC-203,debiet,oscillerend,13310,82.5,27.067,0.0,55.4329,55.4329
FIC-203,debiet,oscillerend,13315,82.5,62.473,100.0,20.0268,20.0268
FIC-203,debiet,oscillerend,13320,82.5,23.109,0.0,59.3907,59.3907
FIC-203,debiet,oscillerend,13325,82.5,59.485,100.0,23.0148,23.0148
FIC-203,debiet,oscillerend,13330,82.5,26.149,0.0,56.3511,56.3511
FIC-203,debiet,oscillerend,13335,82.5,66.271,100.0,16.2286,16.2286
FIC-203,debiet,oscillerend,13340,82.5,32.209,0.0,50.2908,50.2908
FIC-203,debiet,oscillerend,13345,82.5,71.747,100.0,10.7528,10.7528
FIC-203,debiet,oscillerend,13350,82.5,35.691,0.0,46.8089,46.8089
FIC-203,debiet,oscillerend,13355,82.5,78.606,100.0,3.8935,3.8935
FIC-203,debiet,oscillerend,13360,82.5,44.944,0.0,37.5556,37.5556
FIC-203,debiet,oscillerend,13365,82.5,84.595,100.0,-2.0947,2.0947
FIC-203,debiet,oscillerend,13370,82.5,48.194,0.0,34.3059,34.3059
FIC-203,debiet,oscillerend,13375,82.5,90.195,100.0,-7.6952,7.6952
FIC-203,debiet,oscillerend,13380,82.5,53.859,0.0,28.6411,28.6411
FIC-203,debiet,oscillerend,13385,82.5,92.184,100.0,-9.6837,9.6837
FIC-203,debiet,oscillerend,13390,82.5,50.452,0.0,32.0482,32.0482
FIC-203,debiet,oscillerend,13395,82.5,83.008,100.0,-0.508,0.508
FIC-203,debiet,oscillerend,13400,82.5,43.042,0.0,39.4575,39.4575
FIC-203,debiet,oscillerend,13405,82.5,76.814,100.0,5.6865,5.6865
FIC-203,debiet,oscillerend,13410,82.5,39.247,0.0,43.2533,43.2533
FIC-203,debiet,oscillerend,13415,82.5,72.902,100.0,9.5976,9.5976
FIC-203,debiet,oscillerend,13420,82.5,30.319,0.0,52.1814,52.1814
FIC-203,debiet,oscillerend,13425,82.5,64.631,100.0,17.8687,17.8687
FIC-203,debiet,oscillerend,13430,82.5,24.109,0.0,58.3908,58.3908
FIC-203,debiet,oscillerend,13435,82.5,62.537,100.0,19.963,19.963
FIC-203,debiet,oscillerend,13440,82.5,27.482,0.0,55.0178,55.0178
FIC-203,debiet,oscillerend,13445,82.5,64.173,100.0,18.3269,18.3269
FIC-203,debiet,oscillerend,13450,82.5,31.789,0.0,50.7114,50.7114
FIC-203,debiet,oscillerend,13455,82.5,70.283,100.0,12.2175,12.2175
FIC-203,debiet,oscillerend,13460,82.5,36.744,0.0,45.7563,45.7563
FIC-203,debiet,oscillerend,13465,82.5,74.733,100.0,7.7673,7.7673
FIC-203,debiet,oscillerend,13470,82.5,43.395,0.0,39.105,39.105
FIC-203,debiet,oscillerend,13475,82.5,82.352,100.0,0.1481,0.1481
FIC-203,debiet,oscillerend,13480,82.5,46.124,0.0,36.3762,36.3762
FIC-203,debiet,oscillerend,13485,82.5,85.366,100.0,-2.8661,2.8661
FIC-203,debiet,oscillerend,13490,82.5,51.321,0.0,31.1792,31.1792
FIC-203,debiet,oscillerend,13495,82.5,93.789,100.0,-11.2892,11.2892
FIC-203,debiet,oscillerend,13500,82.5,56.337,0.0,26.1629,26.1629
FIC-203,debiet,oscillerend,13505,82.5,94.593,100.0,-12.0928,12.0928
FIC-203,debiet,oscillerend,13510,82.5,55.611,0.0,26.8888,26.8888
FIC-203,debiet,oscillerend,13515,82.5,90.008,100.0,-7.5083,7.5083
FIC-203,debiet,oscillerend,13520,82.5,49.289,0.0,33.2109,33.2109
FIC-203,debiet,oscillerend,13525,82.5,81.622,100.0,0.8781,0.8781
FIC-203,debiet,oscillerend,13530,82.5,38.216,0.0,44.2842,44.2842
FIC-203,debiet,oscillerend,13535,82.5,72.149,100.0,10.3513,10.3513
FIC-203,debiet,oscillerend,13540,82.5,29.966,0.0,52.5336,52.5336
FIC-203,debiet,oscillerend,13545,82.5,64.387,100.0,18.1128,18.1128
FIC-203,debiet,oscillerend,13550,82.5,23.544,0.0,58.9564,58.9564
FIC-203,debiet,oscillerend,13555,82.5,62.646,100.0,19.854,19.854
FIC-203,debiet,oscillerend,13560,82.5,21.705,0.0,60.7947,60.7947
FIC-203,debiet,oscillerend,13565,82.5,61.786,100.0,20.7141,20.7141
FIC-203,debiet,oscillerend,13570,82.5,28.242,0.0,54.2578,54.2578
FIC-203,debiet,oscillerend,13575,82.5,69.769,100.0,12.7312,12.7312
FIC-203,debiet,oscillerend,13580,82.5,38.169,0.0,44.3311,44.3311
FIC-203,debiet,oscillerend,13585,82.5,75.408,100.0,7.0921,7.0921
FIC-203,debiet,oscillerend,13590,82.5,42.602,0.0,39.8976,39.8976
FIC-203,debiet,oscillerend,13595,82.5,84.875,100.0,-2.3747,2.3747
FIC-203,debiet,oscillerend,13600,82.5,51.076,0.0,31.4237,31.4237
FIC-203,debiet,oscillerend,13605,82.5,92.502,100.0,-10.0024,10.0024
FIC-203,debiet,oscillerend,13610,82.5,55.553,0.0,26.9467,26.9467
FIC-203,debiet,oscillerend,13615,82.5,92.027,100.0,-9.5272,9.5272
FIC-203,debiet,oscillerend,13620,82.5,56.804,0.0,25.6962,25.6962
FIC-203,debiet,oscillerend,13625,82.5,95.172,100.0,-12.6724,12.6724
FIC-203,debiet,oscillerend,13630,82.5,54.405,0.0,28.095,28.095
FIC-203,debiet,oscillerend,13635,82.5,93.125,100.0,-10.6246,10.6246
FIC-203,debiet,oscillerend,13640,82.5,50.185,0.0,32.3148,32.3148
FIC-203,debiet,oscillerend,13645,82.5,82.63,100.0,-0.1297,0.1297
FIC-203,debiet,oscillerend,13650,82.5,43.288,0.0,39.2116,39.2116
FIC-203,debiet,oscillerend,13655,82.5,80.092,100.0,2.4076,2.4076
FIC-203,debiet,oscillerend,13660,82.5,39.51,0.0,42.9901,42.9901
FIC-203,debiet,oscillerend,13665,82.5,74.155,100.0,8.3448,8.3448
FIC-203,debiet,oscillerend,13670,82.5,35.09,0.0,47.4105,47.4105
FIC-203,debiet,oscillerend,13675,82.5,72.35,100.0,10.1498,10.1498
FIC-203,debiet,oscillerend,13680,82.5,32.167,0.0,50.3326,50.3326
FIC-203,debiet,oscillerend,13685,82.5,69.836,100.0,12.664,12.664
