episode,stap,policy,setpoint_C,state_temp_C,state_conc_molL,state_coolant_C,state_error_C,state_verstoring,action_coolant_adj,reward_tracking,reward_energie,reward_constraint,reward_totaal,cumulatief_reward,next_temp_C,next_conc_molL,next_coolant_C,done
136,1,expert,145,133.85,0.9872,20.0,11.15,0.505,5.0,-3.282,-0.055,0,-3.337,-5.62,128.59,0.9889,20.0,0
136,2,expert,145,128.59,0.9889,20.0,16.41,-0.018,5.0,-4.303,-0.055,0,-4.358,-9.98,123.48,0.9906,20.1,0
136,3,expert,145,123.48,0.9906,20.1,21.52,-0.126,5.0,-5.34,-0.055,-10,-15.395,-25.37,118.3,0.9923,20.2,0
136,4,expert,145,118.3,0.9923,20.2,26.7,-0.177,5.0,-6.365,-0.055,-10,-16.42,-41.79,113.17,0.9941,20.3,0
136,5,expert,145,113.17,0.9941,20.3,31.83,0.154,5.0,-7.289,-0.055,-10,-17.344,-59.14,108.55,0.9958,20.5,1
137,0,PID_conservatief,150,150.95,0.9887,29.2,-0.95,0.252,-0.48,-0.784,-0.005,0,-0.788,-0.79,146.08,0.9904,29.1,0
137,1,PID_conservatief,150,146.08,0.9904,29.1,3.92,0.053,1.96,-1.825,-0.022,0,-1.846,-2.63,140.88,0.9921,29.0,0
137,2,PID_conservatief,150,140.88,0.9921,29.0,9.12,-0.358,3.0,-2.959,-0.033,0,-2.992,-5.63,135.21,0.9938,29.0,0
137,3,PID_conservatief,150,135.21,0.9938,29.0,14.79,-0.079,3.0,-3.984,-0.033,0,-4.017,-9.64,130.08,0.9955,28.9,0
137,4,PID_conservatief,150,130.08,0.9955,28.9,19.92,0.35,3.0,-4.895,-0.033,0,-4.928,-14.57,125.52,0.9972,28.9,0
137,5,PID_conservatief,150,125.52,0.9972,28.9,24.48,0.608,3.0,-5.669,-0.033,0,-5.702,-20.27,121.66,0.9989,28.9,0
137,6,PID_conservatief,150,121.66,0.9989,28.9,28.34,0.699,3.0,-6.37,-0.033,-10,-16.403,-36.68,118.15,1.0006,29.0,0
137,7,PID_conservatief,150,118.15,1.0006,29.0,31.85,0.235,3.0,-7.139,-0.033,-10,-17.172,-53.85,114.3,1.0023,28.9,0
137,8,PID_conservatief,150,114.3,1.0023,28.9,35.7,0.36,3.0,-7.88,-0.033,-10,-17.913,-71.76,110.6,1.0041,28.9,0
137,9,PID_conservatief,150,110.6,1.0041,28.9,39.4,0.967,3.0,-8.502,-0.033,-10,-18.535,-90.3,107.49,1.0058,28.7,1
138,0,PID_conservatief,155,152.96,0.8274,16.7,2.04,0.292,1.02,-1.63,-0.011,0,-1.641,-1.64,146.85,0.8292,16.9,0
138,1,PID_conservatief,155,146.85,0.8292,16.9,8.15,0.308,3.0,-2.859,-0.033,0,-2.892,-4.53,140.71,0.8309,17.0,0
138,2,PID_conservatief,155,140.71,0.8309,17.0,14.29,0.295,3.0,-3.989,-0.033,0,-4.022,-8.55,135.05,0.8327,17.1,0
138,3,PID_conservatief,155,135.05,0.8327,17.1,19.95,0.098,3.0,-5.161,-0.033,0,-5.194,-13.75,129.2,0.8344,17.1,0
138,4,PID_conservatief,155,129.2,0.8344,17.1,25.8,0.46,3.0,-6.121,-0.033,0,-6.154,-19.9,124.4,0.8362,17.2,0
138,5,PID_conservatief,155,124.4,0.8362,17.2,30.6,-0.202,3.0,-7.21,-0.033,-10,-17.243,-37.15,118.95,0.838,17.1,0
138,6,PID_conservatief,155,118.95,0.838,17.1,36.05,0.49,3.0,-8.083,-0.033,-10,-18.116,-55.26,114.59,0.8397,17.2,0
138,7,PID_conservatief,155,114.59,0.8397,17.2,40.41,1.002,3.0,-8.813,-0.033,-10,-18.846,-74.11,110.94,0.8415,17.5,0
138,8,PID_conservatief,155,110.94,0.8415,17.5,44.06,1.083,3.0,-9.532,-0.033,-10,-19.565,-93.67,107.34,0.8433,17.5,1
139,0,PID_conservatief,160,153.18,0.8717,28.4,6.82,-0.2,3.0,-2.638,-0.033,0,-2.671,-2.67,146.81,0.8735,28.3,0
139,1,PID_conservatief,160,146.81,0.8735,28.3,13.19,0.315,3.0,-3.699,-0.033,0,-3.732,-6.4,141.51,0.8752,28.4,0
139,2,PID_conservatief,160,141.51,0.8752,28.4,18.49,0.021,3.0,-4.752,-0.033,0,-4.785,-11.19,136.24,0.877,28.1,0
139,3,PID_conservatief,160,136.24,0.877,28.1,23.76,0.181,3.0,-5.789,-0.033,0,-5.822,-17.01,131.05,0.8787,28.2,0
139,4,PID_conservatief,160,131.05,0.8787,28.2,28.95,0.311,3.0,-6.739,-0.033,0,-6.772,-23.78,126.31,0.8804,28.0,0
139,5,PID_conservatief,160,126.31,0.8804,28.0,33.69,0.541,3.0,-7.548,-0.033,0,-7.581,-31.36,122.26,0.8822,28.0,0
139,6,PID_conservatief,160,122.26,0.8822,28.0,37.74,0.652,3.0,-8.354,-0.033,-10,-18.387,-49.75,118.23,0.8839,28.0,0
139,7,PID_conservatief,160,118.23,0.8839,28.0,41.77,0.733,3.0,-9.005,-0.033,-10,-19.038,-68.79,114.97,0.8857,27.9,0
139,8,PID_conservatief,160,114.97,0.8857,27.9,45.03,0.806,3.0,-9.677,-0.033,-10,-19.71,-88.5,111.62,0.8874,27.8,0
139,9,PID_conservatief,160,111.62,0.8874,27.8,48.38,0.773,3.0,-10.354,-0.033,-10,-20.387,-108.88,108.23,0.8892,27.8,1
140,0,PID_conservatief,160,152.54,1.0887,19.1,7.46,0.329,3.0,-2.718,-0.033,0,-2.751,-2.75,146.41,1.0903,19.1,0
140,1,PID_conservatief,160,146.41,1.0903,19.1,13.59,0.04,3.0,-3.948,-0.033,0,-3.981,-6.73,140.26,1.092,19.2,0
140,2,PID_conservatief,160,140.26,1.092,19.2,19.74,0.342,3.0,-4.955,-0.033,0,-4.988,-11.72,135.23,1.0937,19.3,0
140,3,PID_conservatief,160,135.23,1.0937,19.3,24.77,0.454,3.0,-5.959,-0.033,0,-5.992,-17.71,130.2,1.0954,19.3,0
140,4,PID_conservatief,160,130.2,1.0954,19.3,29.8,0.071,3.0,-6.96,-0.033,0,-6.993,-24.71,125.2,1.097,19.4,0
140,5,PID_conservatief,160,125.2,1.097,19.4,34.8,0.142,3.0,-7.995,-0.033,0,-8.028,-32.73,120.03,1.0987,19.3,0
140,6,PID_conservatief,160,120.03,1.0987,19.3,39.97,0.204,3.0,-8.921,-0.033,-10,-18.954,-51.69,115.4,1.1004,19.6,0
140,7,PID_conservatief,160,115.4,1.1004,19.6,44.6,0.321,3.0,-9.731,-0.033,-10,-19.764,-71.45,111.35,1.1021,19.5,0
140,8,PID_conservatief,160,111.35,1.1021,19.5,48.65,0.299,3.0,-10.579,-0.033,-10,-20.612,-92.06,107.1,1.1038,19.6,1
141,0,random,155,140.13,0.9372,26.1,14.87,-0.234,-6.65,-3.933,-0.067,0,-3.999,-4.0,135.34,0.9389,26.2,0
141,1,random,155,135.34,0.9389,26.2,19.66,0.273,7.72,-5.0,-0.085,0,-5.085,-9.08,130.0,0.9406,26.1,0
141,2,random,155,130.0,0.9406,26.1,25.0,0.265,-2.31,-5.845,-0.023,0,-5.868,-14.95,125.78,0.9423,26.2,0
141,3,random,155,125.78,0.9423,26.2,29.22,0.453,-2.83,-6.576,-0.028,0,-6.605,-21.56,122.12,0.9441,26.3,0
141,4,random,155,122.12,0.9441,26.3,32.88,-0.116,-2.45,-7.422,-0.025,-10,-17.447,-39.0,117.89,0.9458,26.3,0
141,5,random,155,117.89,0.9458,26.3,37.11,0.451,1.44,-8.218,-0.016,-10,-18.234,-57.24,113.91,0.9475,26.3,0
141,6,random,155,113.91,0.9475,26.3,41.09,0.5,4.17,-8.98,-0.046,-10,-19.026,-76.26,110.1,0.9493,26.3,0
141,7,random,155,110.1,0.9493,26.3,44.9,0.238,-9.71,-9.489,-0.097,-10,-19.586,-95.85,107.55,0.951,26.2,1
142,0,random,155,140.72,0.8353,28.9,14.28,0.302,-8.6,-3.636,-0.086,0,-3.722,-3.72,136.82,0.8371,29.1,0
142,1,random,155,136.82,0.8371,29.1,18.18,0.01,-7.36,-4.453,-0.074,0,-4.527,-8.25,132.73,0.8388,28.9,0
142,2,random,155,132.73,0.8388,28.9,22.27,0.255,7.84,-5.514,-0.086,0,-5.6,-13.85,127.43,0.8406,28.8,0
142,3,random,155,127.43,0.8406,28.8,27.57,0.555,-3.74,-6.238,-0.037,0,-6.275,-20.12,123.81,0.8424,28.9,0
142,4,random,155,123.81,0.8424,28.9,31.19,0.3,8.93,-7.242,-0.098,-10,-17.34,-37.46,118.79,0.8441,28.7,0
142,5,random,155,118.79,0.8441,28.7,36.21,-0.319,-9.66,-7.913,-0.097,-10,-18.01,-55.47,115.43,0.8459,28.5,0
142,6,random,155,115.43,0.8459,28.5,39.57,0.294,-5.53,-8.522,-0.055,-10,-18.577,-74.05,112.39,0.8477,28.5,0
142,7,random,155,112.39,0.8477,28.5,42.61,0.816,-7.88,-9.022,-0.079,-10,-19.1,-93.15,109.89,0.8494,28.4,1
143,0,random,160,157.03,1.0655,28.8,2.97,-0.315,7.52,-2.016,-0.083,0,-2.098,-2.1,149.92,1.0671,28.7,0
143,1,random,160,149.92,1.0671,28.7,10.08,0.349,-2.14,-2.975,-0.021,0,-2.997,-5.1,145.12,1.0688,28.5,0
143,2,random,160,145.12,1.0688,28.5,14.88,-0.022,4.75,-4.147,-0.052,0,-4.199,-9.29,139.27,1.0705,28.5,0
143,3,random,160,139.27,1.0705,28.5,20.73,-0.167,4.97,-5.33,-0.055,0,-5.385,-14.68,133.35,1.0722,28.3,0
143,4,random,160,133.35,1.0722,28.3,26.65,0.193,-2.06,-6.092,-0.021,0,-6.113,-20.79,129.54,1.0738,28.1,0
143,5,random,160,129.54,1.0738,28.1,30.46,0.004,5.88,-7.105,-0.065,0,-7.169,-27.96,124.48,1.0755,28.0,0
143,6,random,160,124.48,1.0755,28.0,35.52,0.41,2.39,-7.898,-0.026,0,-7.925,-35.89,120.51,1.0772,28.2,0
143,7,random,160,120.51,1.0772,28.2,39.49,0.173,-0.13,-8.737,-0.001,-10,-18.739,-54.62,116.31,1.0789,28.2,0
143,8,random,160,116.31,1.0789,28.2,43.69,0.821,-9.59,-9.101,-0.096,-10,-19.197,-73.82,114.49,1.0806,28.2,0
143,9,random,160,114.49,1.0806,28.2,45.51,0.021,3.35,-9.856,-0.037,-10,-19.893,-93.72,110.72,1.0823,28.1,0
143,10,random,160,110.72,1.0823,28.1,49.28,0.569,4.76,-10.523,-0.052,-10,-20.576,-114.29,107.38,1.084,28.3,1
144,0,PID_agressief,150,158.58,0.9671,25.8,-8.58,0.208,-10.0,-0.86,-0.1,0,-0.96,-0.96,154.3,0.9688,25.7,0
144,1,PID_agressief,150,154.3,0.9688,25.7,-4.3,0.218,-8.6,-0.074,-0.086,0,-0.06,-1.02,149.63,0.9705,25.9,0
144,2,PID_agressief,150,149.63,0.9705,25.9,0.37,0.503,0.74,-1.131,-0.008,0,-1.14,-2.16,144.34,0.9722,25.8,0
144,3,PID_agressief,150,144.34,0.9722,25.8,5.66,-0.022,10.0,-2.418,-0.11,0,-2.528,-4.69,137.91,0.9739,25.7,0
144,4,PID_agressief,150,137.91,0.9739,25.7,12.09,-0.009,10.0,-3.67,-0.11,0,-3.78,-8.47,131.65,0.9756,25.8,0
144,5,PID_agressief,150,131.65,0.9756,25.8,18.35,-0.63,10.0,-4.881,-0.11,0,-4.991,-13.46,125.59,0.9773,26.1,0
144,6,PID_agressief,150,125.59,0.9773,26.1,24.41,0.553,10.0,-5.871,-0.11,0,-5.981,-19.44,120.65,0.979,26.1,0
144,7,PID_agressief,150,120.65,0.979,26.1,29.35,0.066,10.0,-6.826,-0.11,-10,-16.936,-36.38,115.87,0.9807,26.0,0
144,8,PID_agressief,150,115.87,0.9807,26.0,34.13,-0.014,10.0,-7.792,-0.11,-10,-17.902,-54.28,111.04,0.9825,26.0,0
144,9,PID_agressief,150,111.04,0.9825,26.0,38.96,-0.443,10.0,-8.827,-0.11,-10,-18.937,-73.21,105.87,0.9842,26.0,1
145,0,expert,145,154.2,0.8426,15.4,-9.2,0.295,-5.0,-0.75,-0.05,0,-0.8,-0.8,148.75,0.8443,15.7,0
145,1,expert,145,148.75,0.8443,15.7,-3.75,0.432,-3.62,-0.306,-0.036,0,-0.342,-1.14,143.47,0.846,15.8,0
145,2,expert,145,143.47,0.846,15.8,1.53,0.42,1.65,-1.407,-0.018,0,-1.425,-2.57,137.96,0.8478,15.8,0
145,3,expert,145,137.96,0.8478,15.8,7.04,0.383,5.0,-2.668,-0.055,0,-2.723,-5.29,131.66,0.8495,16.0,0
145,4,expert,145,131.66,0.8495,16.0,13.34,0.197,5.0,-3.8,-0.055,0,-3.855,-9.14,126.0,0.8513,16.1,0
145,5,expert,145,126.0,0.8513,16.1,19.0,0.512,5.0,-4.806,-0.055,0,-4.861,-14.01,120.97,0.853,16.1,0
145,6,expert,145,120.97,0.853,16.1,24.03,0.781,5.0,-5.696,-0.055,-10,-15.751,-29.76,116.52,0.8548,16.3,0
145,7,expert,145,116.52,0.8548,16.3,28.48,-0.065,5.0,-6.764,-0.055,-10,-16.819,-46.58,111.18,0.8566,16.4,0
145,8,expert,145,111.18,0.8566,16.4,33.82,0.448,5.0,-7.636,-0.055,-10,-17.691,-64.27,106.82,0.8583,16.6,1
146,0,random,160,157.6,1.0815,28.7,2.4,0.402,5.66,-1.769,-0.062,0,-1.831,-1.83,151.16,1.0832,28.9,0
146,1,random,160,151.16,1.0832,28.9,8.84,0.091,-8.47,-2.666,-0.085,0,-2.751,-4.58,146.67,1.0848,29.0,0
146,2,random,160,146.67,1.0848,29.0,13.33,-0.012,8.1,-3.888,-0.089,0,-3.977,-8.56,140.56,1.0865,29.0,0
146,3,random,160,140.56,1.0865,29.0,19.44,0.077,-2.56,-4.806,-0.026,0,-4.832,-13.39,135.97,1.0882,29.0,0
146,4,random,160,135.97,1.0882,29.0,24.03,0.597,8.99,-5.783,-0.099,0,-5.882,-19.27,131.09,1.0899,29.0,0
146,5,random,160,131.09,1.0899,29.0,28.91,0.296,-1.19,-6.562,-0.012,0,-6.574,-25.85,127.19,1.0916,28.9,0
146,6,random,160,127.19,1.0916,28.9,32.81,0.023,3.19,-7.455,-0.035,0,-7.49,-33.34,122.73,1.0932,29.1,0
146,7,random,160,122.73,1.0932,29.1,37.27,0.366,2.37,-8.224,-0.026,-10,-18.25,-51.59,118.88,1.0949,28.9,0
146,8,random,160,118.88,1.0949,28.9,41.12,0.588,-5.37,-8.805,-0.054,-10,-18.858,-70.45,115.98,1.0966,29.0,0
146,9,random,160,115.98,1.0966,29.0,44.02,0.241,-1.22,-9.528,-0.012,-10,-19.54,-89.99,112.36,1.0983,29.0,0
146,10,random,160,112.36,1.0983,29.0,47.64,0.079,-9.41,-10.053,-0.094,-10,-20.148,-110.13,109.73,1.1,28.9,1
147,0,random,160,157.27,1.1969,19.9,2.73,0.269,-5.37,-1.512,-0.054,0,-1.565,-1.57,152.44,1.1986,20.0,0
147,1,random,160,152.44,1.1986,20.0,7.56,-0.193,-6.46,-2.609,-0.065,0,-2.674,-4.24,146.95,1.2002,20.0,0
147,2,random,160,146.95,1.2002,20.0,13.05,0.52,7.91,-3.835,-0.087,0,-3.922,-8.16,140.83,1.2018,20.2,0
147,3,random,160,140.83,1.2018,20.2,19.17,0.375,-6.26,-4.722,-0.063,0,-4.785,-12.95,136.39,1.2035,20.2,0
147,4,random,160,136.39,1.2035,20.2,23.61,0.207,8.01,-5.926,-0.088,0,-6.015,-18.96,130.37,1.2051,20.4,0
147,5,random,160,130.37,1.2051,20.4,29.63,0.416,9.57,-7.003,-0.105,0,-7.108,-26.07,124.99,1.2068,20.3,0
147,6,random,160,124.99,1.2068,20.3,35.01,0.067,3.09,-7.895,-0.034,0,-7.929,-34.0,120.53,1.2084,20.6,0
147,7,random,160,120.53,1.2084,20.6,39.47,0.21,1.92,-8.714,-0.021,-10,-18.735,-52.73,116.43,1.2101,20.6,0
147,8,random,160,116.43,1.2101,20.6,43.57,0.475,-0.19,-9.45,-0.002,-10,-19.452,-72.18,112.75,1.2118,20.5,0
147,9,random,160,112.75,1.2118,20.5,47.25,-0.229,-5.06,-10.219,-0.051,-10,-20.269,-92.45,108.91,1.2134,20.4,1
148,0,expert,145,140.66,0.9826,27.8,4.34,0.227,4.41,-1.911,-0.049,0,-1.96,-1.96,135.44,0.9843,27.9,0
148,1,expert,145,135.44,0.9843,27.9,9.56,-0.09,5.0,-2.95,-0.055,0,-3.005,-4.96,130.25,0.986,27.9,0
148,2,expert,145,130.25,0.986,27.9,14.75,0.201,5.0,-3.882,-0.055,0,-3.937,-8.9,125.59,0.9877,27.9,0
148,3,expert,145,125.59,0.9877,27.9,19.41,-0.024,5.0,-4.854,-0.055,0,-4.909,-13.81,120.73,0.9894,27.8,0
148,4,expert,145,120.73,0.9894,27.8,24.27,0.41,5.0,-5.636,-0.055,-10,-15.691,-29.5,116.82,0.9912,27.8,0
148,5,expert,145,116.82,0.9912,27.8,28.18,0.197,5.0,-6.449,-0.055,-10,-16.504,-46.01,112.76,0.9929,27.8,0
148,6,expert,145,112.76,0.9929,27.8,32.24,0.391,5.0,-7.222,-0.055,-10,-17.277,-63.28,108.89,0.9946,27.6,1
149,0,random,150,140.69,0.9441,24.0,9.31,-0.339,9.16,-3.214,-0.101,0,-3.315,-3.32,133.93,0.9458,24.0,0
149,1,random,150,133.93,0.9458,24.0,16.07,0.377,8.94,-4.34,-0.098,0,-4.438,-7.75,128.3,0.9476,24.2,0
149,2,random,150,128.3,0.9476,24.2,21.7,0.779,-0.34,-5.051,-0.003,0,-5.054,-12.81,124.75,0.9493,24.5,0
149,3,random,150,124.75,0.9493,24.5,25.25,0.762,-0.38,-5.796,-0.004,0,-5.799,-18.61,121.02,0.951,24.5,0
149,4,random,150,121.02,0.951,24.5,28.98,0.265,2.45,-6.636,-0.027,-10,-16.663,-35.27,116.82,0.9528,24.6,0
149,5,random,150,116.82,0.9528,24.6,33.18,0.121,3.31,-7.473,-0.036,-10,-17.509,-52.78,112.64,0.9545,24.7,0
149,6,random,150,112.64,0.9545,24.7,37.36,0.462,0.68,-8.117,-0.007,-10,-18.124,-70.9,109.42,0.9562,24.8,1
150,0,expert,160,149.61,0.8113,20.8,10.39,0.132,5.0,-3.262,-0.055,0,-3.317,-3.32,143.69,0.813,21.0,0
150,1,expert,160,143.69,0.813,21.0,16.31,-0.044,5.0,-4.549,-0.055,0,-4.604,-7.92,137.26,0.8148,21.2,0
150,2,expert,160,137.26,0.8148,21.2,22.74,-0.17,5.0,-5.759,-0.055,0,-5.814,-13.73,131.21,0.8165,21.0,0
150,3,expert,160,131.21,0.8165,21.0,28.79,0.042,5.0,-6.83,-0.055,0,-6.885,-20.62,125.85,0.8183,21.0,0
150,4,expert,160,125.85,0.8183,21.0,34.15,-0.039,5.0,-7.842,-0.055,0,-7.897,-28.52,120.79,0.8201,20.9,0
150,5,expert,160,120.79,0.8201,20.9,39.21,0.791,5.0,-8.635,-0.055,-10,-18.69,-47.21,116.83,0.8218,21.2,0
150,6,expert,160,116.83,0.8218,21.2,43.17,0.544,5.0,-9.468,-0.055,-10,-19.523,-66.73,112.66,0.8236,21.3,0
150,7,expert,160,112.66,0.8236,21.3,47.34,0.215,5.0,-10.298,-0.055,-10,-20.353,-87.08,108.51,0.8254,21.4,1
151,0,PID_conservatief,145,148.78,1.006,29.2,-3.78,0.25,-1.89,-0.255,-0.019,0,-0.273,-0.27,143.73,1.0077,29.2,0
151,1,PID_conservatief,145,143.73,1.0077,29.2,1.27,0.16,0.64,-1.23,-0.007,0,-1.237,-1.51,138.85,1.0094,29.2,0
151,2,PID_conservatief,145,138.85,1.0094,29.2,6.15,-0.291,3.0,-2.344,-0.033,0,-2.377,-3.89,133.28,1.0111,29.3,0
151,3,PID_conservatief,145,133.28,1.0111,29.3,11.72,0.146,3.0,-3.326,-0.033,0,-3.359,-7.25,128.37,1.0128,29.2,0
151,4,PID_conservatief,145,128.37,1.0128,29.2,16.63,-0.045,3.0,-4.255,-0.033,0,-4.288,-11.53,123.72,1.0145,29.2,0
151,5,PID_conservatief,145,123.72,1.0145,29.2,21.28,0.699,3.0,-5.069,-0.033,-10,-15.102,-26.64,119.66,1.0163,29.1,0
151,6,PID_conservatief,145,119.66,1.0163,29.1,25.34,0.271,3.0,-5.882,-0.033,-10,-15.915,-42.55,115.59,1.018,29.1,0
151,7,PID_conservatief,145,115.59,1.018,29.1,29.41,0.053,3.0,-6.66,-0.033,-10,-16.693,-59.24,111.7,1.0197,29.0,0
151,8,PID_conservatief,145,111.7,1.0197,29.0,33.3,0.193,3.0,-7.387,-0.033,-10,-17.42,-76.66,108.07,1.0214,28.9,1
152,0,PID_conservatief,150,149.74,1.0758,20.7,0.26,0.16,0.13,-1.188,-0.001,0,-1.189,-1.19,144.06,1.0775,20.8,0
152,1,PID_conservatief,150,144.06,1.0775,20.8,5.94,-0.573,2.97,-2.495,-0.033,0,-2.528,-3.72,137.52,1.0792,20.7,0
152,2,PID_conservatief,150,137.52,1.0792,20.7,12.48,0.114,3.0,-3.568,-0.033,0,-3.601,-7.32,132.16,1.0808,20.9,0
152,3,PID_conservatief,150,132.16,1.0808,20.9,17.84,-0.231,3.0,-4.669,-0.033,0,-4.702,-12.02,126.66,1.0825,20.8,0
152,4,PID_conservatief,150,126.66,1.0825,20.8,23.34,0.588,3.0,-5.544,-0.033,0,-5.577,-17.6,122.28,1.0842,20.7,0
152,5,PID_conservatief,150,122.28,1.0842,20.7,27.72,0.198,3.0,-6.325,-0.033,-10,-16.358,-33.95,118.38,1.0859,20.8,0
152,6,PID_conservatief,150,118.38,1.0859,20.8,31.62,0.402,3.0,-7.202,-0.033,-10,-17.235,-51.19,113.99,1.0876,20.8,0
152,7,PID_conservatief,150,113.99,1.0876,20.8,36.01,-0.053,3.0,-8.063,-0.033,-10,-18.096,-69.29,109.69,1.0893,21.0,1
153,0,expert,160,159.76,1.0342,28.0,0.24,0.295,0.33,-1.179,-0.004,0,-1.183,-1.18,154.1,1.0359,27.9,0
153,1,expert,160,154.1,1.0359,27.9,5.9,-0.046,5.0,-2.529,-0.055,0,-2.584,-3.77,147.36,1.0376,27.8,0
153,2,expert,160,147.36,1.0376,27.8,12.64,0.355,5.0,-3.684,-0.055,0,-3.739,-7.51,141.58,1.0392,27.7,0
153,3,expert,160,141.58,1.0392,27.7,18.42,0.232,5.0,-4.728,-0.055,0,-4.783,-12.29,136.36,1.0409,27.9,0
153,4,expert,160,136.36,1.0409,27.9,23.64,-0.358,5.0,-5.891,-0.055,0,-5.946,-18.24,130.54,1.0426,27.9,0
153,5,expert,160,130.54,1.0426,27.9,29.46,-0.049,5.0,-6.947,-0.055,0,-7.002,-25.24,125.26,1.0443,27.9,0
153,6,expert,160,125.26,1.0443,27.9,34.74,0.227,5.0,-7.879,-0.055,0,-7.934,-33.17,120.6,1.046,27.9,0
153,7,expert,160,120.6,1.046,27.9,39.4,0.23,5.0,-8.707,-0.055,-10,-18.762,-51.93,116.47,1.0477,28.1,0
153,8,expert,160,116.47,1.0477,28.1,43.53,0.338,5.0,-9.529,-0.055,-10,-19.584,-71.52,112.35,1.0494,28.1,0
153,9,expert,160,112.35,1.0494,28.1,47.65,0.633,5.0,-10.216,-0.055,-10,-20.271,-91.79,108.92,1.0512,28.1,1
154,0,PID_agressief,145,156.54,0.9439,24.4,-11.54,-0.132,-10.0,-1.363,-0.1,0,-1.463,-1.46,151.82,0.9456,24.3,0
154,1,PID_agressief,145,151.82,0.9456,24.3,-6.82,-0.165,-10.0,-0.474,-0.1,0,-0.574,-2.04,147.37,0.9474,24.2,0
154,2,PID_agressief,145,147.37,0.9474,24.2,-2.37,0.196,-4.74,-0.498,-0.047,0,-0.545,-2.58,142.51,0.9491,24.2,0
154,3,PID_agressief,145,142.51,0.9491,24.2,2.49,0.973,4.98,-1.398,-0.055,0,-1.453,-4.04,138.01,0.9508,24.1,0
154,4,PID_agressief,145,138.01,0.9508,24.1,6.99,0.478,10.0,-2.522,-0.11,0,-2.632,-6.67,132.39,0.9525,24.0,0
154,5,PID_agressief,145,132.39,0.9525,24.0,12.61,-0.341,10.0,-3.833,-0.11,0,-3.943,-10.61,125.83,0.9542,24.1,0
154,6,PID_agressief,145,125.83,0.9542,24.1,19.17,0.654,10.0,-4.825,-0.11,0,-4.935,-15.55,120.88,0.9559,24.1,0
154,7,PID_agressief,145,120.88,0.9559,24.1,24.12,0.323,10.0,-5.823,-0.11,-10,-15.933,-31.48,115.89,0.9577,24.3,0
154,8,PID_agressief,145,115.89,0.9577,24.3,29.11,0.56,10.0,-6.682,-0.11,-10,-16.792,-48.27,111.59,0.9594,24.3,0
154,9,PID_agressief,145,111.59,0.9594,24.3,33.41,0.563,10.0,-7.512,-0.11,-10,-17.622,-65.89,107.44,0.9612,24.4,1
155,0,PID_conservatief,160,153.44,0.9686,16.7,6.56,-0.068,3.0,-2.667,-0.033,0,-2.7,-2.7,146.66,0.9703,16.7,0
155,1,PID_conservatief,160,146.66,0.9703,16.7,13.34,-0.105,3.0,-3.944,-0.033,0,-3.977,-6.68,140.28,0.972,17.0,0
155,2,PID_conservatief,160,140.28,0.972,17.0,19.72,0.337,3.0,-5.081,-0.033,0,-5.114,-11.79,134.6,0.9737,17.1,0
155,3,PID_conservatief,160,134.6,0.9737,17.1,25.4,0.126,3.0,-6.146,-0.033,0,-6.179,-17.97,129.27,0.9755,17.1,0
155,4,PID_conservatief,160,129.27,0.9755,17.1,30.73,0.335,3.0,-7.202,-0.033,0,-7.235,-25.21,123.99,0.9772,17.1,0
155,5,PID_conservatief,160,123.99,0.9772,17.1,36.01,0.611,3.0,-8.143,-0.033,-10,-18.176,-43.38,119.28,0.9789,17.0,0
155,6,PID_conservatief,160,119.28,0.9789,17.0,40.72,0.529,3.0,-9.003,-0.033,-10,-19.036,-62.42,114.99,0.9806,17.0,0
155,7,PID_conservatief,160,114.99,0.9806,17.0,45.01,-0.069,3.0,-9.933,-0.033,-10,-19.966,-82.38,110.34,0.9823,17.2,0
155,8,PID_conservatief,160,110.34,0.9823,17.2,49.66,0.423,3.0,-10.68,-0.033,-10,-20.713,-103.1,106.6,0.9841,17.2,1
156,0,random,155,145.22,0.9527,27.5,9.78,-0.323,8.49,-3.337,-0.093,0,-3.43,-3.43,138.32,0.9544,27.6,0
156,1,random,155,138.32,0.9544,27.6,16.68,0.116,-7.67,-4.171,-0.077,0,-4.248,-7.68,134.14,0.9562,27.5,0
156,2,random,155,134.14,0.9562,27.5,20.86,0.07,-10.0,-4.877,-0.1,0,-4.977,-12.66,130.61,0.9579,27.5,0
156,3,random,155,130.61,0.9579,27.5,24.39,-0.156,7.32,-5.946,-0.081,0,-6.026,-18.68,125.27,0.9596,27.3,0
156,4,random,155,125.27,0.9596,27.3,29.73,0.282,3.72,-6.899,-0.041,0,-6.94,-25.62,120.51,0.9613,27.2,0
156,5,random,155,120.51,0.9613,27.2,34.49,0.048,-3.2,-7.652,-0.032,-10,-17.684,-43.31,116.74,0.9631,27.1,0
156,6,random,155,116.74,0.9631,27.1,38.26,0.205,-1.62,-8.325,-0.016,-10,-18.341,-61.65,113.38,0.9648,27.2,0
156,7,random,155,113.38,0.9648,27.2,41.62,0.255,3.16,-9.046,-0.035,-10,-19.081,-80.73,109.77,0.9665,27.2,1
157,0,PID_agressief,150,155.81,0.8199,26.4,-5.81,0.157,-10.0,-0.214,-0.1,0,-0.314,-0.31,151.07,0.8216,26.4,0
157,1,PID_agressief,150,151.07,0.8216,26.4,-1.07,-0.182,-2.14,-0.869,-0.021,0,-0.891,-1.2,145.65,0.8233,26.2,0
