sample_id,plant,temperatuur_C,druk_bar,debiet_kgh,katalysator_kgh,voeding_conc_molL,conversie,selectiviteit,opbrengst_pct,energie_kWh,heeft_label
Plant_A-01519,Plant_A,175.5,9.32,85.5,1.6,1.546,0.8185,0.8268,67.67,59.0,1
Plant_A-01520,Plant_A,141.9,1.41,67.2,1.8,1.405,0.6745,0.8381,56.53,51.6,1
Plant_A-01521,Plant_A,154.6,3.65,75.3,3.92,1.93,0.8179,0.895,73.2,55.9,1
Plant_A-01522,Plant_A,188.8,1.48,142.9,4.74,1.312,0.7324,0.9692,70.98,71.4,1
Plant_A-01523,Plant_A,177.1,7.72,88.6,4.17,0.718,0.7571,0.8975,67.95,58.4,1
Plant_A-01524,Plant_A,183.4,8.39,96.4,3.72,0.672,0.7513,0.8874,66.67,60.3,1
Plant_A-01525,Plant_A,159.3,5.98,113.6,4.56,1.811,0.8052,0.8979,72.29,63.4,1
Plant_A-01526,Plant_A,150.6,1.88,119.9,0.72,0.78,0.5522,0.8189,45.22,65.0,1
Plant_A-01527,Plant_A,178.6,5.28,99.5,1.06,1.34,0.7549,0.8645,65.26,59.1,1
Plant_A-01528,Plant_A,183.2,2.27,133.7,3.48,1.329,0.735,0.9094,66.84,70.3,1
Plant_A-01529,Plant_A,170.4,1.72,107.7,2.28,0.941,0.6724,0.8834,59.4,62.3,1
Plant_A-01530,Plant_A,191.7,3.13,68.4,2.83,1.282,0.7965,0.9233,73.54,56.6,1
Plant_A-01531,Plant_A,153.4,8.03,114.3,2.77,1.082,0.6985,0.84,58.67,62.2,1
Plant_A-01532,Plant_A,160.4,3.83,72.2,4.02,1.368,0.7532,0.8719,65.68,55.1,1
Plant_A-01533,Plant_A,152.7,2.65,92.7,2.81,1.301,0.7251,0.8804,63.84,58.1,1
Plant_A-01534,Plant_A,168.0,7.62,121.1,2.81,1.318,0.7537,0.9017,67.96,66.7,1
Plant_A-01535,Plant_A,191.6,3.05,113.2,1.0,1.269,0.6855,0.8776,60.17,65.6,1
Plant_A-01536,Plant_A,187.1,5.86,122.1,1.04,1.084,0.7056,0.8532,60.2,66.2,1
Plant_A-01537,Plant_A,168.1,7.0,52.0,3.88,1.424,0.8278,0.8801,72.85,51.9,1
Plant_A-01538,Plant_A,177.0,2.67,57.7,2.26,1.769,0.8177,0.8806,72.01,52.5,1
Plant_A-01539,Plant_A,169.6,6.26,103.6,2.33,1.225,0.7303,0.8585,62.69,63.3,1
Plant_A-01540,Plant_A,141.1,8.82,82.1,4.67,1.064,0.7667,0.8721,66.87,56.0,1
Plant_A-01541,Plant_A,195.6,5.64,127.3,1.87,1.356,0.7703,0.9033,69.58,67.0,1
Plant_A-01542,Plant_A,180.1,5.92,64.6,3.55,1.726,0.8643,0.8975,77.57,55.2,1
Plant_A-01543,Plant_A,188.8,1.23,64.9,3.89,1.324,0.7828,0.9424,73.78,53.7,1
Plant_A-01544,Plant_A,151.4,7.08,114.7,3.69,1.598,0.7415,0.8465,62.77,62.5,1
Plant_A-01545,Plant_A,180.3,5.83,77.6,3.31,0.8,0.7262,0.9064,65.82,57.6,1
Plant_A-01546,Plant_A,140.5,7.56,66.3,4.46,1.724,0.8041,0.8921,71.73,55.8,1
Plant_A-01547,Plant_A,166.6,7.34,56.5,2.77,1.048,0.7535,0.8447,63.65,51.5,1
Plant_A-01548,Plant_A,163.8,8.18,127.2,2.77,1.891,0.7655,0.8345,63.88,68.0,1
Plant_A-01549,Plant_A,155.7,3.43,76.4,0.72,1.633,0.7139,0.8419,60.1,56.3,1
Plant_A-01550,Plant_A,183.6,4.2,134.7,0.62,0.625,0.6298,0.8752,55.12,69.3,1
Plant_A-01551,Plant_A,148.3,8.96,88.2,4.11,0.965,0.7268,0.8425,61.23,58.2,1
Plant_A-01552,Plant_A,185.9,3.8,50.8,3.43,1.407,0.8515,0.922,78.51,51.1,1
Plant_A-01553,Plant_A,169.3,7.17,66.3,3.13,0.504,0.7385,0.8904,65.76,55.9,1
Plant_A-01554,Plant_A,150.5,9.41,84.7,1.15,1.393,0.7375,0.7913,58.36,56.5,1
Plant_A-01555,Plant_A,154.3,3.73,120.7,1.19,1.654,0.6767,0.8623,58.35,65.6,1
Plant_A-01556,Plant_A,179.3,9.22,103.1,4.77,0.631,0.7678,0.9151,70.26,62.1,1
Plant_A-01557,Plant_A,180.8,5.95,138.4,1.18,1.686,0.755,0.8728,65.89,69.8,1
Plant_A-01558,Plant_A,182.6,4.92,108.9,4.83,0.848,0.7311,0.9502,69.47,65.1,1
Plant_A-01559,Plant_A,190.3,5.14,50.9,2.97,1.641,0.8455,0.8715,73.69,51.5,1
Plant_A-01560,Plant_A,186.5,6.43,61.8,3.84,1.336,0.8227,0.919,75.61,53.8,1
Plant_A-01561,Plant_A,198.9,3.67,81.3,3.05,0.609,0.7295,0.9149,66.75,60.5,1
Plant_A-01562,Plant_A,170.5,2.18,61.8,2.26,1.77,0.8195,0.8998,73.74,55.4,1
Plant_A-01563,Plant_A,187.5,6.73,121.7,1.42,1.421,0.7539,0.8554,64.49,65.9,1
Plant_A-01564,Plant_A,188.1,9.64,95.4,3.32,1.494,0.8666,0.8558,74.16,60.4,1
Plant_A-01565,Plant_A,157.1,5.93,103.8,2.68,1.526,0.7227,0.86,62.15,59.9,1
Plant_A-01566,Plant_A,186.8,7.98,137.6,1.35,1.193,0.7646,0.8586,65.65,70.5,1
Plant_A-01567,Plant_A,186.7,1.74,104.9,0.69,1.496,0.7143,0.8638,61.7,62.7,1
Plant_A-01568,Plant_A,162.5,5.18,105.6,2.61,1.7,0.7378,0.8657,63.87,63.1,1
Plant_A-01569,Plant_A,176.5,8.88,71.5,4.41,0.832,0.818,0.8872,72.58,56.6,1
Plant_A-01570,Plant_A,148.1,4.68,108.7,3.01,1.469,0.6767,0.8784,59.44,62.7,1
Plant_A-01571,Plant_A,171.4,6.69,141.5,3.79,1.608,0.7888,0.8939,70.52,69.8,1
Plant_A-01572,Plant_A,147.2,1.36,131.6,4.16,1.263,0.6475,0.9096,58.89,67.4,1
Plant_A-01573,Plant_A,198.8,4.92,121.0,4.2,0.553,0.728,0.931,67.78,67.9,1
Plant_A-01574,Plant_A,168.7,5.08,82.7,2.67,1.581,0.8014,0.8762,70.22,57.5,1
Plant_A-01575,Plant_A,163.4,4.6,63.1,1.4,0.602,0.6689,0.846,56.59,53.3,1
Plant_A-01576,Plant_A,190.2,8.59,109.2,2.16,1.002,0.7602,0.8737,66.42,65.2,1
Plant_A-01577,Plant_A,173.6,3.73,145.7,2.12,0.776,0.622,0.8846,55.02,69.2,1
Plant_A-01578,Plant_A,160.3,6.65,144.3,3.73,1.893,0.7559,0.922,69.69,71.5,1
Plant_A-01579,Plant_A,158.2,2.45,89.2,0.98,0.953,0.6263,0.8397,52.59,59.9,1
Plant_A-01580,Plant_A,141.1,5.31,57.0,4.9,1.05,0.7288,0.8937,65.13,50.6,1
Plant_A-01581,Plant_A,186.4,5.91,115.8,2.46,1.034,0.741,0.8914,66.05,65.8,1
Plant_A-01582,Plant_A,156.6,6.93,92.1,3.02,1.087,0.7401,0.8692,64.33,59.3,1
Plant_A-01583,Plant_A,160.4,4.52,87.4,1.31,0.779,0.6934,0.8603,59.65,59.0,1
Plant_A-01584,Plant_A,183.8,3.49,76.2,4.24,1.447,0.8222,0.934,76.79,55.9,1
Plant_A-01585,Plant_A,197.1,8.84,139.3,1.15,1.195,0.7421,0.8528,63.28,73.5,1
Plant_A-01586,Plant_A,149.4,1.95,66.6,1.21,1.217,0.6607,0.8203,54.2,53.4,1
Plant_A-01587,Plant_A,194.3,9.9,97.2,1.6,1.81,0.8811,0.8491,74.82,64.2,1
Plant_A-01588,Plant_A,166.0,6.98,96.4,4.55,0.912,0.7345,0.8966,65.86,61.3,1
Plant_A-01589,Plant_A,190.7,9.28,85.8,2.55,1.745,0.9102,0.8886,80.88,60.0,1
Plant_A-01590,Plant_A,164.3,8.4,89.9,2.88,1.744,0.8135,0.8596,69.92,59.3,1
Plant_A-01591,Plant_A,142.6,3.33,141.1,3.56,1.319,0.5829,0.87,50.72,68.3,1
Plant_A-01592,Plant_A,143.8,4.43,116.0,2.86,0.659,0.6111,0.8626,52.72,64.8,1
Plant_A-01593,Plant_A,157.6,7.57,125.2,2.56,1.832,0.765,0.84,64.27,66.4,1
Plant_A-01594,Plant_A,163.9,2.21,147.8,4.68,1.352,0.6774,0.9344,63.3,71.6,1
Plant_A-01595,Plant_A,178.5,1.38,133.4,1.05,0.74,0.5963,0.8761,52.24,69.3,1
Plant_A-01596,Plant_A,158.3,1.63,112.0,2.21,1.909,0.76,0.8803,66.91,63.3,1
Plant_A-01597,Plant_A,166.5,1.88,73.7,4.23,1.96,0.7899,0.9059,71.56,55.5,1
Plant_A-01598,Plant_A,160.7,3.84,83.0,1.95,1.444,0.7421,0.8597,63.79,59.0,1
Plant_A-01599,Plant_A,184.2,8.8,75.0,4.77,1.757,0.8991,0.9342,84.0,56.1,1
Plant_A-01600,Plant_A,187.5,5.16,56.6,1.01,0.98,0.7488,0.894,66.94,55.1,1
Plant_A-01601,Plant_A,146.8,6.37,53.2,2.02,0.699,0.6834,0.8338,56.98,51.0,1
Plant_A-01602,Plant_A,152.5,4.23,122.0,4.57,1.085,0.683,0.9236,63.08,64.6,1
Plant_A-01603,Plant_A,165.6,1.22,101.3,2.24,0.952,0.6508,0.8779,57.13,61.0,1
Plant_A-01604,Plant_A,188.5,7.99,113.7,1.02,1.134,0.7351,0.8918,65.55,63.3,1
Plant_A-01605,Plant_A,189.0,4.2,135.5,2.67,1.174,0.7307,0.927,67.74,69.9,1
Plant_A-01606,Plant_A,152.0,3.25,86.2,2.67,0.817,0.7061,0.8794,62.09,58.1,1
Plant_A-01607,Plant_A,156.1,4.74,85.0,4.67,1.223,0.73,0.9198,67.14,57.4,1
Plant_A-01608,Plant_A,179.9,9.18,57.2,4.5,1.855,0.8903,0.8882,79.07,53.8,1
Plant_A-01609,Plant_A,198.5,3.43,82.2,2.91,1.893,0.828,0.8909,73.77,60.9,1
Plant_A-01610,Plant_A,159.9,3.61,85.4,3.22,0.749,0.6591,0.8931,58.86,57.7,1
Plant_A-01611,Plant_A,162.1,8.69,89.5,1.9,1.587,0.7974,0.8447,67.35,59.3,1
Plant_A-01612,Plant_A,144.5,1.46,87.3,0.51,0.518,0.5569,0.8591,47.84,59.1,1
Plant_A-01613,Plant_A,142.1,4.84,89.9,2.72,1.423,0.7084,0.8471,60.01,56.6,1
Plant_A-01614,Plant_A,170.5,2.42,69.7,1.94,0.532,0.6919,0.8689,60.12,55.5,1
Plant_A-01615,Plant_A,164.0,9.66,94.0,2.74,1.814,0.8276,0.8611,71.26,60.4,1
Plant_A-01616,Plant_A,162.9,9.1,64.3,3.79,1.924,0.8799,0.8717,76.7,53.7,1
Plant_A-01617,Plant_A,186.2,8.97,136.9,2.61,1.22,0.7649,0.8853,67.72,70.8,1
Plant_A-01618,Plant_A,181.3,3.1,53.2,2.97,0.722,0.7526,0.9136,68.76,53.5,1
Plant_A-01619,Plant_A,161.5,9.56,125.9,2.96,0.811,0.6888,0.8392,57.81,67.9,1
Plant_A-01620,Plant_A,149.4,9.52,138.3,2.9,1.108,0.7291,0.8325,60.7,68.5,1
Plant_A-01621,Plant_A,163.9,5.18,84.4,1.23,1.13,0.7059,0.8559,60.42,57.3,1
Plant_A-01622,Plant_A,173.4,1.77,119.7,2.5,0.686,0.6488,0.9258,60.07,66.5,1
Plant_A-01623,Plant_A,172.1,2.3,107.8,1.59,0.865,0.6718,0.8933,60.01,63.5,1
Plant_A-01624,Plant_A,160.9,9.43,72.7,4.88,1.081,0.8065,0.8959,72.25,55.9,1
Plant_A-01625,Plant_A,185.1,4.77,124.6,2.98,1.205,0.7439,0.8997,66.93,67.1,1
Plant_A-01626,Plant_A,158.9,4.1,126.8,1.04,1.855,0.7184,0.8128,58.39,67.4,1
Plant_A-01627,Plant_A,177.6,8.25,79.1,4.77,0.858,0.7609,0.9237,70.29,57.8,1
Plant_A-01628,Plant_A,173.5,2.02,99.5,3.91,0.648,0.665,0.914,60.78,60.6,1
Plant_A-01629,Plant_A,143.5,6.57,107.6,4.9,0.881,0.6393,0.8973,57.36,61.4,1
Plant_A-01630,Plant_A,150.8,8.4,79.8,2.75,0.597,0.6898,0.819,56.49,56.8,1
Plant_A-01631,Plant_A,174.5,3.57,53.2,2.92,1.662,0.8187,0.9026,73.89,53.0,1
Plant_A-01632,Plant_A,171.9,6.68,123.1,4.91,1.662,0.8021,0.9004,72.22,65.1,1
Plant_A-01633,Plant_A,179.1,6.9,89.5,2.77,0.897,0.7348,0.859,63.12,60.2,1
Plant_A-01634,Plant_A,143.7,5.53,130.4,2.13,1.103,0.6729,0.8336,56.09,67.6,1
Plant_A-01635,Plant_A,184.6,7.91,106.5,4.11,1.326,0.8159,0.9382,76.54,62.7,1
Plant_A-01636,Plant_A,177.4,7.4,62.7,4.2,0.761,0.768,0.926,71.12,55.1,1
Plant_A-01637,Plant_A,186.4,5.95,56.9,2.53,1.682,0.8841,0.9282,82.07,53.3,1
Plant_A-01638,Plant_A,163.0,2.08,131.0,4.53,1.98,0.7673,0.9053,69.47,66.5,1
Plant_A-01639,Plant_A,187.7,2.27,106.8,3.88,1.735,0.7748,0.9129,70.73,64.2,1
Plant_A-01640,Plant_A,174.3,8.64,130.9,3.57,1.849,0.8041,0.8846,71.14,68.5,1
Plant_A-01641,Plant_A,161.3,1.8,100.8,3.8,0.797,0.6666,0.923,61.53,59.8,1
Plant_A-01642,Plant_A,188.4,4.08,58.7,3.01,1.026,0.7921,0.906,71.76,54.5,1
Plant_A-01643,Plant_A,153.8,9.37,57.0,4.99,1.557,0.8365,0.8981,75.13,52.9,1
Plant_A-01644,Plant_A,186.4,4.41,113.2,3.81,1.699,0.8193,0.939,76.93,64.4,1
Plant_A-01645,Plant_A,187.9,5.32,118.1,3.98,1.562,0.7873,0.9089,71.56,65.0,1
Plant_A-01646,Plant_A,191.9,7.26,110.4,3.59,1.937,0.8936,0.8888,79.42,65.5,1
Plant_A-01647,Plant_A,178.6,8.39,106.9,0.7,1.262,0.7893,0.8225,64.93,62.0,1
Plant_A-01648,Plant_A,178.8,6.97,54.6,1.26,0.541,0.7178,0.8571,61.52,51.6,1
Plant_A-01649,Plant_A,192.7,9.54,70.7,2.42,0.706,0.794,0.8838,70.17,57.1,1
Plant_A-01650,Plant_A,141.5,2.62,104.1,2.55,1.46,0.6876,0.8343,57.37,60.3,1
Plant_A-01651,Plant_A,182.5,2.61,85.3,1.04,0.856,0.6917,0.8942,61.85,59.9,1
Plant_A-01652,Plant_A,165.3,7.4,100.4,3.91,0.707,0.7234,0.9052,65.48,63.4,1
Plant_A-01653,Plant_A,174.1,8.48,94.0,2.59,1.307,0.7652,0.8534,65.3,61.2,1
Plant_A-01654,Plant_A,141.1,7.78,65.7,0.89,1.976,0.7963,0.7602,60.54,53.2,1
Plant_A-01655,Plant_A,150.7,6.37,138.0,2.65,1.9,0.7425,0.8515,63.23,69.9,1
Plant_A-01656,Plant_A,186.0,4.77,133.4,3.96,1.298,0.7631,0.9004,68.71,69.4,1
Plant_A-01657,Plant_A,157.7,7.77,147.4,1.43,1.957,0.7397,0.8465,62.62,70.4,1
Plant_A-01658,Plant_A,153.7,3.66,131.1,3.84,0.749,0.6506,0.8789,57.18,66.5,1
Plant_A-01659,Plant_A,189.0,4.42,123.6,2.53,1.789,0.7954,0.8948,71.17,66.4,1
Plant_A-01660,Plant_A,164.6,3.56,107.6,0.87,0.884,0.6392,0.8356,53.41,62.7,1
Plant_A-01661,Plant_A,185.4,9.69,116.1,3.7,1.3,0.8086,0.8887,71.86,66.0,1
Plant_A-01662,Plant_A,158.9,9.38,82.3,0.9,1.368,0.7343,0.8129,59.69,55.5,1
Plant_A-01663,Plant_A,154.8,4.38,148.6,0.51,0.645,0.5705,0.8178,46.65,71.2,1
Plant_A-01664,Plant_A,194.1,7.25,111.7,1.97,1.51,0.8155,0.8887,72.47,64.5,1
Plant_A-01665,Plant_A,187.6,3.28,120.3,3.11,1.593,0.7648,0.9342,71.45,67.3,1
Plant_A-01666,Plant_A,147.6,5.02,142.4,3.22,1.288,0.6646,0.8677,57.67,67.8,1
Plant_A-01667,Plant_A,155.5,1.63,64.8,3.96,1.082,0.7244,0.9199,66.64,54.9,1
Plant_A-01668,Plant_A,187.1,9.64,137.5,2.74,1.008,0.7561,0.8723,65.96,70.1,1
Plant_A-01669,Plant_A,157.8,7.77,141.0,3.38,0.783,0.6737,0.8676,58.45,68.8,1
Plant_A-01670,Plant_A,152.4,1.99,88.9,3.66,1.804,0.7578,0.9089,68.87,57.9,1
Plant_A-01671,Plant_A,156.4,9.48,134.8,0.52,1.655,0.7177,0.8154,58.52,67.9,1
Plant_A-01672,Plant_A,143.1,1.39,100.2,1.35,1.222,0.6112,0.8195,50.09,58.9,1
Plant_A-01673,Plant_A,141.0,7.92,135.3,3.2,1.299,0.6667,0.8328,55.53,68.2,1
Plant_A-01674,Plant_A,171.1,8.05,91.3,3.82,1.52,0.8045,0.8843,71.14,58.0,1
Plant_A-01675,Plant_A,143.0,6.65,68.1,1.42,1.439,0.7267,0.8015,58.25,53.3,1
Plant_A-01676,Plant_A,145.3,4.45,67.7,2.88,1.209,0.7202,0.8804,63.4,54.3,1
Plant_A-01677,Plant_A,173.4,7.73,75.7,0.57,0.778,0.6985,0.8285,57.87,58.5,1
Plant_A-01678,Plant_A,181.9,5.89,116.1,2.28,1.679,0.7843,0.8526,66.87,65.7,1
Plant_A-01679,Plant_A,183.7,4.72,123.5,1.11,0.688,0.6344,0.832,52.78,66.6,1
Plant_A-01680,Plant_A,195.9,3.24,98.6,4.23,0.916,0.7676,0.943,72.39,62.5,1
Plant_A-01681,Plant_A,143.0,4.47,87.3,2.98,1.523,0.7286,0.863,62.88,57.4,1
Plant_A-01682,Plant_A,177.0,9.28,83.8,3.44,1.608,0.8722,0.8701,75.9,59.0,1
Plant_A-01683,Plant_A,156.6,9.74,70.5,2.21,1.159,0.7887,0.8225,64.87,55.6,1
Plant_A-01684,Plant_A,174.9,4.53,83.8,1.71,1.143,0.7067,0.8913,62.99,56.1,1
Plant_A-01685,Plant_A,184.7,6.92,138.3,1.3,1.594,0.7833,0.8457,66.24,69.6,1
Plant_A-01686,Plant_A,165.5,9.89,58.8,4.2,1.306,0.8316,0.8994,74.79,52.0,1
Plant_A-01687,Plant_A,196.7,2.67,74.3,1.37,1.075,0.7124,0.8635,61.52,59.4,1
Plant_A-01688,Plant_A,195.6,1.45,98.7,3.73,1.137,0.745,0.9266,69.03,61.6,1
Plant_A-01689,Plant_A,186.9,4.63,140.4,2.34,1.966,0.8028,0.8834,70.92,70.2,1
Plant_A-01690,Plant_A,161.0,2.72,139.4,1.74,1.448,0.6482,0.8664,56.15,68.4,1
Plant_A-01691,Plant_A,177.1,4.7,141.3,3.05,1.146,0.7087,0.8936,63.33,70.7,1
Plant_A-01692,Plant_A,143.3,3.81,83.9,2.43,1.077,0.6604,0.8423,55.62,57.3,1
Plant_A-01693,Plant_A,142.7,8.78,57.7,1.77,1.608,0.8275,0.8204,67.88,51.5,1
Plant_A-01694,Plant_A,169.6,9.65,123.0,1.78,0.937,0.7149,0.8118,58.03,66.7,1
Plant_A-01695,Plant_A,193.1,6.6,133.8,4.02,1.305,0.7919,0.9346,74.01,69.6,1
Plant_A-01696,Plant_A,186.5,9.11,110.3,2.73,1.573,0.8365,0.8846,74.0,64.1,1
Plant_A-01697,Plant_A,195.4,7.58,55.5,4.92,0.876,0.7942,0.9049,71.87,53.6,1
Plant_A-01698,Plant_A,146.4,6.28,68.5,0.6,1.599,0.7484,0.816,61.07,53.6,1
Plant_A-01699,Plant_A,182.0,6.45,126.4,4.17,0.901,0.7174,0.9005,64.6,66.8,1
Plant_A-01700,Plant_A,169.5,4.76,50.9,2.02,1.753,0.846,0.8679,73.42,50.2,1
Plant_A-01701,Plant_A,181.0,7.22,111.6,1.93,0.766,0.7144,0.8503,60.75,65.0,1
Plant_A-01702,Plant_A,191.1,8.05,113.7,3.66,1.264,0.8306,0.8985,74.63,64.0,1
Plant_A-01703,Plant_A,147.5,9.0,138.3,2.75,1.974,0.7822,0.8402,65.72,67.0,1
Plant_A-01704,Plant_A,147.2,4.03,123.9,0.9,1.38,0.6083,0.8339,50.73,64.5,1
Plant_A-01705,Plant_A,148.9,6.32,98.3,1.26,1.103,0.6469,0.7831,50.66,60.0,1
Plant_A-01706,Plant_A,157.1,9.04,107.3,3.86,1.887,0.8362,0.8784,73.45,63.1,1
Plant_A-01707,Plant_A,163.5,5.53,109.2,4.81,0.559,0.6758,0.8818,59.59,62.5,1
Plant_A-01708,Plant_A,193.7,4.59,91.9,1.63,0.969,0.7195,0.8748,62.95,59.7,1
Plant_A-01709,Plant_A,168.2,1.64,91.8,0.77,1.658,0.7091,0.8552,60.64,59.1,1
Plant_A-01710,Plant_A,180.1,5.65,82.9,4.94,1.364,0.8224,0.9326,76.7,57.6,1
Plant_A-01711,Plant_A,150.1,6.24,50.5,1.43,0.714,0.6612,0.8142,53.84,49.7,1
Plant_A-01712,Plant_A,196.4,8.7,136.5,0.55,0.721,0.6831,0.8316,56.8,70.0,1
Plant_A-01713,Plant_A,167.6,7.55,114.4,4.65,1.229,0.7567,0.8978,67.94,63.9,1
Plant_A-01714,Plant_A,182.4,8.03,108.3,1.12,1.486,0.8013,0.8528,68.33,66.2,1
Plant_A-01715,Plant_A,174.7,2.6,114.2,1.34,0.769,0.6534,0.8683,56.74,64.7,1
Plant_A-01716,Plant_A,153.3,7.68,124.7,2.99,0.788,0.6827,0.8454,57.72,66.2,1
Plant_A-01717,Plant_A,147.3,1.99,68.3,4.4,1.729,0.7413,0.8851,65.62,54.1,1
Plant_A-01718,Plant_A,150.5,7.6,112.1,3.16,0.547,0.6532,0.8658,56.56,63.2,1
Plant_A-01719,Plant_A,166.7,3.46,79.8,2.31,0.593,0.6774,0.8986,60.87,59.0,1
Plant_A-01720,Plant_A,158.1,8.27,94.8,0.74,1.141,0.6746,0.8057,54.35,59.3,1
Plant_A-01721,Plant_A,183.6,8.17,104.7,1.75,1.47,0.8212,0.8447,69.36,62.4,1
Plant_A-01722,Plant_A,192.7,9.95,102.3,4.24,0.859,0.7694,0.9117,70.15,63.2,1
Plant_A-01723,Plant_A,194.9,2.8,139.2,4.64,0.703,0.6682,0.9406,62.85,70.7,1
Plant_A-01724,Plant_A,183.7,9.57,100.3,3.78,0.593,0.7675,0.9015,69.19,60.8,1
Plant_A-01725,Plant_A,146.4,8.9,89.7,4.19,1.566,0.7883,0.846,66.69,58.1,1
Plant_A-01726,Plant_A,151.4,1.44,73.7,1.45,0.52,0.587,0.8277,48.59,55.1,1
Plant_A-01727,Plant_A,147.0,7.94,120.8,4.07,1.337,0.7453,0.8872,66.13,64.7,1
Plant_A-01728,Plant_A,153.5,2.73,51.3,3.03,1.634,0.8036,0.8819,70.87,50.5,1
Plant_A-01729,Plant_A,174.6,1.97,54.5,2.14,1.479,0.7641,0.8692,66.41,52.0,1
Plant_A-01730,Plant_A,143.2,9.11,102.4,2.62,1.759,0.7708,0.8479,65.35,60.5,1
Plant_A-01731,Plant_A,164.0,7.44,63.0,4.03,1.102,0.8108,0.8739,70.85,55.2,1
Plant_A-01732,Plant_A,151.5,8.82,78.0,3.82,0.695,0.6867,0.8596,59.03,55.6,1
Plant_A-01733,Plant_A,149.0,7.52,142.8,3.12,1.163,0.6928,0.8271,57.31,68.2,1
Plant_A-01734,Plant_A,162.8,7.58,103.9,2.17,1.897,0.7942,0.8464,67.21,63.5,1
Plant_A-01735,Plant_A,145.8,2.48,55.2,1.12,1.69,0.683,0.8299,56.68,51.5,1
Plant_A-01736,Plant_A,153.8,6.45,108.2,0.64,1.59,0.6966,0.8306,57.86,62.5,1
Plant_A-01737,Plant_A,157.8,5.69,72.8,3.17,0.794,0.7031,0.8649,60.81,55.6,1
Plant_A-01738,Plant_A,154.8,5.11,134.1,4.42,1.39,0.685,0.9075,62.16,68.6,1
Plant_A-01739,Plant_A,171.0,3.12,54.4,0.86,1.767,0.8064,0.8479,68.37,53.0,1
Plant_A-01740,Plant_A,158.9,5.14,59.8,4.79,1.242,0.7366,0.9179,67.61,53.1,1
Plant_A-01741,Plant_A,189.2,2.96,58.2,4.6,0.695,0.75,0.9547,71.61,53.2,1
Plant_A-01742,Plant_A,186.0,1.6,130.6,3.82,1.764,0.7718,0.9242,71.33,67.1,1
Plant_A-01743,Plant_A,199.5,3.07,144.0,2.68,1.242,0.7048,0.9194,64.8,71.8,1
Plant_A-01744,Plant_A,156.2,7.51,79.6,0.74,1.277,0.7426,0.8095,60.11,56.2,1
Plant_A-01745,Plant_A,140.4,8.86,60.0,4.23,1.468,0.7965,0.8504,67.73,52.1,1
Plant_A-01746,Plant_A,193.3,2.63,87.4,3.04,0.698,0.7212,0.9173,66.16,58.4,1
Plant_A-01747,Plant_A,152.9,1.43,65.9,1.15,0.942,0.6553,0.8296,54.36,53.2,1
Plant_A-01748,Plant_A,143.2,9.0,79.5,4.84,0.836,0.7225,0.9002,65.04,59.1,1
Plant_A-01749,Plant_A,179.4,7.98,61.4,2.94,1.94,0.8987,0.8842,79.46,54.2,1
Plant_A-01750,Plant_A,168.7,1.75,75.9,4.39,1.173,0.7306,0.9293,67.89,56.8,1
Plant_A-01751,Plant_A,192.1,5.69,111.7,2.94,1.409,0.7556,0.8999,67.99,64.6,1
Plant_A-01752,Plant_A,197.9,5.28,99.0,3.82,1.96,0.8641,0.9109,78.71,61.7,1
Plant_A-01753,Plant_A,161.5,6.44,93.7,4.0,1.515,0.79,0.8886,70.2,59.5,1
Plant_A-01754,Plant_A,186.1,4.51,116.0,0.93,0.873,0.6759,0.8798,59.47,65.0,1
Plant_A-01755,Plant_A,194.7,3.01,114.8,1.05,1.729,0.7619,0.8674,66.08,64.8,1
Plant_A-01756,Plant_A,142.8,3.36,135.9,1.62,1.663,0.6464,0.8489,54.87,67.7,1
Plant_A-01757,Plant_A,182.4,6.2,140.2,2.11,1.292,0.7417,0.8803,65.28,69.3,1
Plant_A-01758,Plant_A,168.7,1.05,119.4,0.62,0.6,0.5898,0.8886,52.41,63.8,1
Plant_A-01759,Plant_A,162.7,5.38,127.3,3.63,0.745,0.6808,0.8859,60.32,67.2,1
Plant_A-01760,Plant_A,147.3,8.81,132.9,1.16,0.619,0.5923,0.7906,46.83,66.0,1
Plant_A-01761,Plant_A,153.7,7.52,70.5,2.77,0.901,0.7317,0.8613,63.03,56.1,1
Plant_A-01762,Plant_A,197.9,5.1,89.9,0.92,1.576,0.8019,0.8619,69.12,62.9,1
Plant_A-01763,Plant_A,170.6,1.85,94.5,4.97,1.097,0.7443,0.9562,71.17,61.3,1
Plant_A-01764,Plant_A,169.0,5.83,83.0,1.96,0.69,0.6962,0.8714,60.66,58.3,1
Plant_A-01765,Plant_A,192.1,5.41,124.7,3.19,1.629,0.7821,0.9175,71.76,67.1,1
Plant_A-01766,Plant_A,199.6,4.11,76.5,3.63,1.967,0.9156,0.9441,86.44,57.0,1
Plant_A-01767,Plant_A,179.0,5.8,59.5,1.16,0.945,0.7928,0.8415,66.71,53.6,1
Plant_A-01768,Plant_A,181.4,4.69,135.6,1.88,1.181,0.6925,0.8938,61.89,68.8,1
Plant_A-01769,Plant_A,167.1,7.88,74.6,0.75,1.179,0.7458,0.8313,62.0,57.1,1
Plant_A-01770,Plant_A,191.7,4.9,131.7,3.12,1.579,0.7471,0.9134,68.24,69.4,1
Plant_A-01771,Plant_A,187.9,4.57,131.1,1.28,1.109,0.7228,0.8495,61.4,66.9,1
