batch_id,datum,seizoen,product,leverancier,API_zuiverheid_pct,API_vochtgehalte_pct,API_deeltjesgrootte_d50_um,API_bulkdichtheid_gmL,granulatie_water_pct,mengtijd_min,perskracht_kN,perssnelheid_RPM,droogtemp_C,droogtijd_min,coatingtijd_min,ruimte_temp_C,ruimte_RV_pct,gewicht_mg,hardheid_N,dissolutie_pct,brosheid_pct,gehalte_uniformiteit_RSD,restvochtgehalte_pct,coating_gewichtstoename_pct,uiterlijk_score,cyclustijd_min,batchkosten_EUR,goedgekeurd
RX-0642,2025-01-16,winter,Metformin_850mg,Sup_B,99.21,1.82,62.6,0.48,20.9,11.3,24.6,42.0,53.0,39.0,87.0,21.0,38.4,844.7,126.1,69.1,0.326,1.57,1.3,4.8,4.5,195.0,251.0,0
RX-0643,2025-08-20,zomer,Aspirine_300mg,Sup_A,99.87,2.48,37.3,0.427,22.8,9.0,20.9,55.0,57.0,56.0,0.0,25.0,53.7,305.3,58.8,81.7,0.584,3.53,1.65,0.0,3.9,134.0,205.0,1
RX-0644,2025-08-23,zomer,Ibuprofen_400mg,Sup_A,99.16,2.3,42.6,0.452,19.1,19.4,19.9,49.0,53.0,34.0,46.0,23.0,54.4,402.7,85.7,79.8,0.448,0.97,1.75,3.9,4.1,157.0,216.0,1
RX-0645,2025-09-02,herfst,Ibuprofen_400mg,Sup_A,99.63,0.97,38.3,0.425,15.8,6.6,17.6,28.0,54.0,45.0,43.0,20.7,44.5,395.9,75.0,79.2,0.234,2.59,0.5,3.9,4.4,161.0,222.0,1
RX-0646,2025-10-30,herfst,Paracetamol_500mg,Sup_A,99.98,2.22,30.6,0.416,16.6,9.5,23.3,24.0,67.0,27.0,45.0,19.0,44.8,499.9,102.4,66.5,0.199,2.23,1.43,4.3,4.8,128.0,202.0,0
RX-0647,2025-10-22,herfst,Paracetamol_500mg,Sup_C,99.49,1.7,48.3,0.45,26.4,18.7,22.1,49.0,51.0,29.0,59.0,21.4,47.5,502.4,96.1,70.6,0.412,2.5,1.18,4.2,4.4,167.0,223.0,0
RX-0648,2025-12-20,winter,Ibuprofen_400mg,Sup_B,98.88,1.84,54.3,0.45,20.0,13.8,16.2,33.0,58.0,24.0,71.0,18.3,43.9,402.6,81.1,86.4,0.432,3.01,1.78,4.6,5.0,180.0,230.0,1
RX-0649,2025-06-21,zomer,Paracetamol_500mg,Sup_B,99.6,2.6,61.8,0.458,26.4,13.0,12.6,34.0,55.0,31.0,71.0,22.4,54.9,500.2,74.6,95.5,0.5,0.1,2.15,4.6,3.8,172.0,230.0,1
RX-0650,2025-07-09,zomer,Metformin_850mg,Sup_C,99.58,2.53,53.2,0.489,23.2,6.7,22.3,45.0,64.0,45.0,51.0,22.1,60.0,856.1,112.6,71.9,0.476,0.35,2.21,4.2,3.7,154.0,228.0,0
RX-0651,2025-03-30,lente,Paracetamol_500mg,Sup_A,99.45,1.24,55.9,0.414,20.4,17.9,15.7,35.0,57.0,49.0,50.0,21.6,39.8,496.7,88.5,83.5,0.469,1.05,0.76,3.7,4.4,168.0,232.0,1
RX-0652,2025-05-02,lente,Metformin_850mg,Sup_A,99.48,1.45,40.3,0.41,18.7,9.5,24.4,24.0,62.0,30.0,43.0,22.5,44.7,849.5,128.2,63.6,0.057,0.1,0.9,4.2,4.5,145.0,211.0,0
RX-0653,2025-05-24,lente,Metformin_850mg,Sup_C,99.64,2.2,70.1,0.454,18.9,17.5,11.7,24.0,55.0,36.0,88.0,20.3,40.9,853.3,97.8,91.4,0.483,1.15,1.56,4.5,4.4,205.0,253.0,1
RX-0654,2025-06-08,zomer,Paracetamol_500mg,Sup_A,98.95,2.35,59.5,0.443,27.6,19.8,17.8,25.0,50.0,21.0,52.0,23.4,47.6,500.2,92.6,82.1,0.293,2.19,2.09,4.0,5.0,161.0,213.0,1
RX-0655,2025-08-21,zomer,Ibuprofen_400mg,Sup_A,99.59,2.38,45.9,0.425,23.0,8.8,18.2,24.0,59.0,46.0,56.0,21.6,57.1,404.3,84.2,81.8,0.335,0.45,1.71,4.4,4.0,170.0,235.0,1
RX-0656,2025-03-03,lente,Paracetamol_500mg,Sup_C,99.48,2.1,38.3,0.483,21.5,9.7,19.9,21.0,66.0,46.0,66.0,21.6,42.7,500.3,102.1,76.7,0.23,2.51,1.15,4.2,4.1,184.0,249.0,1
RX-0657,2025-12-17,winter,Omeprazol_20mg,Sup_A,99.31,2.41,57.9,0.463,29.5,15.7,21.2,26.0,64.0,24.0,48.0,19.7,40.3,204.4,84.2,70.7,0.286,2.84,1.99,3.7,4.4,153.0,214.0,0
RX-0658,2025-11-22,herfst,Paracetamol_500mg,Sup_C,99.3,1.64,42.3,0.437,23.4,12.8,22.2,49.0,53.0,21.0,49.0,23.3,47.7,498.5,97.0,73.1,0.48,1.18,1.24,3.9,4.6,134.0,200.0,0
RX-0659,2025-01-05,winter,Omeprazol_20mg,Sup_B,99.51,1.77,44.1,0.488,21.7,5.2,9.9,56.0,62.0,40.0,78.0,20.5,42.1,198.9,20.1,100.0,0.769,4.84,0.91,4.5,5.0,189.0,247.0,0
RX-0660,2025-01-21,winter,Omeprazol_20mg,Sup_A,99.3,2.01,47.1,0.449,27.5,6.2,13.2,24.0,58.0,30.0,88.0,20.0,37.0,205.5,59.2,86.7,0.39,3.06,1.64,4.7,4.4,196.0,248.0,1
RX-0661,2025-12-17,winter,Metformin_850mg,Sup_B,99.26,2.87,56.1,0.467,18.4,10.1,22.9,44.0,54.0,34.0,62.0,20.8,42.1,851.2,121.1,76.2,0.42,1.43,2.25,4.3,4.4,169.0,227.0,1
RX-0662,2025-09-05,herfst,Metformin_850mg,Sup_B,99.38,1.89,46.5,0.492,29.7,17.7,21.5,54.0,54.0,43.0,55.0,20.6,43.2,855.4,115.9,74.0,0.42,2.11,1.31,4.4,4.4,175.0,235.0,0
RX-0663,2025-06-16,zomer,Aspirine_300mg,Sup_C,99.58,2.63,55.2,0.421,21.4,16.7,22.2,57.0,68.0,44.0,0.0,21.7,54.1,295.2,81.5,69.0,0.484,0.57,1.99,0.0,4.8,120.0,196.0,0
RX-0664,2025-04-28,lente,Metformin_850mg,Sup_B,100.21,2.34,52.7,0.433,17.2,15.3,9.5,45.0,53.0,56.0,86.0,21.1,45.9,849.3,84.3,100.0,0.681,0.76,1.81,4.7,4.4,204.0,261.0,1
RX-0665,2025-01-03,winter,Aspirine_300mg,Sup_C,99.68,1.78,44.0,0.415,26.8,8.4,12.7,35.0,52.0,55.0,0.0,20.9,47.1,302.2,49.5,97.3,0.47,1.63,0.76,0.0,4.4,121.0,194.0,1
RX-0666,2025-06-26,zomer,Ibuprofen_400mg,Sup_A,99.38,2.74,44.5,0.418,18.5,5.8,13.5,54.0,57.0,44.0,67.0,25.4,49.9,398.8,52.6,92.4,0.629,2.14,1.58,4.1,4.8,180.0,240.0,1
RX-0667,2025-02-21,winter,Ibuprofen_400mg,Sup_A,100.4,2.41,43.9,0.447,19.2,10.7,17.0,32.0,51.0,25.0,63.0,19.6,39.3,399.5,77.9,87.6,0.39,3.37,2.3,4.3,4.4,159.0,217.0,1
RX-0668,2025-03-18,lente,Aspirine_300mg,Sup_A,99.23,1.57,55.9,0.47,19.8,5.2,8.0,42.0,69.0,43.0,0.0,19.8,46.4,297.5,37.9,100.0,0.58,3.84,0.63,0.0,3.7,109.0,188.0,0
RX-0669,2025-04-30,lente,Ibuprofen_400mg,Sup_C,99.3,2.03,59.8,0.427,24.7,9.8,15.5,39.0,55.0,21.0,87.0,21.0,50.5,407.9,76.8,89.4,0.637,0.65,1.7,4.8,4.1,180.0,233.0,1
RX-0670,2025-05-31,lente,Metformin_850mg,Sup_A,99.52,2.08,50.0,0.447,24.0,11.9,14.1,54.0,69.0,58.0,53.0,21.0,46.2,852.1,93.0,94.3,0.694,2.25,0.79,3.8,4.3,186.0,254.0,1
RX-0671,2025-05-22,lente,Ibuprofen_400mg,Sup_A,98.71,2.01,48.2,0.411,23.9,11.3,16.1,40.0,59.0,32.0,38.0,20.6,41.3,395.0,70.2,90.0,0.542,2.02,1.14,3.8,3.7,144.0,208.0,1
RX-0672,2025-02-20,winter,Aspirine_300mg,Sup_B,99.11,2.21,37.6,0.431,24.3,10.1,20.0,34.0,65.0,38.0,0.0,20.1,43.8,306.0,79.9,75.3,0.286,3.49,1.21,0.0,3.5,113.0,188.0,1
RX-0673,2025-12-24,winter,Ibuprofen_400mg,Sup_B,98.82,2.0,48.0,0.424,25.9,9.2,24.6,57.0,67.0,40.0,40.0,20.0,42.4,404.1,91.7,70.0,0.453,1.52,0.79,3.7,4.3,141.0,217.0,0
RX-0674,2025-09-20,herfst,Omeprazol_20mg,Sup_A,99.14,1.97,46.8,0.456,15.6,19.7,12.3,34.0,57.0,52.0,74.0,19.2,46.5,195.2,46.3,92.2,0.504,0.37,1.01,4.6,4.3,200.0,256.0,1
RX-0675,2025-04-07,lente,Ibuprofen_400mg,Sup_C,99.73,1.68,47.5,0.413,28.4,16.9,10.7,34.0,52.0,30.0,34.0,21.2,44.1,400.9,58.5,93.7,0.573,1.73,1.16,3.7,4.8,146.0,204.0,1
RX-0676,2025-07-06,zomer,Paracetamol_500mg,Sup_B,99.68,2.43,51.2,0.464,29.5,18.9,11.8,52.0,64.0,41.0,43.0,22.2,54.8,506.1,66.9,100.0,0.594,1.02,2.01,3.6,3.9,165.0,227.0,1
RX-0677,2025-12-16,winter,Aspirine_300mg,Sup_C,99.07,2.43,52.4,0.461,25.8,14.6,11.4,38.0,68.0,39.0,0.0,20.7,40.4,303.8,54.6,96.4,0.578,2.19,1.57,0.0,4.0,114.0,188.0,1
RX-0678,2025-08-10,zomer,Omeprazol_20mg,Sup_C,99.31,2.65,63.1,0.459,23.5,12.3,11.2,31.0,51.0,46.0,40.0,24.7,53.6,201.7,46.6,97.8,0.528,1.58,1.72,3.4,3.9,165.0,223.0,1
RX-0679,2025-03-11,lente,Paracetamol_500mg,Sup_B,99.29,1.99,47.3,0.43,26.2,6.6,13.9,57.0,50.0,28.0,64.0,21.1,40.8,502.0,65.8,98.2,0.706,2.92,1.56,4.4,4.3,161.0,219.0,1
RX-0680,2025-03-28,lente,Ibuprofen_400mg,Sup_C,99.97,2.32,40.3,0.399,23.9,11.7,21.7,57.0,62.0,47.0,52.0,19.3,49.5,400.6,83.3,75.2,0.431,0.59,1.53,4.1,3.8,178.0,241.0,1
RX-0681,2025-05-06,lente,Paracetamol_500mg,Sup_A,99.19,2.12,46.5,0.414,18.0,9.3,20.2,54.0,60.0,24.0,85.0,22.0,45.1,501.5,99.7,70.5,0.518,1.82,1.65,4.6,4.5,183.0,237.0,0
RX-0682,2025-11-28,herfst,Ibuprofen_400mg,Sup_B,99.51,2.15,39.7,0.476,19.3,18.6,19.3,29.0,55.0,21.0,53.0,20.1,44.2,399.1,85.1,74.6,0.257,0.49,1.87,4.2,4.8,149.0,208.0,0
RX-0683,2025-07-01,zomer,Paracetamol_500mg,Sup_C,99.13,2.32,47.9,0.457,16.1,9.6,16.2,37.0,60.0,56.0,60.0,24.4,57.2,496.6,82.0,94.9,0.471,1.1,1.29,4.3,3.7,183.0,248.0,1
RX-0684,2025-05-21,lente,Ibuprofen_400mg,Sup_A,99.22,1.54,48.3,0.482,30.0,14.6,14.0,38.0,62.0,27.0,67.0,20.8,42.9,406.4,65.9,86.0,0.447,1.19,0.87,4.5,4.6,177.0,231.0,1
RX-0685,2025-08-12,zomer,Paracetamol_500mg,Sup_A,99.27,2.73,47.5,0.429,26.6,10.8,16.1,35.0,57.0,38.0,44.0,21.5,61.1,505.0,86.7,88.0,0.449,0.55,1.95,4.1,4.0,154.0,218.0,1
RX-0686,2025-01-17,winter,Paracetamol_500mg,Sup_A,99.72,2.21,58.1,0.462,26.2,9.7,20.0,51.0,65.0,31.0,40.0,19.4,39.8,498.0,87.7,78.2,0.604,0.24,1.82,3.9,4.2,139.0,208.0,1
RX-0687,2025-10-11,herfst,Paracetamol_500mg,Sup_B,99.09,2.03,41.3,0.492,23.7,11.8,22.5,55.0,63.0,41.0,82.0,22.3,50.3,498.0,99.0,71.8,0.478,1.27,1.5,4.4,4.3,189.0,252.0,0
RX-0688,2025-06-07,zomer,Metformin_850mg,Sup_C,99.82,2.52,42.7,0.471,19.3,7.6,20.8,54.0,62.0,52.0,51.0,23.3,56.8,852.4,109.0,82.6,0.558,2.43,1.57,3.7,4.2,167.0,237.0,1
RX-0689,2025-02-06,winter,Omeprazol_20mg,Sup_C,99.11,1.94,40.5,0.468,19.9,19.9,9.2,42.0,57.0,27.0,34.0,22.4,41.8,201.6,23.1,100.0,0.618,1.9,1.64,3.6,4.1,146.0,202.0,0
RX-0690,2025-02-28,winter,Omeprazol_20mg,Sup_B,99.64,1.76,37.1,0.48,23.0,19.2,8.3,42.0,68.0,48.0,63.0,20.5,41.7,197.7,34.1,100.0,0.602,0.86,0.66,4.4,4.1,196.0,254.0,0
RX-0691,2025-10-31,herfst,Paracetamol_500mg,Sup_A,99.77,2.28,36.4,0.495,24.3,9.7,19.8,36.0,62.0,30.0,39.0,20.4,43.6,501.5,86.7,81.1,0.394,1.5,1.83,3.8,4.7,135.0,204.0,1
RX-0692,2025-09-02,herfst,Paracetamol_500mg,Sup_B,99.52,2.22,55.7,0.449,16.4,13.5,12.6,53.0,55.0,56.0,74.0,21.3,44.8,502.5,81.2,91.3,0.726,1.27,1.32,4.5,5.0,206.0,261.0,1
RX-0693,2025-11-02,herfst,Metformin_850mg,Sup_B,99.51,1.86,54.0,0.492,23.0,18.8,17.4,51.0,68.0,24.0,65.0,21.9,43.3,843.3,104.9,79.5,0.574,2.57,1.27,4.4,4.9,165.0,224.0,1
RX-0694,2025-12-29,winter,Omeprazol_20mg,Sup_C,98.93,1.54,52.8,0.437,27.1,9.7,10.7,57.0,67.0,22.0,55.0,20.0,38.9,193.6,27.9,100.0,0.763,0.78,0.95,3.8,3.7,148.0,210.0,0
RX-0695,2025-10-15,herfst,Aspirine_300mg,Sup_A,99.1,2.16,41.3,0.428,17.8,19.1,10.8,36.0,54.0,24.0,0.0,21.6,46.6,302.2,54.3,100.0,0.559,2.05,1.84,0.0,4.4,102.0,168.0,1
RX-0696,2025-05-18,lente,Ibuprofen_400mg,Sup_C,99.09,1.3,52.5,0.438,24.3,5.6,20.2,27.0,56.0,44.0,38.0,20.4,45.7,401.8,88.8,78.2,0.248,1.1,0.5,3.8,4.5,137.0,211.0,1
RX-0697,2025-06-30,zomer,Ibuprofen_400mg,Sup_B,99.17,2.6,50.8,0.418,23.7,12.8,24.1,43.0,70.0,41.0,46.0,22.5,57.2,404.4,95.6,70.8,0.279,4.34,1.84,3.9,4.0,156.0,227.0,0
RX-0698,2025-11-15,herfst,Metformin_850mg,Sup_C,99.41,1.69,42.5,0.431,24.5,16.6,17.8,57.0,66.0,51.0,63.0,21.0,41.8,847.8,105.2,80.2,0.552,2.05,0.61,4.2,4.2,185.0,251.0,1
RX-0699,2025-09-22,herfst,Metformin_850mg,Sup_C,99.28,1.64,54.5,0.431,23.8,15.5,11.9,41.0,51.0,42.0,31.0,20.2,47.0,851.8,89.5,96.1,0.591,2.0,0.94,3.4,4.3,139.0,205.0,1
RX-0700,2025-11-27,herfst,Metformin_850mg,Sup_B,99.33,2.03,61.7,0.483,17.9,17.8,23.0,46.0,60.0,49.0,42.0,20.6,49.4,845.6,125.7,70.7,0.44,4.13,1.28,4.1,4.3,172.0,234.0,0
RX-0701,2025-11-27,herfst,Paracetamol_500mg,Sup_B,99.36,1.95,37.9,0.434,22.0,18.4,9.8,53.0,64.0,33.0,46.0,20.8,49.3,501.8,56.3,100.0,0.781,1.58,0.99,3.8,4.3,151.0,214.0,1
RX-0702,2025-11-28,herfst,Omeprazol_20mg,Sup_B,99.45,1.99,41.4,0.427,15.4,15.5,11.8,33.0,60.0,56.0,50.0,21.6,47.5,196.6,41.3,97.6,0.535,1.18,1.1,4.0,4.2,163.0,234.0,1
RX-0703,2025-01-29,winter,Paracetamol_500mg,Sup_B,99.5,2.08,51.5,0.416,26.4,5.9,20.0,45.0,61.0,41.0,66.0,19.3,41.1,504.3,87.7,78.8,0.384,0.54,1.53,4.3,4.5,163.0,233.0,1
RX-0704,2025-04-17,lente,Aspirine_300mg,Sup_A,99.36,1.96,66.0,0.428,25.6,7.5,16.1,38.0,51.0,47.0,0.0,20.3,43.0,307.8,62.4,92.1,0.427,0.91,1.26,0.0,4.2,110.0,184.0,1
RX-0705,2025-04-26,lente,Metformin_850mg,Sup_C,99.25,1.96,57.7,0.444,18.9,5.5,24.1,47.0,55.0,23.0,57.0,20.9,41.1,844.8,130.3,68.4,0.421,1.91,1.87,4.1,3.7,148.0,211.0,0
RX-0706,2025-03-21,lente,Paracetamol_500mg,Sup_C,99.35,1.99,55.0,0.449,20.2,14.4,14.0,36.0,57.0,52.0,30.0,21.8,44.7,498.4,82.4,91.4,0.489,1.14,1.24,3.7,4.1,158.0,222.0,1
RX-0707,2025-12-21,winter,Metformin_850mg,Sup_C,99.25,2.1,45.3,0.45,21.4,13.9,15.3,36.0,54.0,49.0,40.0,20.3,41.7,849.7,103.8,88.2,0.366,3.42,1.33,3.9,4.2,162.0,225.0,1
RX-0708,2025-09-14,herfst,Aspirine_300mg,Sup_B,99.55,1.75,61.9,0.421,27.4,8.7,8.6,23.0,52.0,27.0,0.0,20.6,43.9,301.1,51.1,98.7,0.452,0.73,1.03,0.0,4.5,86.0,161.0,1
RX-0709,2025-06-01,zomer,Ibuprofen_400mg,Sup_A,99.49,2.74,59.6,0.498,26.5,7.1,20.6,36.0,59.0,26.0,86.0,23.7,57.3,404.0,85.0,75.5,0.425,1.11,2.29,5.1,4.2,185.0,241.0,1
RX-0710,2025-01-07,winter,Ibuprofen_400mg,Sup_C,99.93,2.06,32.8,0.427,17.5,13.0,11.0,43.0,50.0,37.0,62.0,20.1,37.1,395.2,54.3,98.9,0.607,1.23,1.14,4.0,4.3,181.0,232.0,1
RX-0711,2025-05-14,lente,Paracetamol_500mg,Sup_B,99.69,1.97,40.4,0.399,17.0,16.1,10.9,58.0,60.0,39.0,40.0,19.7,43.5,493.5,62.9,100.0,0.894,1.53,1.29,3.7,4.2,160.0,219.0,1
RX-0712,2025-11-20,herfst,Metformin_850mg,Sup_A,99.28,1.65,53.2,0.416,21.0,6.8,16.2,41.0,63.0,38.0,75.0,21.6,48.6,849.2,97.6,90.6,0.484,0.61,1.07,4.2,4.9,183.0,243.0,1
RX-0713,2025-06-11,zomer,Metformin_850mg,Sup_B,99.11,2.12,45.2,0.422,19.0,19.6,15.5,26.0,50.0,25.0,45.0,25.1,57.1,848.7,117.8,84.2,0.301,3.84,1.68,4.0,3.9,144.0,203.0,1
RX-0714,2025-01-01,winter,Paracetamol_500mg,Sup_A,99.34,1.91,35.2,0.433,29.1,15.9,20.5,38.0,67.0,25.0,57.0,19.0,40.4,503.4,91.9,78.8,0.368,1.92,1.55,4.3,4.2,156.0,219.0,1
RX-0715,2025-08-10,zomer,Paracetamol_500mg,Sup_B,99.55,2.89,67.0,0.432,17.9,6.3,20.1,54.0,66.0,37.0,51.0,23.4,59.8,498.4,85.1,81.4,0.664,2.41,1.93,3.9,4.0,152.0,222.0,1
RX-0716,2025-02-08,winter,Aspirine_300mg,Sup_A,98.88,1.63,50.7,0.483,25.2,14.3,12.6,43.0,62.0,31.0,0.0,18.4,41.2,298.0,55.9,93.8,0.57,2.5,1.4,0.0,3.7,101.0,175.0,1
RX-0717,2025-07-26,zomer,Paracetamol_500mg,Sup_C,99.69,2.08,45.5,0.466,26.2,6.1,20.6,43.0,58.0,31.0,76.0,23.9,54.7,501.3,90.7,78.8,0.459,1.0,1.22,4.6,3.6,175.0,235.0,1
RX-0718,2025-11-12,herfst,Aspirine_300mg,Sup_A,99.1,2.07,43.4,0.404,29.1,6.1,24.0,60.0,53.0,32.0,0.0,20.5,46.3,309.3,87.3,68.2,0.54,0.62,1.8,0.0,4.0,109.0,179.0,0
RX-0719,2025-08-15,zomer,Aspirine_300mg,Sup_B,100.0,2.6,67.8,0.406,26.3,10.1,22.2,48.0,67.0,42.0,0.0,22.3,56.9,303.5,82.6,74.4,0.462,3.88,1.22,0.0,3.8,119.0,195.0,0
RX-0720,2025-08-17,zomer,Ibuprofen_400mg,Sup_C,98.85,2.23,71.7,0.443,26.1,15.5,17.8,26.0,64.0,51.0,57.0,23.4,56.2,403.6,81.4,87.7,0.242,1.4,1.18,4.2,3.9,180.0,246.0,1
RX-0721,2025-07-19,zomer,Paracetamol_500mg,Sup_C,99.65,2.03,48.8,0.448,25.0,8.2,16.8,36.0,54.0,37.0,33.0,23.0,57.9,503.8,91.4,84.4,0.451,2.17,1.17,3.7,3.6,133.0,202.0,1
RX-0722,2025-01-25,winter,Metformin_850mg,Sup_B,99.65,2.4,36.9,0.417,18.8,7.3,8.3,52.0,65.0,46.0,48.0,20.2,41.0,849.3,63.7,100.0,0.739,0.88,1.56,4.0,4.2,163.0,230.0,1
RX-0723,2025-09-20,herfst,Ibuprofen_400mg,Sup_B,99.79,1.95,44.1,0.494,17.1,5.5,20.7,51.0,58.0,35.0,70.0,22.0,45.6,396.8,78.2,77.8,0.49,2.3,1.33,4.2,3.9,161.0,228.0,1
RX-0724,2025-03-01,lente,Aspirine_300mg,Sup_B,99.43,2.48,48.1,0.394,26.5,13.0,10.1,41.0,52.0,23.0,0.0,20.4,38.0,304.5,40.2,100.0,0.662,0.85,2.16,0.0,4.0,99.0,166.0,1
RX-0725,2025-01-04,winter,Aspirine_300mg,Sup_A,98.96,1.82,49.3,0.525,23.3,14.8,17.0,37.0,70.0,52.0,0.0,20.5,43.0,301.5,70.7,84.1,0.441,2.37,1.0,0.0,4.1,123.0,203.0,1
RX-0726,2025-12-18,winter,Omeprazol_20mg,Sup_B,99.72,2.21,56.7,0.423,28.1,6.8,18.9,48.0,55.0,21.0,72.0,21.0,37.4,204.1,55.7,87.2,0.454,2.46,1.37,4.2,4.2,159.0,220.0,1
RX-0727,2025-03-02,lente,Paracetamol_500mg,Sup_A,99.43,2.96,49.8,0.389,27.4,18.2,16.8,55.0,68.0,58.0,40.0,21.1,46.4,511.9,77.9,92.2,0.734,3.38,1.68,4.1,4.5,177.0,246.0,1
RX-0728,2025-02-08,winter,Aspirine_300mg,Sup_A,99.59,2.35,52.1,0.467,28.1,17.7,24.2,35.0,67.0,56.0,0.0,17.2,45.7,301.1,88.4,71.7,0.398,0.9,1.53,0.0,3.8,137.0,214.0,0
RX-0729,2025-03-11,lente,Omeprazol_20mg,Sup_C,99.42,2.33,43.9,0.467,20.8,16.8,9.4,27.0,60.0,54.0,53.0,20.3,43.3,200.2,38.9,100.0,0.559,4.1,1.61,4.2,4.8,181.0,243.0,0
RX-0730,2025-04-17,lente,Paracetamol_500mg,Sup_B,99.71,2.32,33.6,0.415,18.6,14.9,8.3,41.0,62.0,58.0,67.0,19.7,41.1,497.9,59.1,100.0,0.718,3.25,1.62,4.2,4.5,201.0,260.0,1
RX-0731,2025-12-20,winter,Paracetamol_500mg,Sup_C,99.28,1.94,44.9,0.454,15.5,14.6,17.6,58.0,66.0,50.0,31.0,18.8,41.2,497.1,77.2,85.9,0.595,1.41,0.93,3.5,4.5,162.0,228.0,1
RX-0732,2025-10-31,herfst,Paracetamol_500mg,Sup_A,99.99,2.13,43.1,0.458,26.0,15.6,16.8,40.0,62.0,48.0,64.0,21.2,41.1,495.4,81.6,88.4,0.489,0.84,1.47,4.4,4.4,189.0,249.0,1
RX-0733,2025-12-13,winter,Paracetamol_500mg,Sup_A,99.55,2.14,50.9,0.501,29.7,8.7,23.1,46.0,50.0,52.0,85.0,19.7,38.3,502.5,104.5,72.6,0.45,3.16,1.25,4.9,4.7,206.0,262.0,0
RX-0734,2025-11-24,herfst,Paracetamol_500mg,Sup_B,99.2,1.91,51.5,0.482,25.2,12.2,20.5,23.0,52.0,21.0,61.0,22.3,43.2,500.9,107.7,73.9,0.158,0.89,1.27,4.2,4.8,156.0,214.0,0
RX-0735,2025-12-23,winter,Aspirine_300mg,Sup_B,99.98,2.09,58.8,0.497,18.7,18.5,15.9,49.0,55.0,41.0,0.0,21.3,37.3,299.0,66.0,88.5,0.567,2.01,1.78,0.0,4.0,125.0,190.0,1
RX-0736,2025-10-17,herfst,Aspirine_300mg,Sup_A,99.44,1.97,44.2,0.459,24.4,5.6,9.9,33.0,69.0,50.0,0.0,19.2,44.0,307.8,35.7,100.0,0.613,2.09,0.88,0.0,4.2,128.0,203.0,0
RX-0737,2025-06-25,zomer,Aspirine_300mg,Sup_B,99.59,2.23,41.7,0.45,25.6,6.6,17.4,22.0,70.0,40.0,0.0,23.9,52.6,303.5,69.0,82.0,0.329,0.37,1.1,0.0,3.8,108.0,188.0,1
RX-0738,2025-03-28,lente,Paracetamol_500mg,Sup_C,99.66,2.25,45.8,0.441,22.2,14.0,10.6,36.0,59.0,35.0,61.0,21.4,45.0,502.5,65.7,100.0,0.515,0.48,1.98,4.4,5.0,160.0,223.0,1
RX-0739,2025-05-05,lente,Paracetamol_500mg,Sup_B,99.83,1.71,54.9,0.451,21.2,19.8,11.4,29.0,53.0,60.0,36.0,22.7,47.4,501.4,80.6,95.0,0.422,2.56,0.52,3.2,4.3,179.0,237.0,1
RX-0740,2025-09-03,herfst,Metformin_850mg,Sup_A,99.57,2.05,63.7,0.452,16.9,6.8,21.9,56.0,70.0,20.0,74.0,20.5,40.8,848.5,114.1,75.8,0.573,0.29,1.99,4.7,4.7,153.0,219.0,1
RX-0741,2025-05-03,lente,Metformin_850mg,Sup_B,99.49,2.85,52.6,0.493,28.9,18.6,8.7,36.0,55.0,38.0,77.0,21.4,40.1,856.5,79.0,100.0,0.681,2.04,2.36,4.7,4.2,203.0,250.0,1
RX-0742,2025-09-29,herfst,Metformin_850mg,Sup_B,99.08,1.92,37.5,0.454,26.7,9.3,15.5,49.0,65.0,28.0,80.0,19.3,44.7,850.2,93.8,89.0,0.644,0.8,1.66,4.7,4.4,180.0,238.0,1
RX-0743,2025-09-19,herfst,Ibuprofen_400mg,Sup_C,99.56,2.24,53.5,0.499,20.2,8.3,17.6,41.0,64.0,52.0,71.0,20.3,41.6,400.7,86.2,84.5,0.44,2.68,1.22,4.2,4.5,184.0,252.0,1
RX-0744,2025-02-23,winter,Paracetamol_500mg,Sup_C,99.2,2.06,53.9,0.442,26.1,16.0,19.1,33.0,63.0,27.0,37.0,21.3,35.8,502.2,95.3,84.0,0.327,0.49,1.54,3.6,3.8,139.0,204.0,1
RX-0745,2025-12-01,winter,Aspirine_300mg,Sup_A,100.25,2.31,58.4,0.43,18.2,8.4,14.1,49.0,64.0,21.0,0.0,20.1,47.0,298.6,55.7,94.6,0.636,1.8,2.3,0.0,4.3,90.0,163.0,1
RX-0746,2025-05-08,lente,Metformin_850mg,Sup_B,100.18,2.01,30.9,0.478,15.6,16.9,20.7,54.0,57.0,42.0,71.0,22.2,44.4,845.8,109.5,80.8,0.464,1.25,1.35,4.4,5.0,195.0,248.0,1
RX-0747,2025-10-06,herfst,Metformin_850mg,Sup_B,99.6,1.95,48.2,0.501,20.3,19.2,8.0,36.0,62.0,39.0,44.0,20.6,47.7,851.0,80.0,100.0,0.579,2.68,0.98,4.0,3.9,152.0,217.0,1
RX-0748,2025-02-15,winter,Paracetamol_500mg,Sup_B,99.56,1.66,60.4,0.519,21.0,15.4,17.3,49.0,64.0,51.0,84.0,19.1,38.6,505.2,89.1,83.9,0.537,1.52,0.62,4.7,4.2,219.0,273.0,1
RX-0749,2025-05-25,lente,Metformin_850mg,Sup_B,99.88,1.73,48.8,0.478,16.1,19.4,23.5,38.0,69.0,48.0,30.0,22.0,47.6,848.3,134.0,66.6,0.263,3.98,0.72,3.5,3.5,166.0,231.0,0
