sensor_id,dag,uur,werkelijke_pH,gemeten_pH,afwijking,ruis_std,status
pH-06,48,17,7.0,7.349,0.349,0.1368,ok
pH-06,48,18,7.0,7.515,0.515,0.1368,kalibratie_nodig
pH-06,48,19,7.0,7.423,0.423,0.1368,ok
pH-06,48,20,7.0,7.419,0.419,0.1368,ok
pH-06,48,21,7.0,7.634,0.634,0.1368,kalibratie_nodig
pH-06,48,22,7.0,7.483,0.483,0.1368,ok
pH-06,48,23,7.0,7.305,0.305,0.1368,ok
pH-06,49,0,7.0,7.348,0.348,0.1377,ok
pH-06,49,1,7.0,7.517,0.517,0.1377,kalibratie_nodig
pH-06,49,2,7.0,7.517,0.517,0.1377,kalibratie_nodig
pH-06,49,3,7.0,7.482,0.482,0.1377,ok
pH-06,49,4,7.0,7.415,0.415,0.1377,ok
pH-06,49,5,7.0,7.421,0.421,0.1377,ok
pH-06,49,6,7.0,7.418,0.418,0.1377,ok
pH-06,49,7,7.0,7.736,0.736,0.1377,kalibratie_nodig
pH-06,49,8,7.0,7.457,0.457,0.1377,ok
pH-06,49,9,7.0,7.612,0.612,0.1377,kalibratie_nodig
pH-06,49,10,7.0,7.397,0.397,0.1377,ok
pH-06,49,11,7.0,7.614,0.614,0.1377,kalibratie_nodig
pH-06,49,12,7.0,7.383,0.383,0.1377,ok
pH-06,49,13,7.0,7.285,0.285,0.1377,ok
pH-06,49,14,7.0,7.26,0.26,0.1377,ok
pH-06,49,15,7.0,7.317,0.317,0.1377,ok
pH-06,49,16,7.0,7.37,0.37,0.1377,ok
pH-06,49,17,7.0,7.263,0.263,0.1377,ok
pH-06,49,18,7.0,7.449,0.449,0.1377,ok
pH-06,49,19,7.0,7.517,0.517,0.1377,kalibratie_nodig
pH-06,49,20,7.0,7.396,0.396,0.1377,ok
pH-06,49,21,7.0,7.377,0.377,0.1377,ok
pH-06,49,22,7.0,7.298,0.298,0.1377,ok
pH-06,49,23,7.0,7.379,0.379,0.1377,ok
pH-06,50,0,7.0,7.572,0.572,0.1386,kalibratie_nodig
pH-06,50,1,7.0,7.553,0.553,0.1386,kalibratie_nodig
pH-06,50,2,7.0,7.493,0.493,0.1386,ok
pH-06,50,3,7.0,7.609,0.609,0.1386,kalibratie_nodig
pH-06,50,4,7.0,7.657,0.657,0.1386,kalibratie_nodig
pH-06,50,5,7.0,7.459,0.459,0.1386,ok
pH-06,50,6,7.0,7.653,0.653,0.1386,kalibratie_nodig
pH-06,50,7,7.0,7.298,0.298,0.1386,ok
pH-06,50,8,7.0,7.634,0.634,0.1386,kalibratie_nodig
pH-06,50,9,7.0,7.365,0.365,0.1386,ok
pH-06,50,10,7.0,7.549,0.549,0.1386,kalibratie_nodig
pH-06,50,11,7.0,7.603,0.603,0.1386,kalibratie_nodig
pH-06,50,12,7.0,7.32,0.32,0.1386,ok
pH-06,50,13,7.0,7.399,0.399,0.1386,ok
pH-06,50,14,7.0,7.58,0.58,0.1386,kalibratie_nodig
pH-06,50,15,7.0,7.378,0.378,0.1386,ok
pH-06,50,16,7.0,7.575,0.575,0.1386,kalibratie_nodig
pH-06,50,17,7.0,7.233,0.233,0.1386,ok
pH-06,50,18,7.0,7.309,0.309,0.1386,ok
pH-06,50,19,7.0,7.61,0.61,0.1386,kalibratie_nodig
pH-06,50,20,7.0,7.33,0.33,0.1386,ok
pH-06,50,21,7.0,7.521,0.521,0.1386,kalibratie_nodig
pH-06,50,22,7.0,7.661,0.661,0.1386,kalibratie_nodig
pH-06,50,23,7.0,7.629,0.629,0.1386,kalibratie_nodig
pH-06,51,0,7.0,7.174,0.174,0.1395,ok
pH-06,51,1,7.0,7.254,0.254,0.1395,ok
pH-06,51,2,7.0,7.151,0.151,0.1395,ok
pH-06,51,3,7.0,7.325,0.325,0.1395,ok
pH-06,51,4,7.0,7.534,0.534,0.1395,kalibratie_nodig
pH-06,51,5,7.0,7.332,0.332,0.1395,ok
pH-06,51,6,7.0,7.402,0.402,0.1395,ok
pH-06,51,7,7.0,7.645,0.645,0.1395,kalibratie_nodig
pH-06,51,8,7.0,7.432,0.432,0.1395,ok
pH-06,51,9,7.0,7.473,0.473,0.1395,ok
pH-06,51,10,7.0,7.66,0.66,0.1395,kalibratie_nodig
pH-06,51,11,7.0,7.308,0.308,0.1395,ok
pH-06,51,12,7.0,7.522,0.522,0.1395,kalibratie_nodig
pH-06,51,13,7.0,7.402,0.402,0.1395,ok
pH-06,51,14,7.0,7.543,0.543,0.1395,kalibratie_nodig
pH-06,51,15,7.0,7.508,0.508,0.1395,kalibratie_nodig
pH-06,51,16,7.0,7.611,0.611,0.1395,kalibratie_nodig
pH-06,51,17,7.0,7.305,0.305,0.1395,ok
pH-06,51,18,7.0,7.336,0.336,0.1395,ok
pH-06,51,19,7.0,7.419,0.419,0.1395,ok
pH-06,51,20,7.0,7.545,0.545,0.1395,kalibratie_nodig
pH-06,51,21,7.0,7.644,0.644,0.1395,kalibratie_nodig
pH-06,51,22,7.0,7.352,0.352,0.1395,ok
pH-06,51,23,7.0,7.539,0.539,0.1395,kalibratie_nodig
pH-06,52,0,7.0,7.286,0.286,0.1405,ok
pH-06,52,1,7.0,7.624,0.624,0.1405,kalibratie_nodig
pH-06,52,2,7.0,7.585,0.585,0.1405,kalibratie_nodig
pH-06,52,3,7.0,7.3,0.3,0.1405,ok
pH-06,52,4,7.0,7.438,0.438,0.1405,ok
pH-06,52,5,7.0,7.313,0.313,0.1405,ok
pH-06,52,6,7.0,7.652,0.652,0.1405,kalibratie_nodig
pH-06,52,7,7.0,7.501,0.501,0.1405,kalibratie_nodig
pH-06,52,8,7.0,7.526,0.526,0.1405,kalibratie_nodig
pH-06,52,9,7.0,7.218,0.218,0.1405,ok
pH-06,52,10,7.0,7.535,0.535,0.1405,kalibratie_nodig
pH-06,52,11,7.0,7.322,0.322,0.1405,ok
pH-06,52,12,7.0,7.748,0.748,0.1405,kalibratie_nodig
pH-06,52,13,7.0,7.466,0.466,0.1405,ok
pH-06,52,14,7.0,7.549,0.549,0.1405,kalibratie_nodig
pH-06,52,15,7.0,7.426,0.426,0.1405,ok
pH-06,52,16,7.0,7.59,0.59,0.1405,kalibratie_nodig
pH-06,52,17,7.0,7.465,0.465,0.1405,ok
pH-06,52,18,7.0,7.549,0.549,0.1405,kalibratie_nodig
pH-06,52,19,7.0,7.559,0.559,0.1405,kalibratie_nodig
pH-06,52,20,7.0,7.298,0.298,0.1405,ok
pH-06,52,21,7.0,7.534,0.534,0.1405,kalibratie_nodig
pH-06,52,22,7.0,7.56,0.56,0.1405,kalibratie_nodig
pH-06,52,23,7.0,7.424,0.424,0.1405,ok
pH-06,53,0,7.0,7.794,0.794,0.1414,kalibratie_nodig
pH-06,53,1,7.0,7.468,0.468,0.1414,ok
pH-06,53,2,7.0,7.606,0.606,0.1414,kalibratie_nodig
pH-06,53,3,7.0,7.36,0.36,0.1414,ok
pH-06,53,4,7.0,7.456,0.456,0.1414,ok
pH-06,53,5,7.0,7.663,0.663,0.1414,kalibratie_nodig
pH-06,53,6,7.0,7.442,0.442,0.1414,ok
pH-06,53,7,7.0,7.391,0.391,0.1414,ok
pH-06,53,8,7.0,7.569,0.569,0.1414,kalibratie_nodig
pH-06,53,9,7.0,7.708,0.708,0.1414,kalibratie_nodig
pH-06,53,10,7.0,7.533,0.533,0.1414,kalibratie_nodig
pH-06,53,11,7.0,7.519,0.519,0.1414,kalibratie_nodig
pH-06,53,12,7.0,7.657,0.657,0.1414,kalibratie_nodig
pH-06,53,13,7.0,7.33,0.33,0.1414,ok
pH-06,53,14,7.0,7.527,0.527,0.1414,kalibratie_nodig
pH-06,53,15,7.0,7.39,0.39,0.1414,ok
pH-06,53,16,7.0,7.655,0.655,0.1414,kalibratie_nodig
pH-06,53,17,7.0,7.462,0.462,0.1414,ok
pH-06,53,18,7.0,7.545,0.545,0.1414,kalibratie_nodig
pH-06,53,19,7.0,7.415,0.415,0.1414,ok
pH-06,53,20,7.0,7.273,0.273,0.1414,ok
pH-06,53,21,7.0,7.809,0.809,0.1414,kalibratie_nodig
pH-06,53,22,7.0,7.293,0.293,0.1414,ok
pH-06,53,23,7.0,7.664,0.664,0.1414,kalibratie_nodig
pH-06,54,0,7.0,7.51,0.51,0.1423,kalibratie_nodig
pH-06,54,1,7.0,7.658,0.658,0.1423,kalibratie_nodig
pH-06,54,2,7.0,7.341,0.341,0.1423,ok
pH-06,54,3,7.0,7.511,0.511,0.1423,kalibratie_nodig
pH-06,54,4,7.0,7.295,0.295,0.1423,ok
pH-06,54,5,7.0,7.698,0.698,0.1423,kalibratie_nodig
pH-06,54,6,7.0,7.696,0.696,0.1423,kalibratie_nodig
pH-06,54,7,7.0,7.357,0.357,0.1423,ok
pH-06,54,8,7.0,7.553,0.553,0.1423,kalibratie_nodig
pH-06,54,9,7.0,7.586,0.586,0.1423,kalibratie_nodig
pH-06,54,10,7.0,7.599,0.599,0.1423,kalibratie_nodig
pH-06,54,11,7.0,7.544,0.544,0.1423,kalibratie_nodig
pH-06,54,12,7.0,7.535,0.535,0.1423,kalibratie_nodig
pH-06,54,13,7.0,7.562,0.562,0.1423,kalibratie_nodig
pH-06,54,14,7.0,7.417,0.417,0.1423,ok
pH-06,54,15,7.0,7.594,0.594,0.1423,kalibratie_nodig
pH-06,54,16,7.0,7.479,0.479,0.1423,ok
pH-06,54,17,7.0,7.782,0.782,0.1423,kalibratie_nodig
pH-06,54,18,7.0,7.621,0.621,0.1423,kalibratie_nodig
pH-06,54,19,7.0,7.326,0.326,0.1423,ok
pH-06,54,20,7.0,7.558,0.558,0.1423,kalibratie_nodig
pH-06,54,21,7.0,7.617,0.617,0.1423,kalibratie_nodig
pH-06,54,22,7.0,7.631,0.631,0.1423,kalibratie_nodig
pH-06,54,23,7.0,7.576,0.576,0.1423,kalibratie_nodig
pH-06,55,0,7.0,7.63,0.63,0.1432,kalibratie_nodig
pH-06,55,1,7.0,7.583,0.583,0.1432,kalibratie_nodig
pH-06,55,2,7.0,7.508,0.508,0.1432,kalibratie_nodig
pH-06,55,3,7.0,7.539,0.539,0.1432,kalibratie_nodig
pH-06,55,4,7.0,7.661,0.661,0.1432,kalibratie_nodig
pH-06,55,5,7.0,7.729,0.729,0.1432,kalibratie_nodig
pH-06,55,6,7.0,7.62,0.62,0.1432,kalibratie_nodig
pH-06,55,7,7.0,7.431,0.431,0.1432,ok
pH-06,55,8,7.0,7.576,0.576,0.1432,kalibratie_nodig
pH-06,55,9,7.0,7.488,0.488,0.1432,ok
pH-06,55,10,7.0,7.459,0.459,0.1432,ok
pH-06,55,11,7.0,7.55,0.55,0.1432,kalibratie_nodig
pH-06,55,12,7.0,7.609,0.609,0.1432,kalibratie_nodig
pH-06,55,13,7.0,7.632,0.632,0.1432,kalibratie_nodig
pH-06,55,14,7.0,7.333,0.333,0.1432,ok
pH-06,55,15,7.0,7.561,0.561,0.1432,kalibratie_nodig
pH-06,55,16,7.0,7.744,0.744,0.1432,kalibratie_nodig
pH-06,55,17,7.0,7.166,0.166,0.1432,ok
pH-06,55,18,7.0,7.692,0.692,0.1432,kalibratie_nodig
pH-06,55,19,7.0,7.311,0.311,0.1432,ok
pH-06,55,20,7.0,7.424,0.424,0.1432,ok
pH-06,55,21,7.0,7.432,0.432,0.1432,ok
pH-06,55,22,7.0,7.646,0.646,0.1432,kalibratie_nodig
pH-06,55,23,7.0,7.115,0.115,0.1432,ok
pH-06,56,0,7.0,7.67,0.67,0.1442,kalibratie_nodig
pH-06,56,1,7.0,7.627,0.627,0.1442,kalibratie_nodig
pH-06,56,2,7.0,7.461,0.461,0.1442,ok
pH-06,56,3,7.0,7.638,0.638,0.1442,kalibratie_nodig
pH-06,56,4,7.0,7.677,0.677,0.1442,kalibratie_nodig
pH-06,56,5,7.0,7.516,0.516,0.1442,kalibratie_nodig
pH-06,56,6,7.0,7.353,0.353,0.1442,ok
pH-06,56,7,7.0,7.498,0.498,0.1442,ok
pH-06,56,8,7.0,7.73,0.73,0.1442,kalibratie_nodig
pH-06,56,9,7.0,7.463,0.463,0.1442,ok
pH-06,56,10,7.0,7.281,0.281,0.1442,ok
pH-06,56,11,7.0,7.486,0.486,0.1442,ok
pH-06,56,12,7.0,7.493,0.493,0.1442,ok
pH-06,56,13,7.0,7.564,0.564,0.1442,kalibratie_nodig
pH-06,56,14,7.0,7.199,0.199,0.1442,ok
pH-06,56,15,7.0,7.556,0.556,0.1442,kalibratie_nodig
pH-06,56,16,7.0,7.777,0.777,0.1442,kalibratie_nodig
pH-06,56,17,7.0,7.363,0.363,0.1442,ok
pH-06,56,18,7.0,7.377,0.377,0.1442,ok
pH-06,56,19,7.0,7.508,0.508,0.1442,kalibratie_nodig
pH-06,56,20,7.0,7.24,0.24,0.1442,ok
pH-06,56,21,7.0,7.526,0.526,0.1442,kalibratie_nodig
pH-06,56,22,7.0,7.352,0.352,0.1442,ok
pH-06,56,23,7.0,7.582,0.582,0.1442,kalibratie_nodig
pH-06,57,0,7.0,7.33,0.33,0.1451,ok
pH-06,57,1,7.0,7.842,0.842,0.1451,kalibratie_nodig
pH-06,57,2,7.0,7.443,0.443,0.1451,ok
pH-06,57,3,7.0,7.679,0.679,0.1451,kalibratie_nodig
pH-06,57,4,7.0,7.671,0.671,0.1451,kalibratie_nodig
pH-06,57,5,7.0,7.114,0.114,0.1451,ok
pH-06,57,6,7.0,7.706,0.706,0.1451,kalibratie_nodig
pH-06,57,7,7.0,7.445,0.445,0.1451,ok
pH-06,57,8,7.0,7.632,0.632,0.1451,kalibratie_nodig
pH-06,57,9,7.0,7.798,0.798,0.1451,kalibratie_nodig
pH-06,57,10,7.0,7.724,0.724,0.1451,kalibratie_nodig
pH-06,57,11,7.0,7.608,0.608,0.1451,kalibratie_nodig
pH-06,57,12,7.0,7.329,0.329,0.1451,ok
pH-06,57,13,7.0,7.6,0.6,0.1451,kalibratie_nodig
pH-06,57,14,7.0,7.374,0.374,0.1451,ok
pH-06,57,15,7.0,7.485,0.485,0.1451,ok
pH-06,57,16,7.0,7.477,0.477,0.1451,ok
pH-06,57,17,7.0,7.585,0.585,0.1451,kalibratie_nodig
pH-06,57,18,7.0,7.439,0.439,0.1451,ok
pH-06,57,19,7.0,7.543,0.543,0.1451,kalibratie_nodig
pH-06,57,20,7.0,7.622,0.622,0.1451,kalibratie_nodig
pH-06,57,21,7.0,7.478,0.478,0.1451,ok
pH-06,57,22,7.0,7.222,0.222,0.1451,ok
pH-06,57,23,7.0,7.675,0.675,0.1451,kalibratie_nodig
pH-06,58,0,7.0,7.567,0.567,0.146,kalibratie_nodig
pH-06,58,1,7.0,7.493,0.493,0.146,ok
pH-06,58,2,7.0,7.535,0.535,0.146,kalibratie_nodig
pH-06,58,3,7.0,7.693,0.693,0.146,kalibratie_nodig
pH-06,58,4,7.0,7.484,0.484,0.146,ok
pH-06,58,5,7.0,7.344,0.344,0.146,ok
pH-06,58,6,7.0,7.435,0.435,0.146,ok
pH-06,58,7,7.0,7.57,0.57,0.146,kalibratie_nodig
pH-06,58,8,7.0,7.563,0.563,0.146,kalibratie_nodig
pH-06,58,9,7.0,7.306,0.306,0.146,ok
pH-06,58,10,7.0,7.774,0.774,0.146,kalibratie_nodig
pH-06,58,11,7.0,7.954,0.954,0.146,kalibratie_nodig
pH-06,58,12,7.0,7.774,0.774,0.146,kalibratie_nodig
pH-06,58,13,7.0,7.59,0.59,0.146,kalibratie_nodig
pH-06,58,14,7.0,7.466,0.466,0.146,ok
pH-06,58,15,7.0,7.663,0.663,0.146,kalibratie_nodig
pH-06,58,16,7.0,7.559,0.559,0.146,kalibratie_nodig
pH-06,58,17,7.0,7.501,0.501,0.146,kalibratie_nodig
pH-06,58,18,7.0,7.452,0.452,0.146,ok
pH-06,58,19,7.0,7.376,0.376,0.146,ok
pH-06,58,20,7.0,7.583,0.583,0.146,kalibratie_nodig
pH-06,58,21,7.0,7.648,0.648,0.146,kalibratie_nodig
pH-06,58,22,7.0,7.507,0.507,0.146,kalibratie_nodig
pH-06,58,23,7.0,7.492,0.492,0.146,ok
pH-06,59,0,7.0,7.633,0.633,0.1469,kalibratie_nodig
pH-06,59,1,7.0,7.368,0.368,0.1469,ok
pH-06,59,2,7.0,7.429,0.429,0.1469,ok
pH-06,59,3,7.0,7.397,0.397,0.1469,ok
pH-06,59,4,7.0,7.708,0.708,0.1469,kalibratie_nodig
pH-06,59,5,7.0,7.661,0.661,0.1469,kalibratie_nodig
pH-06,59,6,7.0,7.077,0.077,0.1469,ok
pH-06,59,7,7.0,7.462,0.462,0.1469,ok
pH-06,59,8,7.0,7.726,0.726,0.1469,kalibratie_nodig
pH-06,59,9,7.0,7.392,0.392,0.1469,ok
pH-06,59,10,7.0,7.163,0.163,0.1469,ok
pH-06,59,11,7.0,7.674,0.674,0.1469,kalibratie_nodig
pH-06,59,12,7.0,7.607,0.607,0.1469,kalibratie_nodig
pH-06,59,13,7.0,7.408,0.408,0.1469,ok
pH-06,59,14,7.0,7.406,0.406,0.1469,ok
pH-06,59,15,7.0,7.52,0.52,0.1469,kalibratie_nodig
pH-06,59,16,7.0,7.487,0.487,0.1469,ok
pH-06,59,17,7.0,7.523,0.523,0.1469,kalibratie_nodig
pH-06,59,18,7.0,7.838,0.838,0.1469,kalibratie_nodig
pH-06,59,19,7.0,7.507,0.507,0.1469,kalibratie_nodig
pH-06,59,20,7.0,7.41,0.41,0.1469,ok
pH-06,59,21,7.0,7.609,0.609,0.1469,kalibratie_nodig
pH-06,59,22,7.0,7.597,0.597,0.1469,kalibratie_nodig
pH-06,59,23,7.0,7.704,0.704,0.1469,kalibratie_nodig
pH-06,60,0,7.0,7.495,0.495,0.1478,ok
pH-06,60,1,7.0,7.625,0.625,0.1478,kalibratie_nodig
pH-06,60,2,7.0,7.368,0.368,0.1478,ok
pH-06,60,3,7.0,7.642,0.642,0.1478,kalibratie_nodig
pH-06,60,4,7.0,7.473,0.473,0.1478,ok
pH-06,60,5,7.0,7.503,0.503,0.1478,kalibratie_nodig
pH-06,60,6,7.0,7.603,0.603,0.1478,kalibratie_nodig
pH-06,60,7,7.0,7.611,0.611,0.1478,kalibratie_nodig
pH-06,60,8,7.0,7.428,0.428,0.1478,ok
pH-06,60,9,7.0,7.467,0.467,0.1478,ok
pH-06,60,10,7.0,7.526,0.526,0.1478,kalibratie_nodig
pH-06,60,11,7.0,7.761,0.761,0.1478,kalibratie_nodig
pH-06,60,12,7.0,7.73,0.73,0.1478,kalibratie_nodig
pH-06,60,13,7.0,7.382,0.382,0.1478,ok
pH-06,60,14,7.0,7.768,0.768,0.1478,kalibratie_nodig
pH-06,60,15,7.0,7.442,0.442,0.1478,ok
pH-06,60,16,7.0,7.6,0.6,0.1478,kalibratie_nodig
pH-06,60,17,7.0,7.344,0.344,0.1478,ok
pH-06,60,18,7.0,7.582,0.582,0.1478,kalibratie_nodig
pH-06,60,19,7.0,7.588,0.588,0.1478,kalibratie_nodig
pH-06,60,20,7.0,7.621,0.621,0.1478,kalibratie_nodig
pH-06,60,21,7.0,7.38,0.38,0.1478,ok
pH-06,60,22,7.0,7.486,0.486,0.1478,ok
pH-06,60,23,7.0,7.28,0.28,0.1478,ok
pH-06,61,0,7.0,7.736,0.736,0.1488,kalibratie_nodig
pH-06,61,1,7.0,7.617,0.617,0.1488,kalibratie_nodig
pH-06,61,2,7.0,7.755,0.755,0.1488,kalibratie_nodig
pH-06,61,3,7.0,7.586,0.586,0.1488,kalibratie_nodig
pH-06,61,4,7.0,7.475,0.475,0.1488,ok
pH-06,61,5,7.0,7.649,0.649,0.1488,kalibratie_nodig
pH-06,61,6,7.0,7.395,0.395,0.1488,ok
pH-06,61,7,7.0,7.475,0.475,0.1488,ok
pH-06,61,8,7.0,7.535,0.535,0.1488,kalibratie_nodig
pH-06,61,9,7.0,7.691,0.691,0.1488,kalibratie_nodig
pH-06,61,10,7.0,7.489,0.489,0.1488,ok
pH-06,61,11,7.0,7.231,0.231,0.1488,ok
pH-06,61,12,7.0,7.554,0.554,0.1488,kalibratie_nodig
pH-06,61,13,7.0,7.718,0.718,0.1488,kalibratie_nodig
pH-06,61,14,7.0,7.624,0.624,0.1488,kalibratie_nodig
pH-06,61,15,7.0,7.617,0.617,0.1488,kalibratie_nodig
pH-06,61,16,7.0,7.514,0.514,0.1488,kalibratie_nodig
pH-06,61,17,7.0,7.549,0.549,0.1488,kalibratie_nodig
pH-06,61,18,7.0,7.518,0.518,0.1488,kalibratie_nodig
pH-06,61,19,7.0,7.548,0.548,0.1488,kalibratie_nodig
pH-06,61,20,7.0,7.658,0.658,0.1488,kalibratie_nodig
pH-06,61,21,7.0,7.564,0.564,0.1488,kalibratie_nodig
pH-06,61,22,7.0,7.52,0.52,0.1488,kalibratie_nodig
pH-06,61,23,7.0,7.693,0.693,0.1488,kalibratie_nodig
pH-06,62,0,7.0,7.692,0.692,0.1497,kalibratie_nodig
pH-06,62,1,7.0,7.705,0.705,0.1497,kalibratie_nodig
pH-06,62,2,7.0,7.824,0.824,0.1497,kalibratie_nodig
pH-06,62,3,7.0,7.666,0.666,0.1497,kalibratie_nodig
pH-06,62,4,7.0,7.528,0.528,0.1497,kalibratie_nodig
pH-06,62,5,7.0,7.647,0.647,0.1497,kalibratie_nodig
pH-06,62,6,7.0,7.491,0.491,0.1497,ok
pH-06,62,7,7.0,7.426,0.426,0.1497,ok
pH-06,62,8,7.0,7.513,0.513,0.1497,kalibratie_nodig
pH-06,62,9,7.0,7.931,0.931,0.1497,kalibratie_nodig
pH-06,62,10,7.0,7.479,0.479,0.1497,ok
pH-06,62,11,7.0,7.858,0.858,0.1497,kalibratie_nodig
pH-06,62,12,7.0,7.468,0.468,0.1497,ok
pH-06,62,13,7.0,7.607,0.607,0.1497,kalibratie_nodig
pH-06,62,14,7.0,7.861,0.861,0.1497,kalibratie_nodig
pH-06,62,15,7.0,7.438,0.438,0.1497,ok
pH-06,62,16,7.0,7.419,0.419,0.1497,ok
pH-06,62,17,7.0,7.392,0.392,0.1497,ok
pH-06,62,18,7.0,7.38,0.38,0.1497,ok
pH-06,62,19,7.0,7.561,0.561,0.1497,kalibratie_nodig
pH-06,62,20,7.0,7.438,0.438,0.1497,ok
pH-06,62,21,7.0,7.615,0.615,0.1497,kalibratie_nodig
pH-06,62,22,7.0,7.404,0.404,0.1497,ok
pH-06,62,23,7.0,7.554,0.554,0.1497,kalibratie_nodig
pH-06,63,0,7.0,7.427,0.427,0.1506,ok
pH-06,63,1,7.0,7.665,0.665,0.1506,kalibratie_nodig
pH-06,63,2,7.0,7.597,0.597,0.1506,kalibratie_nodig
pH-06,63,3,7.0,7.658,0.658,0.1506,kalibratie_nodig
pH-06,63,4,7.0,7.57,0.57,0.1506,kalibratie_nodig
pH-06,63,5,7.0,7.526,0.526,0.1506,kalibratie_nodig
pH-06,63,6,7.0,7.631,0.631,0.1506,kalibratie_nodig
pH-06,63,7,7.0,7.411,0.411,0.1506,ok
pH-06,63,8,7.0,7.464,0.464,0.1506,ok
pH-06,63,9,7.0,7.738,0.738,0.1506,kalibratie_nodig
pH-06,63,10,7.0,7.7,0.7,0.1506,kalibratie_nodig
pH-06,63,11,7.0,7.636,0.636,0.1506,kalibratie_nodig
pH-06,63,12,7.0,7.379,0.379,0.1506,ok
pH-06,63,13,7.0,7.451,0.451,0.1506,ok
pH-06,63,14,7.0,7.773,0.773,0.1506,kalibratie_nodig
pH-06,63,15,7.0,7.622,0.622,0.1506,kalibratie_nodig
pH-06,63,16,7.0,7.53,0.53,0.1506,kalibratie_nodig
pH-06,63,17,7.0,7.739,0.739,0.1506,kalibratie_nodig
pH-06,63,18,7.0,7.84,0.84,0.1506,kalibratie_nodig
pH-06,63,19,7.0,7.721,0.721,0.1506,kalibratie_nodig
pH-06,63,20,7.0,7.703,0.703,0.1506,kalibratie_nodig
pH-06,63,21,7.0,7.543,0.543,0.1506,kalibratie_nodig
pH-06,63,22,7.0,7.729,0.729,0.1506,kalibratie_nodig
pH-06,63,23,7.0,7.825,0.825,0.1506,kalibratie_nodig
pH-06,64,0,7.0,7.587,0.587,0.1515,kalibratie_nodig
pH-06,64,1,7.0,7.516,0.516,0.1515,kalibratie_nodig
pH-06,64,2,7.0,7.586,0.586,0.1515,kalibratie_nodig
pH-06,64,3,7.0,7.609,0.609,0.1515,kalibratie_nodig
pH-06,64,4,7.0,7.383,0.383,0.1515,ok
pH-06,64,5,7.0,7.738,0.738,0.1515,kalibratie_nodig
pH-06,64,6,7.0,7.62,0.62,0.1515,kalibratie_nodig
pH-06,64,7,7.0,7.379,0.379,0.1515,ok
pH-06,64,8,7.0,7.59,0.59,0.1515,kalibratie_nodig
pH-06,64,9,7.0,7.441,0.441,0.1515,ok
pH-06,64,10,7.0,7.474,0.474,0.1515,ok
pH-06,64,11,7.0,7.882,0.882,0.1515,kalibratie_nodig
pH-06,64,12,7.0,7.642,0.642,0.1515,kalibratie_nodig
pH-06,64,13,7.0,7.526,0.526,0.1515,kalibratie_nodig
pH-06,64,14,7.0,7.328,0.328,0.1515,ok
pH-06,64,15,7.0,7.635,0.635,0.1515,kalibratie_nodig
pH-06,64,16,7.0,7.593,0.593,0.1515,kalibratie_nodig
pH-06,64,17,7.0,7.538,0.538,0.1515,kalibratie_nodig
pH-06,64,18,7.0,7.49,0.49,0.1515,ok
pH-06,64,19,7.0,7.781,0.781,0.1515,kalibratie_nodig
pH-06,64,20,7.0,7.755,0.755,0.1515,kalibratie_nodig
pH-06,64,21,7.0,7.679,0.679,0.1515,kalibratie_nodig
pH-06,64,22,7.0,7.325,0.325,0.1515,ok
pH-06,64,23,7.0,7.553,0.553,0.1515,kalibratie_nodig
pH-06,65,0,7.0,7.821,0.821,0.1525,kalibratie_nodig
pH-06,65,1,7.0,7.523,0.523,0.1525,kalibratie_nodig
pH-06,65,2,7.0,7.489,0.489,0.1525,ok
pH-06,65,3,7.0,7.473,0.473,0.1525,ok
pH-06,65,4,7.0,7.799,0.799,0.1525,kalibratie_nodig
pH-06,65,5,7.0,7.375,0.375,0.1525,ok
pH-06,65,6,7.0,7.592,0.592,0.1525,kalibratie_nodig
pH-06,65,7,7.0,7.35,0.35,0.1525,ok
pH-06,65,8,7.0,7.652,0.652,0.1525,kalibratie_nodig
pH-06,65,9,7.0,7.94,0.94,0.1525,kalibratie_nodig
pH-06,65,10,7.0,7.597,0.597,0.1525,kalibratie_nodig
pH-06,65,11,7.0,7.562,0.562,0.1525,kalibratie_nodig
pH-06,65,12,7.0,7.534,0.534,0.1525,kalibratie_nodig
pH-06,65,13,7.0,7.577,0.577,0.1525,kalibratie_nodig
pH-06,65,14,7.0,7.634,0.634,0.1525,kalibratie_nodig
pH-06,65,15,7.0,7.699,0.699,0.1525,kalibratie_nodig
pH-06,65,16,7.0,7.558,0.558,0.1525,kalibratie_nodig
pH-06,65,17,7.0,7.68,0.68,0.1525,kalibratie_nodig
pH-06,65,18,7.0,7.581,0.581,0.1525,kalibratie_nodig
pH-06,65,19,7.0,7.716,0.716,0.1525,kalibratie_nodig
pH-06,65,20,7.0,7.736,0.736,0.1525,kalibratie_nodig
pH-06,65,21,7.0,7.525,0.525,0.1525,kalibratie_nodig
pH-06,65,22,7.0,7.715,0.715,0.1525,kalibratie_nodig
pH-06,65,23,7.0,7.67,0.67,0.1525,kalibratie_nodig
pH-06,66,0,7.0,7.788,0.788,0.1534,kalibratie_nodig
pH-06,66,1,7.0,7.729,0.729,0.1534,kalibratie_nodig
pH-06,66,2,7.0,7.518,0.518,0.1534,kalibratie_nodig
pH-06,66,3,7.0,7.961,0.961,0.1534,kalibratie_nodig
pH-06,66,4,7.0,7.635,0.635,0.1534,kalibratie_nodig
pH-06,66,5,7.0,7.531,0.531,0.1534,kalibratie_nodig
