datum,dag_sinds_reiniging,hot_inlet_C,hot_outlet_C,hot_flow_m3h,cold_inlet_C,cold_outlet_C,cold_flow_m3h,drukval_hot_bar,drukval_cold_bar,U_actueel_Wm2K,effectiviteit,fouling_factor,onderhoudsstatus
2025-06-03 18:00,69,157.1,151.0,43.8,24.8,30.2,62.7,4.156,2.807,8.1,0.047,0.12168,gepland
2025-06-03 19:00,69,154.7,148.7,54.6,24.7,29.3,63.2,4.183,2.893,8.0,0.046,0.12367,gepland
2025-06-03 20:00,69,153.5,146.7,54.1,21.5,26.1,54.9,4.234,2.867,8.0,0.052,0.12373,gepland
2025-06-03 21:00,69,156.0,150.2,44.7,23.8,28.5,64.7,4.326,2.984,7.8,0.044,0.12665,gepland
2025-06-03 22:00,69,148.7,143.6,52.5,23.8,28.6,63.4,4.275,2.91,7.8,0.041,0.12584,gepland
2025-06-03 23:00,69,156.1,151.3,50.8,24.0,28.9,69.0,4.171,2.86,8.0,0.036,0.12237,gepland
2025-06-04 00:00,70,155.3,149.2,47.6,24.2,29.1,63.8,4.385,3.037,7.6,0.046,0.13036,gepland
2025-06-04 01:00,70,153.9,148.6,48.5,23.3,28.3,61.3,4.243,2.896,7.9,0.041,0.12486,gepland
2025-06-04 02:00,70,150.2,144.1,52.0,24.3,29.0,61.3,4.239,2.862,7.9,0.049,0.12457,gepland
2025-06-04 03:00,70,154.9,149.4,52.0,24.8,29.7,59.0,4.296,2.971,7.7,0.042,0.12721,gepland
2025-06-04 04:00,70,152.2,146.5,47.3,25.9,29.7,60.1,4.178,2.85,8.0,0.045,0.1231,gepland
2025-06-04 05:00,70,156.5,150.2,49.5,24.2,28.0,59.4,4.229,2.904,7.9,0.048,0.12463,gepland
2025-06-04 06:00,70,154.8,147.9,48.2,23.6,27.7,65.6,4.388,2.954,7.7,0.053,0.12857,gepland
2025-06-04 07:00,70,153.9,147.6,48.7,24.4,29.8,58.0,4.141,2.831,8.1,0.049,0.12202,gepland
2025-06-04 08:00,70,151.7,146.4,46.6,24.2,28.3,62.0,4.284,2.942,7.9,0.042,0.1251,gepland
2025-06-04 09:00,70,151.5,145.0,49.5,23.6,28.5,64.9,4.228,2.923,7.9,0.05,0.12433,gepland
2025-06-04 10:00,70,156.0,150.1,48.2,23.2,28.5,60.5,4.216,2.901,7.9,0.044,0.1251,gepland
2025-06-04 11:00,70,158.7,153.4,50.8,24.0,29.4,66.7,4.248,2.863,7.9,0.039,0.12443,gepland
2025-06-04 12:00,70,154.9,149.2,53.3,23.8,28.4,58.4,4.312,2.945,7.7,0.044,0.12739,gepland
2025-06-04 13:00,70,152.9,146.2,51.0,22.4,26.9,59.7,4.231,2.876,7.9,0.052,0.12387,gepland
2025-06-04 14:00,70,153.8,147.3,49.4,23.7,27.5,55.9,4.171,2.82,8.1,0.049,0.1221,gepland
2025-06-04 15:00,70,156.2,150.0,49.5,23.2,28.1,59.4,4.23,2.901,8.0,0.047,0.12374,gepland
2025-06-04 16:00,70,152.8,147.3,56.5,24.1,28.2,62.5,4.316,2.918,7.7,0.043,0.12728,gepland
2025-06-04 17:00,70,155.8,149.7,43.6,23.1,28.2,59.8,4.237,2.869,7.9,0.046,0.12497,gepland
2025-06-04 18:00,70,153.3,148.5,54.7,24.0,29.1,56.8,4.246,2.882,7.9,0.037,0.12441,gepland
2025-06-04 19:00,70,156.7,151.7,53.4,23.8,28.1,55.6,4.277,2.889,7.8,0.037,0.12647,gepland
2025-06-04 20:00,70,153.3,147.6,49.4,23.6,28.0,59.4,4.277,2.916,7.8,0.044,0.12646,gepland
2025-06-04 21:00,70,153.9,148.3,52.7,23.4,28.2,59.2,4.313,2.939,7.8,0.043,0.12663,gepland
2025-06-04 22:00,70,150.3,144.4,54.4,23.6,28.4,57.0,4.215,2.887,7.9,0.046,0.12454,gepland
2025-06-04 23:00,70,152.3,145.8,49.6,22.9,27.9,63.5,4.172,2.828,8.0,0.05,0.12239,gepland
2025-06-05 00:00,71,153.8,148.1,51.5,22.1,27.1,58.9,4.252,2.889,7.9,0.043,0.12502,gepland
2025-06-05 01:00,71,160.2,153.9,55.3,23.4,27.4,65.9,4.382,2.981,7.6,0.046,0.12876,gepland
2025-06-05 02:00,71,158.4,152.1,55.9,24.9,29.9,53.6,4.307,2.926,7.8,0.047,0.12609,gepland
2025-06-05 03:00,71,154.1,149.1,54.3,22.6,26.9,64.5,4.443,3.017,7.5,0.038,0.13048,gepland
2025-06-05 04:00,71,156.1,150.5,50.0,24.0,28.9,59.7,4.317,2.906,7.8,0.042,0.12626,gepland
2025-06-05 05:00,71,153.0,147.1,48.0,22.9,27.6,62.6,4.351,2.96,7.7,0.046,0.12854,gepland
2025-06-05 06:00,71,158.5,152.7,50.0,23.3,27.8,63.6,4.312,2.942,7.7,0.042,0.12715,gepland
2025-06-05 07:00,71,154.6,149.3,46.3,22.6,27.6,61.8,4.324,2.949,7.7,0.041,0.1274,gepland
2025-06-05 08:00,71,155.2,149.7,44.3,23.3,27.4,66.2,4.299,2.917,7.8,0.042,0.12575,gepland
2025-06-05 09:00,71,156.0,150.2,51.7,24.0,28.0,67.8,4.314,2.943,7.7,0.044,0.1283,gepland
2025-06-05 10:00,71,154.1,147.6,51.9,24.2,29.4,59.5,4.29,2.962,7.8,0.05,0.12644,gepland
2025-06-05 11:00,71,155.4,150.3,51.3,23.5,28.3,49.7,4.369,2.979,7.6,0.038,0.12973,gepland
2025-06-05 12:00,71,154.6,149.1,55.1,23.8,27.8,61.6,4.401,3.031,7.5,0.042,0.13068,gepland
2025-06-05 13:00,71,152.8,147.7,44.5,23.7,28.4,63.6,4.368,2.968,7.7,0.04,0.12821,gepland
2025-06-05 14:00,71,154.7,148.7,51.8,24.5,29.6,57.2,4.308,2.942,7.7,0.045,0.12712,gepland
2025-06-05 15:00,71,152.0,146.3,49.3,23.1,28.0,58.8,4.294,2.956,7.7,0.044,0.12706,gepland
2025-06-05 16:00,71,152.9,147.2,48.8,22.9,27.1,59.3,4.379,2.96,7.6,0.044,0.12891,gepland
2025-06-05 17:00,71,156.2,150.3,46.2,22.3,27.6,62.2,4.34,2.957,7.7,0.044,0.12725,gepland
2025-06-05 18:00,71,156.4,150.5,46.2,23.8,29.2,59.8,4.285,2.908,7.9,0.044,0.12508,gepland
2025-06-05 19:00,71,155.8,150.2,43.0,23.0,27.6,61.4,4.452,3.011,7.5,0.043,0.13103,gepland
2025-06-05 20:00,71,157.7,151.8,49.6,23.3,27.7,66.4,4.455,3.045,7.5,0.044,0.13115,gepland
2025-06-05 21:00,71,155.9,150.6,44.3,22.9,27.8,64.1,4.309,2.938,7.7,0.039,0.12759,gepland
2025-06-05 22:00,71,156.0,151.0,47.9,21.9,26.8,60.0,4.305,2.958,7.7,0.038,0.12753,gepland
2025-06-05 23:00,71,152.4,146.9,44.2,23.2,27.8,62.7,4.251,2.908,7.8,0.043,0.12555,gepland
2025-06-06 00:00,72,152.8,146.4,54.9,21.5,25.9,58.9,4.423,3.031,7.5,0.049,0.1309,gepland
2025-06-06 01:00,72,154.1,147.7,49.3,22.3,27.5,60.0,4.343,2.942,7.7,0.049,0.12797,gepland
2025-06-06 02:00,72,154.1,148.2,49.6,23.1,26.9,67.2,4.409,3.017,7.6,0.045,0.13015,gepland
2025-06-06 03:00,72,154.6,149.0,48.9,22.7,28.0,59.0,4.377,2.995,7.6,0.042,0.12938,gepland
2025-06-06 04:00,72,156.9,151.4,49.5,23.4,28.3,62.4,4.332,2.957,7.6,0.041,0.12887,gepland
2025-06-06 05:00,72,153.9,148.0,46.8,23.4,27.3,62.4,4.326,2.96,7.7,0.046,0.12774,gepland
2025-06-06 06:00,72,156.9,150.6,48.6,25.7,29.4,59.7,4.44,2.974,7.5,0.048,0.13092,gepland
2025-06-06 07:00,72,157.9,152.3,50.5,23.4,28.6,59.9,4.43,2.982,7.5,0.042,0.13047,gepland
2025-06-06 08:00,72,153.8,147.9,50.9,23.7,29.7,60.4,4.303,2.956,7.7,0.045,0.12727,gepland
2025-06-06 09:00,72,155.7,150.2,49.4,23.4,28.6,63.9,4.393,3.024,7.6,0.042,0.12981,gepland
2025-06-06 10:00,72,157.4,150.9,52.7,24.3,29.2,63.9,4.384,3.006,7.6,0.049,0.13005,gepland
2025-06-06 11:00,72,156.9,151.4,47.5,23.9,28.9,52.9,4.389,3.014,7.6,0.041,0.12965,gepland
2025-06-06 12:00,72,156.6,150.3,47.1,21.8,27.4,55.6,4.431,3.072,7.5,0.047,0.1321,gepland
2025-06-06 13:00,72,153.6,149.2,49.6,22.8,27.4,54.7,4.492,3.058,7.4,0.034,0.13272,gepland
2025-06-06 14:00,72,155.0,149.3,54.3,24.3,29.2,59.4,4.329,2.979,7.7,0.044,0.12788,gepland
2025-06-06 15:00,72,155.9,150.4,46.7,25.6,29.2,51.4,4.356,2.982,7.6,0.042,0.1293,gepland
2025-06-06 16:00,72,153.8,148.2,47.3,24.1,29.0,62.7,4.437,3.036,7.4,0.043,0.13305,gepland
2025-06-06 17:00,72,152.7,147.8,49.2,23.7,27.4,61.3,4.264,2.954,7.8,0.038,0.12672,gepland
2025-06-06 18:00,72,155.4,150.7,54.7,24.4,29.4,63.3,4.394,3.036,7.5,0.036,0.13085,gepland
2025-06-06 19:00,72,155.3,150.4,47.2,23.2,28.0,62.3,4.467,3.018,7.5,0.037,0.13157,gepland
2025-06-06 20:00,72,158.0,152.1,50.2,25.0,29.1,64.1,4.395,3.006,7.6,0.045,0.13036,gepland
2025-06-06 21:00,72,156.5,150.4,44.8,24.0,28.6,63.3,4.384,3.004,7.6,0.046,0.12929,gepland
2025-06-06 22:00,72,153.0,147.6,47.8,24.0,29.0,56.3,4.346,2.958,7.7,0.041,0.12827,gepland
2025-06-06 23:00,72,154.0,148.3,48.7,24.1,28.9,56.9,4.351,2.938,7.7,0.044,0.12818,gepland
2025-06-07 00:00,73,155.3,150.1,49.1,24.1,29.0,67.0,4.4,3.02,7.6,0.04,0.12906,gepland
2025-06-07 01:00,73,153.0,147.1,48.2,23.3,27.4,58.2,4.386,2.997,7.6,0.046,0.13036,gepland
2025-06-07 02:00,73,155.3,149.2,46.1,22.7,27.3,53.8,4.501,3.081,7.4,0.046,0.13371,gepland
2025-06-07 03:00,73,153.7,147.5,45.7,24.1,28.7,60.3,4.491,3.093,7.4,0.048,0.13364,gepland
2025-06-07 04:00,73,155.6,150.5,56.2,24.3,28.7,59.0,4.465,3.055,7.4,0.039,0.13232,gepland
2025-06-07 05:00,73,154.0,148.9,49.8,24.0,28.5,62.1,4.586,3.096,7.3,0.039,0.13471,gepland
2025-06-07 06:00,73,153.6,148.5,53.4,23.9,28.7,60.5,4.453,3.045,7.5,0.039,0.13211,gepland
2025-06-07 07:00,73,156.7,151.4,50.8,24.4,28.9,59.9,4.441,3.036,7.5,0.04,0.13136,gepland
2025-06-07 08:00,73,158.9,153.5,51.9,24.7,30.0,62.2,4.574,3.119,7.3,0.04,0.1358,gepland
2025-06-07 09:00,73,152.5,146.5,48.0,23.8,28.3,60.8,4.428,3.036,7.5,0.046,0.13168,gepland
2025-06-07 10:00,73,154.5,148.8,46.5,22.3,28.6,61.2,4.454,2.992,7.5,0.043,0.13052,gepland
2025-06-07 11:00,73,152.3,147.2,50.2,23.6,28.0,61.4,4.512,3.112,7.3,0.04,0.13463,gepland
2025-06-07 12:00,73,154.9,150.2,54.3,24.7,30.1,57.3,4.403,2.997,7.6,0.036,0.13016,gepland
2025-06-07 13:00,73,153.4,148.1,51.2,21.1,26.2,61.5,4.546,3.132,7.3,0.04,0.13571,gepland
2025-06-07 14:00,73,153.5,148.6,49.1,25.0,29.6,60.7,4.539,3.09,7.3,0.038,0.13481,gepland
2025-06-07 15:00,73,152.5,146.5,54.3,23.8,28.0,63.3,4.54,3.039,7.4,0.047,0.13276,gepland
2025-06-07 16:00,73,153.0,147.9,48.0,23.9,28.4,57.2,4.546,3.084,7.3,0.039,0.1354,gepland
2025-06-07 17:00,73,155.6,149.6,51.1,25.9,30.3,64.1,4.4,2.997,7.6,0.047,0.13023,gepland
2025-06-07 18:00,73,157.5,151.7,47.1,23.4,27.1,57.9,4.447,3.047,7.4,0.043,0.13293,gepland
2025-06-07 19:00,73,153.4,148.1,50.3,22.1,25.6,55.8,4.491,3.062,7.4,0.04,0.13364,gepland
2025-06-07 20:00,73,156.2,150.7,47.5,22.7,27.2,58.1,4.532,3.091,7.3,0.041,0.13466,gepland
2025-06-07 21:00,73,153.1,147.2,55.2,23.3,28.2,58.0,4.351,2.96,7.7,0.046,0.128,gepland
2025-06-07 22:00,73,153.3,147.6,51.7,22.4,27.7,54.0,4.403,3.002,7.5,0.043,0.13051,gepland
2025-06-07 23:00,73,155.3,149.0,51.7,25.0,29.2,62.0,4.412,3.016,7.5,0.048,0.13079,gepland
2025-06-08 00:00,74,157.0,151.6,41.9,26.0,31.3,63.5,4.499,3.083,7.4,0.041,0.13361,gepland
2025-06-08 01:00,74,154.7,149.5,47.8,23.5,28.3,61.2,4.601,3.117,7.2,0.04,0.13598,gepland
2025-06-08 02:00,74,151.8,146.5,48.7,22.8,27.5,57.6,4.595,3.128,7.2,0.041,0.13621,gepland
2025-06-08 03:00,74,154.6,149.3,47.2,22.6,27.7,57.9,4.605,3.155,7.2,0.04,0.13705,gepland
2025-06-08 04:00,74,150.1,143.8,50.3,23.9,28.6,62.1,4.457,3.024,7.4,0.049,0.13233,gepland
2025-06-08 05:00,74,154.3,148.6,52.3,23.5,28.1,63.7,4.614,3.16,7.2,0.044,0.13685,gepland
2025-06-08 06:00,74,156.9,152.0,48.5,25.3,30.2,58.0,4.54,3.102,7.3,0.037,0.13464,gepland
2025-06-08 07:00,74,153.6,149.0,44.7,22.8,28.0,68.3,4.492,3.071,7.4,0.035,0.13362,gepland
2025-06-08 08:00,74,154.0,147.7,51.0,23.2,27.7,62.1,4.372,3.003,7.6,0.048,0.12961,gepland
2025-06-08 09:00,74,158.9,152.9,49.0,23.2,27.4,58.2,4.503,3.058,7.4,0.044,0.13308,gepland
2025-06-08 10:00,74,154.4,148.8,45.6,22.7,27.6,59.3,4.548,3.111,7.3,0.043,0.13483,gepland
2025-06-08 11:00,74,156.4,150.7,54.2,21.7,25.8,61.9,4.458,3.035,7.4,0.043,0.13241,gepland
2025-06-08 12:00,74,156.6,151.2,49.9,22.2,26.7,61.2,4.559,3.059,7.3,0.04,0.13421,gepland
2025-06-08 13:00,74,154.1,148.9,49.8,23.6,28.1,60.2,4.631,3.127,7.2,0.04,0.13746,gepland
2025-06-08 14:00,74,154.6,149.5,53.3,25.0,29.1,62.9,4.708,3.217,7.0,0.039,0.14016,gepland
2025-06-08 15:00,74,157.0,151.4,51.6,25.4,29.9,59.7,4.608,3.136,7.2,0.043,0.13627,gepland
2025-06-08 16:00,74,151.3,146.9,48.3,25.2,28.5,61.0,4.51,3.113,7.4,0.035,0.1339,gepland
2025-06-08 17:00,74,157.3,151.1,57.0,22.9,28.0,59.8,4.497,3.056,7.4,0.046,0.13268,gepland
2025-06-08 18:00,74,153.0,148.0,57.4,23.0,27.9,57.2,4.512,3.077,7.3,0.038,0.13433,gepland
2025-06-08 19:00,74,154.2,148.2,55.0,21.1,26.2,64.5,4.65,3.172,7.1,0.045,0.13794,gepland
2025-06-08 20:00,74,152.2,146.0,50.6,24.2,28.1,59.2,4.586,3.121,7.3,0.048,0.13552,gepland
2025-06-08 21:00,74,150.4,146.2,52.6,23.6,28.1,58.6,4.59,3.095,7.2,0.034,0.13677,gepland
2025-06-08 22:00,74,157.6,151.9,49.7,23.2,28.4,61.6,4.531,3.142,7.3,0.043,0.13451,gepland
2025-06-08 23:00,74,154.6,148.8,50.6,22.7,27.6,60.5,4.521,3.085,7.4,0.044,0.13401,gepland
2025-06-09 00:00,75,155.9,151.5,47.2,22.5,27.2,56.8,4.585,3.097,7.2,0.033,0.13649,gepland
2025-06-09 01:00,75,152.4,147.0,46.5,22.7,27.9,61.2,4.591,3.099,7.3,0.042,0.13528,gepland
2025-06-09 02:00,75,154.7,149.7,48.3,23.2,27.3,63.4,4.678,3.197,7.0,0.038,0.14057,gepland
2025-06-09 03:00,75,160.0,153.8,47.7,21.5,25.8,55.1,4.625,3.152,7.1,0.045,0.13797,gepland
2025-06-09 04:00,75,154.8,149.9,54.7,22.7,27.8,53.6,4.564,3.104,7.3,0.037,0.13583,gepland
2025-06-09 05:00,75,153.8,147.5,48.9,23.9,28.5,61.2,4.55,3.089,7.3,0.048,0.13417,gepland
2025-06-09 06:00,75,156.3,150.9,54.8,21.8,25.6,57.3,4.555,3.097,7.3,0.04,0.13533,gepland
2025-06-09 07:00,75,152.7,147.6,45.4,22.3,26.9,55.5,4.693,3.237,7.1,0.039,0.13962,gepland
2025-06-09 08:00,75,153.3,148.0,52.6,23.1,28.1,57.5,4.549,3.084,7.3,0.041,0.13473,gepland
2025-06-09 09:00,75,152.6,147.6,50.2,24.5,28.8,61.8,4.606,3.137,7.1,0.04,0.13791,gepland
2025-06-09 10:00,75,157.2,152.5,49.4,21.6,25.7,54.7,4.607,3.152,7.2,0.035,0.1369,gepland
2025-06-09 11:00,75,152.1,147.2,50.5,23.7,28.8,58.9,4.584,3.128,7.2,0.038,0.1361,gepland
2025-06-09 12:00,75,157.6,151.4,48.5,21.8,26.8,57.5,4.621,3.117,7.2,0.045,0.13678,gepland
2025-06-09 13:00,75,154.9,150.2,50.7,22.7,27.6,55.2,4.566,3.098,7.3,0.035,0.13518,gepland
2025-06-09 14:00,75,154.9,149.7,45.3,23.9,28.5,64.8,4.756,3.23,7.0,0.04,0.14037,gepland
2025-06-09 15:00,75,152.4,146.6,46.9,24.0,29.0,60.7,4.538,3.129,7.3,0.046,0.13529,gepland
2025-06-09 16:00,75,152.9,148.0,45.7,23.7,28.7,50.2,4.694,3.2,7.0,0.038,0.14037,gepland
2025-06-09 17:00,75,157.5,151.6,48.9,22.2,26.4,59.7,4.653,3.103,7.2,0.043,0.13688,gepland
2025-06-09 18:00,75,155.2,150.0,55.3,25.0,29.2,59.4,4.72,3.215,7.0,0.04,0.14038,gepland
2025-06-09 19:00,75,153.0,148.1,48.3,22.7,27.2,57.7,4.662,3.176,7.1,0.038,0.13901,gepland
2025-06-09 20:00,75,157.8,152.6,53.9,22.1,26.9,63.0,4.689,3.173,7.1,0.039,0.13916,gepland
2025-06-09 21:00,75,154.1,148.8,48.4,24.4,28.4,54.0,4.711,3.176,7.1,0.041,0.13964,gepland
2025-06-09 22:00,75,150.9,145.5,54.3,23.5,27.6,68.7,4.536,3.1,7.3,0.042,0.13513,gepland
2025-06-09 23:00,75,152.7,147.1,54.4,24.7,29.4,61.2,4.609,3.146,7.2,0.043,0.13719,gepland
2025-06-10 00:00,76,156.8,150.7,51.0,23.9,28.5,68.6,4.732,3.199,7.0,0.046,0.14022,gepland
2025-06-10 01:00,76,153.8,148.7,48.0,22.1,26.5,61.9,4.63,3.139,7.2,0.039,0.13765,gepland
2025-06-10 02:00,76,153.2,147.9,46.4,21.8,26.6,63.4,4.728,3.218,7.0,0.04,0.14078,gepland
2025-06-10 03:00,76,152.5,147.0,52.1,23.8,28.5,66.1,4.651,3.161,7.1,0.042,0.13838,gepland
2025-06-10 04:00,76,156.1,151.5,50.6,22.9,27.0,63.2,4.74,3.227,7.0,0.035,0.14104,gepland
2025-06-10 05:00,76,151.9,146.6,49.9,23.0,27.5,58.0,4.603,3.164,7.2,0.04,0.13774,gepland
2025-06-10 06:00,76,154.5,149.1,47.5,24.8,29.3,60.3,4.673,3.185,7.1,0.042,0.13974,gepland
2025-06-10 07:00,76,151.5,146.1,48.6,24.3,28.1,54.4,4.623,3.166,7.1,0.042,0.13802,gepland
2025-06-10 08:00,76,149.6,144.3,51.9,23.2,28.2,59.1,4.581,3.12,7.2,0.042,0.13624,gepland
2025-06-10 09:00,76,151.7,146.8,50.4,24.4,28.3,58.8,4.696,3.177,7.0,0.039,0.13996,gepland
2025-06-10 10:00,76,154.4,149.4,54.6,21.2,25.6,60.1,4.786,3.256,6.9,0.037,0.14316,gepland
2025-06-10 11:00,76,152.0,147.1,54.4,22.5,27.3,62.8,4.637,3.187,7.1,0.038,0.13884,gepland
2025-06-10 12:00,76,152.6,146.5,42.6,22.8,27.2,61.2,4.687,3.221,7.1,0.047,0.13969,gepland
2025-06-10 13:00,76,155.4,149.8,46.9,23.6,27.9,61.6,4.722,3.222,7.0,0.043,0.14123,gepland
2025-06-10 14:00,76,154.0,148.9,54.1,23.6,27.5,56.7,4.655,3.191,7.1,0.039,0.1386,gepland
2025-06-10 15:00,76,153.0,148.3,52.3,22.7,26.0,62.0,4.635,3.161,7.2,0.036,0.13778,gepland
2025-06-10 16:00,76,157.4,151.9,46.7,22.6,26.4,61.5,4.587,3.144,7.2,0.041,0.13702,gepland
2025-06-10 17:00,76,155.5,150.8,50.8,23.6,28.3,59.5,4.831,3.291,6.9,0.036,0.14398,gepland
2025-06-10 18:00,76,156.0,150.9,47.2,24.0,28.8,56.1,4.663,3.165,7.1,0.038,0.13941,gepland
2025-06-10 19:00,76,153.4,147.6,55.5,22.0,25.8,61.6,4.71,3.212,7.0,0.044,0.14029,gepland
2025-06-10 20:00,76,150.8,146.0,46.6,23.6,28.1,59.9,4.612,3.163,7.1,0.037,0.13833,gepland
2025-06-10 21:00,76,155.4,150.3,51.4,24.0,28.4,55.3,4.716,3.216,7.0,0.039,0.14083,gepland
2025-06-10 22:00,76,155.9,150.6,56.3,22.8,27.2,59.0,4.666,3.204,7.1,0.04,0.13943,gepland
2025-06-10 23:00,76,154.0,149.3,57.1,22.8,27.4,57.0,4.708,3.201,7.0,0.036,0.14072,gepland
2025-06-11 00:00,77,150.7,146.0,46.0,22.5,26.4,54.8,4.711,3.235,6.9,0.037,0.14216,gepland
2025-06-11 01:00,77,154.4,148.3,51.6,21.6,26.3,60.3,4.739,3.278,7.0,0.046,0.14124,gepland
2025-06-11 02:00,77,150.7,145.8,47.3,22.6,26.9,58.7,4.706,3.224,7.1,0.038,0.13951,gepland
2025-06-11 03:00,77,152.5,147.9,55.7,23.4,27.8,62.6,4.78,3.253,6.9,0.035,0.14221,gepland
2025-06-11 04:00,77,156.5,151.6,53.7,24.3,27.7,68.2,4.698,3.218,7.0,0.037,0.14045,gepland
2025-06-11 05:00,77,150.9,145.9,54.0,23.3,27.4,59.2,4.721,3.19,7.0,0.039,0.14054,gepland
2025-06-11 06:00,77,149.1,143.9,46.4,24.1,28.9,61.9,4.823,3.289,6.8,0.041,0.14438,gepland
2025-06-11 07:00,77,154.6,148.7,56.1,24.1,27.7,61.5,4.679,3.193,7.0,0.046,0.14068,gepland
2025-06-11 08:00,77,156.0,151.7,50.3,21.2,25.8,61.8,4.734,3.21,7.0,0.032,0.14153,gepland
2025-06-11 09:00,77,152.4,146.3,50.8,22.4,27.5,59.0,4.718,3.24,7.0,0.047,0.14062,gepland
2025-06-11 10:00,77,152.5,147.2,48.9,23.9,27.4,60.9,4.87,3.307,6.8,0.041,0.14462,gepland
2025-06-11 11:00,77,152.9,148.1,45.5,22.9,28.0,63.1,4.759,3.222,7.0,0.037,0.14182,gepland
2025-06-11 12:00,77,154.5,149.4,50.6,23.1,27.5,62.6,4.727,3.216,7.0,0.039,0.1412,gepland
2025-06-11 13:00,77,156.5,150.6,53.0,24.2,28.4,47.0,4.796,3.255,6.9,0.044,0.14341,gepland
2025-06-11 14:00,77,150.9,145.1,50.2,22.6,27.1,60.2,4.75,3.216,7.0,0.045,0.14123,gepland
2025-06-11 15:00,77,153.5,148.9,51.8,22.3,26.4,54.4,4.745,3.284,6.9,0.035,0.14293,gepland
2025-06-11 16:00,77,154.0,148.9,53.0,22.0,25.7,65.7,4.792,3.282,6.9,0.039,0.14292,gepland
2025-06-11 17:00,77,154.6,148.9,53.6,22.5,26.8,64.4,4.688,3.187,7.0,0.043,0.1402,gepland
2025-06-11 18:00,77,150.0,144.1,54.4,23.3,27.1,63.0,4.808,3.248,6.9,0.047,0.14262,gepland
2025-06-11 19:00,77,152.8,148.1,51.5,21.9,26.5,64.3,4.648,3.152,7.2,0.035,0.13759,gepland
2025-06-11 20:00,77,153.1,148.1,48.0,22.5,26.1,59.1,4.782,3.262,7.0,0.039,0.14188,gepland
2025-06-11 21:00,77,155.0,149.4,47.0,22.2,27.0,62.7,4.746,3.206,7.0,0.043,0.14111,gepland
2025-06-11 22:00,77,153.2,147.5,50.9,21.7,24.9,62.9,4.75,3.251,6.9,0.043,0.14192,gepland
2025-06-11 23:00,77,157.8,152.0,50.7,22.7,26.1,62.0,4.726,3.236,7.0,0.043,0.14134,gepland
2025-06-12 00:00,78,153.3,148.9,47.7,22.8,27.2,56.6,4.832,3.316,6.8,0.034,0.1448,gepland
2025-06-12 01:00,78,155.2,150.1,50.4,21.9,26.3,55.6,4.818,3.239,6.9,0.039,0.14318,gepland
2025-06-12 02:00,78,155.1,149.3,53.4,21.2,24.8,56.5,4.817,3.295,6.9,0.044,0.14378,gepland
2025-06-12 03:00,78,153.0,148.2,48.5,22.8,28.0,59.4,4.767,3.243,6.9,0.037,0.14191,gepland
2025-06-12 04:00,78,154.5,149.2,54.4,24.8,29.1,57.1,4.804,3.251,6.9,0.041,0.14252,gepland
2025-06-12 05:00,78,154.2,149.6,57.3,24.1,28.5,63.2,4.87,3.344,6.7,0.036,0.14631,gepland
2025-06-12 06:00,78,154.6,150.3,45.0,22.5,27.4,58.5,4.725,3.242,7.0,0.032,0.14091,gepland
2025-06-12 07:00,78,155.9,150.4,47.3,23.2,26.6,60.0,4.773,3.238,6.9,0.042,0.14245,gepland
2025-06-12 08:00,78,153.6,149.1,46.5,24.0,27.0,63.7,4.787,3.247,6.9,0.035,0.14312,gepland
2025-06-12 09:00,78,153.7,148.5,44.8,22.4,25.9,62.7,4.741,3.213,7.0,0.04,0.14156,gepland
2025-06-12 10:00,78,153.2,148.7,51.3,23.5,28.0,55.8,4.852,3.347,6.8,0.035,0.1444,gepland
2025-06-12 11:00,78,151.0,146.0,46.8,23.0,27.3,60.7,4.836,3.305,6.9,0.039,0.14377,gepland
2025-06-12 12:00,78,152.8,147.9,50.7,24.8,28.8,65.6,4.838,3.252,6.8,0.039,0.14417,gepland
2025-06-12 13:00,78,154.3,148.2,51.2,21.4,25.3,66.1,4.827,3.269,6.8,0.046,0.1441,gepland
2025-06-12 14:00,78,153.3,148.3,51.6,23.3,27.4,49.3,4.824,3.229,6.8,0.039,0.14433,gepland
2025-06-12 15:00,78,152.2,146.6,49.0,23.6,27.9,60.6,4.853,3.283,6.8,0.044,0.14425,gepland
2025-06-12 16:00,78,151.7,146.9,49.0,23.6,27.2,64.7,4.804,3.297,6.9,0.037,0.14394,gepland
2025-06-12 17:00,78,154.1,148.5,48.5,23.2,27.3,56.4,4.828,3.286,6.8,0.043,0.14512,gepland
2025-06-12 18:00,78,155.7,150.2,52.1,22.3,26.0,59.9,4.774,3.265,6.9,0.042,0.14255,gepland
2025-06-12 19:00,78,154.5,149.4,51.8,23.9,28.7,57.6,4.778,3.235,7.0,0.039,0.14182,gepland
2025-06-12 20:00,78,151.8,146.8,46.8,23.0,26.8,65.1,4.834,3.275,6.9,0.039,0.14352,gepland
2025-06-12 21:00,78,151.3,146.3,52.3,23.1,27.4,64.1,4.868,3.31,6.8,0.039,0.14566,gepland
2025-06-12 22:00,78,153.8,149.0,48.3,23.3,28.3,58.0,4.76,3.191,7.0,0.036,0.14144,gepland
2025-06-12 23:00,78,155.2,149.9,49.0,21.2,25.6,58.3,4.813,3.278,6.9,0.039,0.1427,gepland
2025-06-13 00:00,79,154.4,149.4,51.9,22.1,26.6,51.5,4.906,3.334,6.7,0.038,0.1466,gepland
