timestamp,R_voeding_flow_kgh,R_voeding_temp_C,R_voeding_zuiverheid,R_temp_sp_C,R_temp_actueel_C,R_druk_bar,R_niveau_pct,R_conversie,S_temp_C,S_druk_bar,S_niveau_pct,S_damp_flow_kgh,S_vloeistof_flow_kgh,S_vloeistof_zuiverheid,K_reflux_ratio,K_reboiler_duty_kW,K_top_temp_C,K_bodem_temp_C,K_drukval_bar,product_zuiverheid,product_flow_kgh,totaal_energie_kW,on_spec,event
2025-05-07 17:05:00,96.6,25.2,0.952,155.0,155.21,5.05,54.8,0.89,124.9,2.01,46.7,30.4,65.8,0.9386,2.44,74.3,77.5,119.9,0.3154,0.99366,61.6,102.8,1,normaal
2025-05-07 17:10:00,94.9,24.4,0.93,155.0,155.3,5.13,55.3,0.866,125.4,1.97,48.4,29.6,64.9,0.9287,2.41,79.9,78.4,120.3,0.3144,0.98986,60.3,110.0,0,normaal
2025-05-07 17:15:00,97.7,25.9,0.953,155.0,155.25,5.06,55.4,0.884,124.5,2.0,50.2,30.6,66.3,0.9372,2.5,79.5,78.1,120.1,0.3104,0.99437,61.8,108.8,1,normaal
2025-05-07 17:20:00,95.4,24.7,0.958,155.0,155.15,5.07,53.7,0.883,125.2,2.02,48.7,30.6,64.7,0.9371,2.46,73.4,77.0,120.2,0.311,0.9915,60.9,102.6,1,normaal
2025-05-07 17:25:00,96.9,24.2,0.952,155.0,155.08,5.04,53.5,0.874,126.3,1.98,44.7,30.6,66.4,0.9353,2.47,77.9,78.4,119.8,0.309,0.99366,62.2,107.6,1,normaal
2025-05-07 17:30:00,94.0,25.1,0.956,155.0,155.13,5.01,55.8,0.884,125.5,2.05,48.9,29.5,64.3,0.9337,2.48,74.6,77.5,120.1,0.3062,0.99053,60.0,104.1,1,normaal
2025-05-07 17:35:00,95.9,25.7,0.944,155.0,154.98,5.0,53.6,0.866,125.3,2.04,44.3,30.7,63.9,0.9306,2.52,77.4,77.5,119.5,0.3154,0.99375,59.4,105.1,1,normaal
2025-05-07 17:40:00,95.5,24.4,0.934,155.0,154.87,5.03,55.2,0.891,125.1,2.01,47.7,29.4,66.4,0.933,2.58,79.5,77.3,120.1,0.3111,0.99616,61.7,109.9,1,normaal
2025-05-07 17:45:00,95.4,25.0,0.925,155.0,154.79,5.06,55.3,0.896,123.9,2.0,51.8,29.4,66.0,0.929,2.55,76.7,77.7,120.2,0.3085,0.99338,61.5,106.0,1,normaal
2025-05-07 17:50:00,95.6,24.4,0.95,155.0,154.74,5.05,54.0,0.88,124.1,2.01,48.6,29.7,66.7,0.9383,2.55,75.3,77.7,119.6,0.3175,0.99344,62.5,105.2,1,normaal
2025-05-07 17:55:00,95.2,25.5,0.958,155.0,154.94,5.11,54.0,0.879,125.2,2.06,47.4,30.0,65.9,0.9315,2.53,77.4,77.6,119.7,0.3097,0.99425,61.3,105.7,1,normaal
2025-05-07 18:00:00,95.6,25.2,0.943,155.0,154.92,5.1,54.9,0.868,124.9,2.01,46.6,29.6,65.5,0.9347,2.49,81.4,77.7,120.6,0.3048,0.99358,61.2,109.1,1,normaal
2025-05-07 18:05:00,96.2,25.4,0.942,155.0,154.92,5.05,56.5,0.894,124.7,2.05,49.2,30.2,66.3,0.9305,2.56,80.5,77.6,120.2,0.3068,0.99477,61.5,110.9,1,normaal
2025-05-07 18:10:00,96.7,25.8,0.939,155.0,154.8,5.04,56.7,0.865,124.4,2.0,48.9,30.2,65.9,0.9356,2.63,75.3,77.6,119.4,0.3077,0.99664,61.7,104.3,1,normaal
2025-05-07 18:15:00,94.2,24.8,0.956,155.0,154.69,5.12,54.2,0.878,124.6,1.97,46.9,29.7,63.9,0.9358,2.56,82.8,78.5,119.8,0.3039,0.99523,59.6,110.8,1,normaal
2025-05-07 18:20:00,96.0,25.1,0.939,155.0,154.62,5.11,54.4,0.91,123.4,1.99,46.8,29.9,66.5,0.9423,2.53,77.4,77.9,120.1,0.3144,0.99649,62.9,105.8,1,normaal
2025-05-07 18:25:00,94.4,25.8,0.964,155.0,154.71,5.08,53.7,0.876,124.9,2.0,45.9,29.4,64.2,0.9317,2.49,80.2,78.2,120.7,0.3029,0.99327,59.9,109.7,1,normaal
2025-05-07 18:30:00,94.3,25.2,0.945,155.0,154.67,5.12,55.2,0.895,124.6,1.92,41.9,28.8,64.7,0.9323,2.51,78.7,77.8,120.2,0.3121,0.99347,60.0,108.8,1,normaal
2025-05-07 18:35:00,94.6,25.7,0.935,155.0,154.58,5.03,54.1,0.87,124.8,1.99,48.4,29.3,65.4,0.9426,2.46,76.7,78.0,119.6,0.3106,0.99224,61.8,106.0,1,normaal
2025-05-07 18:40:00,95.8,25.0,0.953,155.0,154.67,4.98,54.7,0.85,124.5,1.98,49.6,30.3,65.5,0.9379,2.56,80.3,78.7,120.4,0.3058,0.99455,61.3,110.6,1,normaal
2025-05-07 18:45:00,94.5,24.9,0.951,155.0,154.51,5.08,53.1,0.875,124.9,2.02,47.7,29.0,64.8,0.9372,2.53,78.7,77.9,120.3,0.3095,0.99429,60.7,109.2,1,normaal
2025-05-07 18:50:00,94.3,24.9,0.953,155.0,154.71,5.01,54.3,0.896,124.5,2.08,46.6,28.8,65.2,0.9357,2.5,75.7,77.2,119.4,0.3105,0.99316,60.7,105.0,1,normaal
2025-05-07 18:55:00,95.6,24.5,0.933,155.0,154.63,4.99,56.0,0.884,124.9,2.02,44.4,29.5,66.0,0.9435,2.49,80.3,78.2,120.5,0.3037,0.9938,62.7,110.6,1,normaal
2025-05-07 19:00:00,94.6,25.7,0.952,155.0,154.64,4.98,54.2,0.898,124.5,1.98,49.3,30.4,65.5,0.9368,2.56,77.6,77.6,120.3,0.3077,0.99445,61.3,105.4,1,normaal
2025-05-07 19:05:00,96.5,24.3,0.944,155.0,154.64,5.03,53.6,0.887,123.9,2.01,45.7,30.0,66.2,0.943,2.49,76.5,78.0,119.2,0.3032,0.99444,62.4,106.3,1,normaal
2025-05-07 19:10:00,96.2,25.2,0.96,155.0,154.72,5.03,54.9,0.89,124.8,2.01,48.3,30.5,66.1,0.9303,2.68,74.2,76.9,119.8,0.3201,0.99641,61.2,104.5,1,normaal
2025-05-07 19:15:00,96.6,24.6,0.943,155.0,154.81,5.11,55.5,0.892,124.5,1.98,43.8,30.2,66.6,0.9408,2.5,78.3,77.9,119.9,0.316,0.99575,62.9,108.2,1,normaal
2025-05-07 19:20:00,94.7,25.9,0.938,155.0,154.68,5.1,54.4,0.896,124.4,1.99,50.2,30.4,65.4,0.9295,2.44,80.6,78.4,119.9,0.314,0.99304,60.9,110.0,1,normaal
2025-05-07 19:25:00,96.0,24.4,0.959,155.0,154.69,5.07,52.9,0.858,125.3,1.98,47.2,30.4,65.4,0.9269,2.51,79.2,78.2,119.9,0.3176,0.99283,61.0,108.3,1,normaal
2025-05-07 19:30:00,96.1,25.1,0.959,155.0,154.71,5.07,56.0,0.879,124.8,1.95,49.6,30.3,65.7,0.9334,2.51,77.8,77.6,120.6,0.3115,0.99315,61.5,108.5,1,normaal
2025-05-07 19:35:00,96.8,25.5,0.959,155.0,154.88,5.08,55.1,0.87,125.0,2.02,46.6,30.6,66.6,0.9274,2.48,79.1,78.3,119.9,0.3061,0.99238,61.9,109.3,1,normaal
2025-05-07 19:40:00,96.1,25.6,0.951,155.0,155.0,5.1,55.8,0.9,125.1,1.94,47.7,30.2,65.8,0.9382,2.43,78.3,78.1,119.4,0.3079,0.99291,61.8,106.9,1,normaal
2025-05-07 19:45:00,96.2,25.5,0.961,155.0,155.05,5.07,56.8,0.885,125.0,1.99,46.6,31.0,66.0,0.9401,2.39,76.2,78.1,120.3,0.3153,0.99252,61.9,105.9,1,normaal
2025-05-07 19:50:00,94.1,25.1,0.954,155.0,155.18,5.14,55.3,0.877,125.3,2.01,45.8,29.4,64.4,0.9387,2.52,75.3,77.4,119.3,0.3068,0.99556,60.8,106.0,1,normaal
2025-05-07 19:55:00,94.7,26.0,0.953,155.0,155.09,4.96,56.1,0.893,125.5,2.03,46.5,29.7,64.6,0.9353,2.54,78.6,77.8,119.5,0.3106,0.99391,60.5,107.9,1,normaal
2025-05-07 20:00:00,96.1,25.7,0.939,155.0,155.23,5.03,55.7,0.884,125.3,2.02,48.6,30.3,65.2,0.9249,2.42,77.3,77.7,119.9,0.3103,0.99253,60.3,106.8,1,normaal
2025-05-07 20:05:00,96.3,25.0,0.97,155.0,155.21,5.18,56.3,0.885,124.8,1.95,45.3,29.4,67.1,0.9378,2.45,82.8,78.4,119.7,0.3032,0.99415,62.7,110.4,1,normaal
2025-05-07 20:10:00,95.7,25.3,0.957,155.0,155.21,5.08,55.9,0.864,124.5,2.01,44.8,29.9,65.1,0.9269,2.55,78.7,78.1,119.7,0.3045,0.99615,60.6,109.9,1,normaal
2025-05-07 20:15:00,96.0,25.7,0.953,155.0,155.19,5.04,55.2,0.87,125.4,1.99,49.7,29.5,66.3,0.9344,2.49,76.9,77.8,119.7,0.3023,0.99351,62.0,106.3,1,normaal
2025-05-07 20:20:00,96.3,25.0,0.952,155.0,155.26,5.07,54.6,0.867,125.4,2.08,50.7,31.1,65.4,0.9354,2.51,78.3,78.1,120.0,0.3082,0.99401,61.2,108.0,1,normaal
2025-05-07 20:25:00,95.6,25.7,0.938,155.0,155.14,5.04,56.1,0.884,125.2,2.03,47.4,31.0,65.3,0.9305,2.56,74.8,77.5,119.2,0.3203,0.995,61.1,105.6,1,normaal
2025-05-07 20:30:00,97.0,25.5,0.947,155.0,155.2,5.11,55.9,0.872,124.7,2.01,52.5,31.0,65.2,0.9279,2.51,79.2,78.1,119.4,0.3148,0.99578,60.5,107.7,1,normaal
2025-05-07 20:35:00,95.8,25.2,0.96,155.0,155.11,4.97,57.0,0.89,125.0,2.03,49.8,30.2,65.2,0.9317,2.5,76.0,77.6,119.8,0.3106,0.99275,60.9,105.6,1,normaal
2025-05-07 20:40:00,95.9,25.5,0.952,155.0,155.31,4.96,56.1,0.898,125.1,2.06,45.7,29.7,65.1,0.9339,2.41,78.4,77.4,119.9,0.3061,0.99167,60.8,108.0,1,normaal
2025-05-07 20:45:00,96.4,24.4,0.933,155.0,155.21,5.14,56.8,0.875,125.4,1.95,48.2,30.5,66.0,0.9351,2.49,79.7,78.0,119.5,0.3173,0.99315,61.6,110.4,1,normaal
2025-05-07 20:50:00,95.6,24.1,0.94,155.0,155.07,4.99,57.6,0.876,125.5,1.95,48.5,30.8,64.8,0.9446,2.45,78.1,77.7,119.9,0.3145,0.99209,61.1,107.6,1,normaal
2025-05-07 20:55:00,94.9,25.2,0.93,155.0,155.09,5.1,54.0,0.882,125.5,2.02,47.8,29.5,65.7,0.9297,2.53,76.9,77.9,119.9,0.3168,0.9941,61.1,107.0,1,normaal
2025-05-07 21:00:00,96.3,24.6,0.971,155.0,154.96,5.04,55.4,0.871,124.8,2.0,47.9,30.3,66.3,0.9367,2.5,78.1,78.0,120.2,0.3089,0.9939,62.5,106.9,1,normaal
2025-05-07 21:05:00,96.7,25.3,0.963,155.0,154.8,4.99,56.4,0.883,124.8,2.0,48.6,30.3,66.4,0.9368,2.49,77.0,77.7,119.7,0.309,0.99154,62.1,105.0,1,normaal
2025-05-07 21:10:00,96.2,24.8,0.965,155.0,154.8,5.14,56.9,0.89,124.8,2.03,48.1,30.8,65.0,0.9372,2.55,78.0,77.9,119.7,0.3115,0.9951,60.7,108.3,1,normaal
2025-05-07 21:15:00,96.4,25.9,0.947,155.0,154.77,5.01,58.9,0.877,124.4,1.96,48.5,30.6,64.8,0.9465,2.31,75.4,77.5,119.8,0.3087,0.98953,61.5,104.6,0,normaal
2025-05-07 21:20:00,95.9,25.2,0.967,155.0,154.82,5.02,56.1,0.886,124.9,1.99,50.2,31.0,64.6,0.935,2.48,76.7,77.6,120.2,0.306,0.99404,60.4,105.3,1,normaal
2025-05-07 21:25:00,97.1,26.0,0.951,155.0,154.93,5.06,55.0,0.868,125.5,2.04,48.7,30.3,66.2,0.9501,2.47,77.1,77.7,120.1,0.3057,0.99288,63.2,106.9,1,normaal
2025-05-07 21:30:00,97.8,25.7,0.96,155.0,154.78,4.98,57.5,0.888,124.2,2.05,49.5,30.3,67.8,0.9266,2.48,77.7,77.8,119.9,0.3086,0.99245,63.0,109.1,1,normaal
2025-05-07 21:35:00,96.7,25.3,0.964,155.0,154.88,4.97,58.7,0.897,124.6,2.01,47.0,29.9,66.3,0.9342,2.48,80.1,78.1,120.0,0.3083,0.99299,61.9,109.5,1,normaal
2025-05-07 21:40:00,97.2,24.9,0.953,155.0,154.92,4.94,57.4,0.899,125.2,1.97,52.2,31.4,65.4,0.9448,2.58,80.7,78.1,120.5,0.3107,0.99569,62.0,110.3,1,normaal
2025-05-07 21:45:00,96.4,24.4,0.939,155.0,154.95,5.07,57.1,0.87,126.0,2.0,43.4,30.5,65.8,0.9337,2.56,75.5,77.3,119.0,0.3029,0.99318,61.4,105.0,1,normaal
2025-05-07 21:50:00,98.2,24.6,0.962,154.9,155.12,5.03,56.1,0.874,125.3,2.07,50.0,31.4,67.3,0.9264,2.37,81.1,78.0,120.2,0.3061,0.99182,62.3,113.4,1,normaal
2025-05-07 21:55:00,98.7,24.0,0.948,154.9,155.16,5.03,58.5,0.885,125.1,2.03,43.9,30.9,67.4,0.9336,2.51,76.8,77.9,119.7,0.3116,0.99196,62.9,105.8,1,normaal
2025-05-07 22:00:00,99.0,25.1,0.964,154.9,155.24,4.94,56.8,0.884,125.4,2.01,47.5,31.4,66.4,0.9383,2.45,77.5,78.0,119.9,0.3062,0.99006,62.4,107.6,1,normaal
2025-05-07 22:05:00,97.2,25.1,0.947,154.9,155.28,5.03,56.3,0.87,125.2,1.99,49.0,30.6,65.9,0.9329,2.58,80.5,77.9,119.7,0.3146,0.99421,61.1,110.0,1,normaal
2025-05-07 22:10:00,98.2,24.7,0.953,154.9,155.2,4.98,57.7,0.881,125.6,2.01,49.4,31.6,66.0,0.9296,2.5,79.0,77.3,120.3,0.3076,0.99308,61.4,109.5,1,normaal
2025-05-07 22:15:00,97.0,23.8,0.943,154.9,155.26,5.07,57.5,0.867,125.9,1.98,48.8,31.1,65.4,0.9338,2.5,75.2,77.4,120.0,0.3073,0.9926,61.2,104.9,1,normaal
2025-05-07 22:20:00,98.0,25.0,0.931,154.9,155.21,4.97,57.5,0.865,124.1,1.98,44.8,30.5,67.4,0.9323,2.47,78.5,77.9,119.6,0.3152,0.993,62.9,108.7,1,normaal
2025-05-07 22:25:00,98.0,25.4,0.951,154.9,155.16,5.15,58.3,0.865,125.5,2.05,49.5,30.2,67.6,0.9316,2.49,78.8,78.0,120.4,0.3118,0.99378,63.0,108.5,1,normaal
2025-05-07 22:30:00,98.3,24.6,0.942,154.9,155.18,5.1,58.4,0.876,125.8,2.02,43.6,30.8,67.4,0.929,2.44,75.5,77.3,119.4,0.3125,0.99087,62.8,107.5,1,normaal
2025-05-07 22:35:00,96.6,24.8,0.967,154.9,155.35,5.01,57.7,0.887,125.8,1.99,48.8,31.0,65.6,0.9312,2.49,76.6,76.9,119.9,0.3014,0.99279,61.1,108.1,1,normaal
2025-05-07 22:40:00,97.9,25.4,0.924,154.9,155.17,5.05,59.3,0.873,125.8,1.99,47.7,31.1,66.4,0.937,2.44,80.7,77.9,120.3,0.306,0.99358,62.1,110.4,1,normaal
2025-05-07 22:45:00,99.1,25.0,0.946,154.9,154.96,4.99,57.1,0.878,125.1,1.99,48.9,30.3,68.4,0.9343,2.61,79.8,78.1,120.3,0.3088,0.99633,64.3,110.3,1,normaal
2025-05-07 22:50:00,98.4,25.8,0.963,154.9,154.91,5.05,57.2,0.893,125.0,2.01,48.4,30.6,67.7,0.9243,2.54,79.1,77.8,120.1,0.3088,0.99336,62.5,108.4,1,normaal
2025-05-07 22:55:00,98.7,25.4,0.957,154.9,154.77,5.16,59.1,0.874,125.6,2.01,49.2,31.1,67.0,0.933,2.47,78.3,78.3,120.2,0.3063,0.99135,62.2,107.9,1,normaal
2025-05-07 23:00:00,97.6,24.7,0.951,154.9,154.83,5.06,58.3,0.872,124.1,2.0,53.2,29.9,67.7,0.9341,2.53,77.9,78.0,119.8,0.3198,0.9948,63.2,107.9,1,normaal
2025-05-07 23:05:00,98.7,24.9,0.955,154.9,154.98,5.02,58.3,0.871,125.2,2.02,49.6,31.2,67.1,0.926,2.52,80.8,78.4,120.0,0.3136,0.99531,62.3,110.0,1,normaal
2025-05-07 23:10:00,98.3,25.5,0.954,154.9,155.04,5.08,58.2,0.875,125.0,1.99,47.4,31.0,67.7,0.9298,2.55,77.6,77.9,119.9,0.3137,0.99307,62.9,108.0,1,normaal
2025-05-07 23:15:00,99.6,24.7,0.96,154.9,155.11,4.96,59.6,0.873,125.5,2.03,48.3,31.4,67.3,0.9329,2.47,76.8,77.6,119.3,0.3048,0.99382,62.9,106.5,1,normaal
2025-05-07 23:20:00,99.0,24.9,0.967,154.9,155.15,4.99,59.2,0.863,125.7,2.03,48.9,31.9,66.7,0.9355,2.52,77.6,77.9,120.4,0.3128,0.9953,62.3,108.5,1,normaal
2025-05-07 23:25:00,100.2,25.2,0.951,154.9,155.24,5.04,58.4,0.857,124.8,1.98,51.4,32.1,67.9,0.9364,2.51,82.4,78.4,120.2,0.3082,0.99491,63.4,110.9,1,normaal
2025-05-07 23:30:00,99.3,24.6,0.95,154.9,155.13,5.08,58.1,0.875,125.9,2.0,49.6,31.3,67.9,0.9371,2.57,78.7,77.6,119.9,0.3152,0.9945,63.5,107.4,1,normaal
2025-05-07 23:35:00,98.2,25.3,0.955,154.9,155.2,5.15,58.2,0.883,126.2,2.01,47.5,31.7,66.7,0.9354,2.46,80.6,78.3,120.4,0.3122,0.99334,62.2,108.9,1,normaal
2025-05-07 23:40:00,98.7,25.3,0.944,154.9,155.22,5.08,60.4,0.88,125.5,2.02,47.0,31.4,67.1,0.93,2.49,79.4,77.9,119.9,0.3162,0.99386,62.6,107.2,1,normaal
2025-05-07 23:45:00,97.1,25.6,0.941,154.9,155.12,5.01,60.2,0.881,124.9,2.03,48.6,30.4,66.9,0.9383,2.5,78.3,78.1,119.9,0.3169,0.99357,62.8,106.2,1,normaal
2025-05-07 23:50:00,101.2,25.3,0.964,154.9,154.98,4.99,60.3,0.869,124.9,1.99,49.0,32.0,68.9,0.9346,2.52,77.4,77.2,120.1,0.3046,0.9954,64.7,106.7,1,normaal
2025-05-07 23:55:00,98.1,25.0,0.948,154.9,155.04,5.06,59.9,0.887,124.9,2.01,50.7,29.8,68.0,0.9365,2.51,76.3,77.5,120.2,0.3248,0.99248,63.9,105.5,1,normaal
2025-05-08 00:00:00,99.0,25.7,0.964,154.9,155.04,5.07,61.2,0.859,125.8,2.04,45.9,31.4,67.5,0.9311,2.55,81.4,78.2,120.4,0.3036,0.99455,62.9,112.3,1,normaal
2025-05-08 00:05:00,100.6,25.1,0.956,154.9,155.03,5.1,62.4,0.865,124.9,2.0,49.4,31.9,68.6,0.9365,2.42,79.3,77.9,119.9,0.3088,0.99192,64.2,108.9,1,normaal
2025-05-08 00:10:00,99.1,25.0,0.961,154.9,154.94,5.05,60.5,0.876,124.6,2.04,50.9,29.9,67.8,0.9309,2.45,75.9,78.1,119.7,0.3002,0.99282,62.9,105.5,1,normaal
2025-05-08 00:15:00,99.3,24.9,0.944,154.9,154.99,5.07,60.1,0.882,124.8,1.93,45.8,31.5,67.7,0.9339,2.54,79.6,77.8,120.1,0.3163,0.99486,63.5,109.6,1,normaal
2025-05-08 00:20:00,100.1,25.3,0.962,154.9,154.96,5.02,60.3,0.864,125.8,2.03,48.8,31.2,69.0,0.9381,2.4,83.6,78.9,120.0,0.3094,0.99087,64.6,114.9,1,normaal
2025-05-08 00:25:00,100.9,25.5,0.956,154.9,154.95,4.99,60.7,0.872,124.4,1.97,52.9,30.7,70.6,0.9387,2.48,78.7,78.1,120.0,0.3041,0.99213,66.4,108.9,1,normaal
2025-05-08 00:30:00,99.4,26.2,0.94,154.9,154.97,4.99,61.3,0.861,124.6,1.97,46.8,30.9,67.3,0.9347,2.38,77.4,77.6,120.1,0.3082,0.99036,62.7,108.9,1,normaal
2025-05-08 00:35:00,100.4,25.3,0.946,154.8,154.92,5.11,63.3,0.871,125.7,1.99,48.4,31.8,68.0,0.937,2.53,74.4,77.7,119.4,0.3076,0.99296,63.9,104.8,1,normaal
2025-05-08 00:40:00,101.1,25.4,0.937,154.8,154.85,5.04,59.5,0.862,124.5,2.0,51.7,32.1,69.2,0.937,2.56,78.9,77.2,119.8,0.314,0.99585,64.8,109.4,1,normaal
2025-05-08 00:45:00,100.7,24.8,0.953,154.8,154.96,5.09,61.4,0.881,124.9,2.0,49.8,31.7,68.9,0.9308,2.53,75.7,77.8,119.8,0.3181,0.99342,64.5,105.9,1,normaal
2025-05-08 00:50:00,100.8,23.9,0.945,154.8,155.03,5.04,60.9,0.848,125.3,1.93,47.8,32.9,67.8,0.9332,2.61,77.0,77.3,120.0,0.314,0.99572,63.4,106.6,1,normaal
2025-05-08 00:55:00,101.1,24.4,0.953,154.8,154.99,5.12,62.5,0.857,125.5,2.02,46.9,31.2,69.1,0.9327,2.55,80.6,77.7,119.9,0.3087,0.99429,64.6,111.7,1,normaal
2025-05-08 01:00:00,101.0,24.8,0.951,154.8,155.11,5.03,61.7,0.876,126.1,1.96,48.4,31.9,69.6,0.923,2.45,78.4,77.7,120.0,0.3023,0.99079,64.1,109.4,1,normaal
2025-05-08 01:05:00,100.0,25.2,0.963,154.8,155.11,5.09,60.5,0.874,126.0,1.97,46.5,30.9,69.2,0.9218,2.44,77.2,78.3,120.0,0.3156,0.99182,63.8,105.7,1,normaal
2025-05-08 01:10:00,101.6,25.1,0.929,154.8,155.03,5.06,60.8,0.853,125.2,1.99,50.5,32.6,68.2,0.9284,2.34,78.2,78.1,119.8,0.3075,0.98912,63.5,108.1,0,normaal
2025-05-08 01:15:00,101.5,24.3,0.953,154.8,154.96,4.99,62.9,0.863,125.0,1.97,51.3,31.3,71.1,0.9324,2.58,85.5,78.9,120.6,0.3091,0.9951,66.4,116.2,1,normaal
2025-05-08 01:20:00,101.9,24.8,0.944,154.8,155.02,5.01,60.8,0.855,124.3,2.05,48.5,31.3,70.4,0.9326,2.53,82.1,78.9,120.1,0.3122,0.99481,65.6,112.0,1,normaal
2025-05-08 01:25:00,102.8,25.0,0.957,154.8,154.97,5.12,62.3,0.875,124.9,2.04,51.4,32.8,69.7,0.9395,2.53,79.1,77.7,119.2,0.3074,0.99185,65.4,107.8,1,normaal
2025-05-08 01:30:00,104.9,24.5,0.939,154.8,154.93,5.11,63.4,0.881,123.5,2.02,46.2,32.4,72.9,0.9303,2.44,83.5,78.1,119.9,0.3154,0.9924,68.2,112.0,1,normaal
2025-05-08 01:35:00,103.3,25.6,0.939,154.8,154.72,4.96,62.6,0.859,124.6,2.01,55.8,32.3,71.4,0.9364,2.51,80.5,77.3,119.6,0.3175,0.99432,66.8,109.7,1,normaal
2025-05-08 01:40:00,102.2,25.9,0.945,154.8,154.69,5.0,61.9,0.849,125.5,2.06,52.9,32.9,69.8,0.9401,2.58,79.7,77.8,120.3,0.3048,0.9941,65.6,110.4,1,normaal
2025-05-08 01:45:00,101.7,25.6,0.951,154.8,154.84,5.0,61.6,0.878,125.1,1.99,50.5,31.4,70.7,0.9459,2.44,79.0,77.4,119.7,0.3169,0.99214,66.9,108.6,1,normaal
2025-05-08 01:50:00,101.7,24.3,0.944,154.8,154.97,5.0,63.0,0.88,124.6,2.0,48.3,32.0,70.1,0.9352,2.47,76.1,77.8,119.7,0.3127,0.99376,65.4,107.1,1,normaal
2025-05-08 01:55:00,100.2,24.8,0.942,154.8,155.01,5.08,63.1,0.859,125.3,2.03,51.2,32.4,68.0,0.9297,2.49,80.0,78.2,119.8,0.3048,0.99257,63.3,111.2,1,normaal
2025-05-08 02:00:00,102.8,25.1,0.957,154.8,155.05,5.06,62.9,0.877,125.0,2.02,52.3,32.5,70.5,0.9347,2.45,79.4,78.1,119.7,0.305,0.99256,65.8,108.5,1,normaal
2025-05-08 02:05:00,101.9,25.1,0.948,154.8,155.12,5.11,62.0,0.871,125.7,2.0,47.4,32.8,68.6,0.9336,2.56,82.6,77.9,120.4,0.3138,0.99422,64.1,114.1,1,normaal
2025-05-08 02:10:00,103.1,25.5,0.955,154.8,155.25,5.14,64.7,0.864,124.2,2.04,52.6,33.1,70.4,0.9374,2.47,78.4,77.6,119.9,0.3155,0.99192,66.5,109.1,1,normaal
2025-05-08 02:15:00,103.3,25.0,0.946,154.8,155.19,5.04,64.4,0.873,125.5,2.04,53.4,32.3,70.6,0.9339,2.54,77.4,77.6,120.0,0.3129,0.99633,66.0,109.2,1,normaal
2025-05-08 02:20:00,103.3,24.7,0.958,154.8,155.31,5.09,62.9,0.865,125.0,2.03,54.0,31.5,70.1,0.9406,2.42,77.7,77.4,120.0,0.31,0.99272,66.2,108.3,1,normaal
2025-05-08 02:25:00,103.3,25.2,0.954,154.8,155.3,5.04,64.4,0.882,125.6,2.01,53.9,32.9,70.6,0.9335,2.55,75.3,76.9,119.7,0.3132,0.99343,66.0,104.6,1,normaal
2025-05-08 02:30:00,100.2,25.2,0.937,154.7,155.27,5.06,62.6,0.87,125.5,2.0,52.1,31.5,69.0,0.9388,2.52,77.1,77.5,119.8,0.3124,0.99513,64.7,108.2,1,normaal
2025-05-08 02:35:00,103.3,25.4,0.929,154.7,155.27,5.02,63.1,0.869,125.6,1.96,52.3,32.6,71.6,0.9356,2.45,77.4,77.7,119.6,0.309,0.99241,67.1,107.4,1,normaal
2025-05-08 02:40:00,103.9,24.5,0.948,154.7,155.3,5.04,63.1,0.862,125.3,1.97,53.2,32.8,71.4,0.9322,2.52,78.7,77.9,120.4,0.3086,0.99395,66.6,108.2,1,normaal
2025-05-08 02:45:00,103.4,24.1,0.939,154.7,155.11,5.08,64.4,0.861,125.1,2.05,52.9,33.1,69.2,0.939,2.53,77.2,78.3,119.8,0.3064,0.99358,65.1,106.3,1,normaal
2025-05-08 02:50:00,103.3,25.6,0.959,154.7,155.07,5.1,63.0,0.901,124.6,2.03,53.2,32.1,71.3,0.9428,2.52,77.5,77.6,119.7,0.3133,0.99436,67.3,108.1,1,normaal
2025-05-08 02:55:00,101.9,25.3,0.947,154.7,154.95,5.04,64.2,0.896,125.2,2.02,48.2,31.1,70.4,0.9335,2.49,76.3,78.1,120.1,0.3084,0.99281,65.7,107.8,1,normaal
2025-05-08 03:00:00,104.3,25.9,0.931,154.7,154.93,5.05,61.5,0.849,124.8,2.02,52.3,33.3,71.1,0.9399,2.5,77.2,77.7,119.5,0.3092,0.99306,66.7,108.7,1,normaal
2025-05-08 03:05:00,100.5,25.3,0.944,154.7,155.03,5.07,62.3,0.88,125.4,2.03,51.5,31.4,69.0,0.9321,2.52,79.2,78.1,120.0,0.3088,0.99529,64.1,110.0,1,normaal
2025-05-08 03:10:00,103.6,24.9,0.94,154.7,154.94,4.93,64.1,0.877,125.0,2.01,52.3,32.4,70.9,0.9329,2.41,81.1,78.6,120.4,0.3057,0.99242,66.3,112.5,1,normaal
2025-05-08 03:15:00,102.8,25.5,0.952,154.7,155.01,5.03,62.6,0.857,124.1,1.96,53.2,32.2,70.6,0.9281,2.56,79.5,78.0,120.5,0.3077,0.99539,65.1,108.9,1,normaal
2025-05-08 03:20:00,103.7,25.4,0.94,154.7,154.87,5.06,62.7,0.879,125.8,2.05,50.3,33.1,71.0,0.9371,2.51,77.2,78.0,120.2,0.3162,0.99411,66.7,109.4,1,normaal
2025-05-08 03:25:00,103.2,25.2,0.947,154.7,155.02,5.07,64.5,0.881,125.0,1.94,50.3,33.2,70.5,0.9319,2.55,82.1,78.2,119.7,0.3232,0.99156,65.8,111.5,1,normaal
