batch_id,tijdstip_uur,temp_setpoint_C,temp_actueel_C,pH_setpoint,pH_actueel,biomassa_gL,glucose_gL,voedingssnelheid_gLh,voedingsstrategie,opgeloste_O2_pct,product_gL
FERM-031,4,33,33.0,6.8,6.93,1.44,21.23,0.0,constant,79.4,0.0
FERM-031,6,33,33.3,6.8,6.82,1.55,22.74,0.0,constant,84.3,0.037
FERM-031,8,33,33.2,6.8,6.71,1.64,21.69,0.0,constant,79.2,0.0
FERM-031,10,33,33.2,6.8,6.83,1.58,23.07,0.0,constant,81.9,0.0
FERM-031,12,33,32.8,6.8,6.91,1.6,22.16,0.0,constant,84.8,0.013
FERM-031,14,33,33.0,6.8,6.92,1.78,21.69,0.0,constant,74.0,0.012
FERM-031,16,33,32.8,6.8,6.87,1.81,21.85,0.0,constant,78.9,0.027
FERM-031,18,33,32.9,6.8,6.83,2.05,22.6,0.0,constant,80.2,0.042
FERM-031,20,33,33.0,6.8,6.95,2.04,22.01,0.0,constant,85.3,0.047
FERM-031,22,33,32.9,6.8,6.92,2.12,22.36,2.0,constant,74.3,0.033
FERM-031,24,33,33.2,6.8,6.87,2.99,22.22,2.0,constant,77.2,0.06
FERM-031,26,33,33.1,6.8,6.85,2.55,21.7,2.0,constant,73.0,0.06
FERM-031,28,33,33.1,6.8,6.94,2.21,22.59,2.0,constant,72.9,0.052
FERM-031,30,33,33.1,6.8,6.84,2.77,21.22,2.0,constant,68.8,0.053
FERM-031,32,33,32.7,6.8,6.9,3.39,21.7,2.0,constant,70.9,0.101
FERM-031,34,33,32.8,6.8,6.82,2.78,21.81,2.0,constant,75.8,0.039
FERM-031,36,33,32.6,6.8,6.85,3.84,20.95,2.0,constant,80.0,0.123
FERM-031,38,33,33.2,6.8,6.79,3.75,21.48,2.0,constant,69.0,0.143
FERM-031,40,33,33.3,6.8,6.88,4.04,20.25,2.0,constant,72.7,0.167
FERM-031,42,33,33.3,6.8,6.89,3.4,20.81,2.0,constant,70.6,0.122
FERM-031,44,33,32.7,6.8,6.96,4.71,20.77,2.0,constant,71.5,0.18
FERM-031,46,33,33.0,6.8,6.9,4.93,20.98,2.0,constant,65.0,0.163
FERM-031,48,33,32.7,6.8,6.84,5.28,20.04,2.0,constant,68.0,0.232
FERM-031,50,33,33.0,6.8,6.85,4.96,20.22,2.0,constant,69.3,0.226
FERM-031,52,33,32.9,6.8,6.83,6.01,20.12,2.0,constant,64.3,0.292
FERM-031,54,33,33.3,6.8,6.81,6.02,19.82,2.0,constant,68.0,0.273
FERM-031,56,33,32.8,6.8,6.78,5.58,20.35,2.0,constant,72.7,0.25
FERM-031,58,33,33.0,6.8,6.83,6.64,19.54,2.0,constant,65.5,0.307
FERM-031,60,33,33.1,6.8,6.79,7.07,19.82,2.0,constant,70.1,0.342
FERM-031,62,33,33.1,6.8,6.83,6.93,19.47,2.0,constant,62.9,0.388
FERM-031,64,33,33.1,6.8,6.76,7.47,19.8,2.0,constant,70.9,0.41
FERM-031,66,33,33.3,6.8,6.79,7.71,19.43,2.0,constant,65.0,0.476
FERM-031,68,33,33.1,6.8,6.76,7.9,19.71,2.0,constant,59.7,0.443
FERM-031,70,33,32.6,6.8,6.72,8.8,18.98,2.0,constant,61.8,0.552
FERM-031,72,33,32.9,6.8,6.9,9.09,19.01,2.0,constant,63.2,0.59
FERM-031,74,33,33.3,6.8,6.83,9.55,18.43,2.0,constant,61.3,0.648
FERM-031,76,33,33.2,6.8,6.69,10.06,19.14,2.0,constant,58.9,0.698
FERM-031,78,33,32.7,6.8,6.69,10.31,18.2,2.0,constant,56.9,0.747
FERM-031,80,33,32.6,6.8,6.67,11.62,17.98,2.0,constant,60.9,0.851
FERM-031,82,33,32.8,6.8,6.66,12.2,17.92,2.0,constant,60.7,0.906
FERM-031,84,33,33.0,6.8,6.73,12.35,17.74,2.0,constant,55.3,0.947
FERM-031,86,33,32.9,6.8,6.73,13.09,17.36,2.0,constant,55.0,1.053
FERM-031,88,33,32.9,6.8,6.71,13.43,17.51,2.0,constant,51.2,1.079
FERM-031,90,33,33.1,6.8,6.77,14.99,16.29,2.0,constant,47.5,1.232
FERM-031,92,33,33.1,6.8,6.69,14.7,16.84,2.0,constant,50.4,1.227
FERM-031,94,33,32.9,6.8,6.55,15.18,16.28,2.0,constant,49.5,1.291
FERM-031,96,33,32.8,6.8,6.64,16.1,14.72,2.0,constant,46.5,1.468
FERM-031,98,33,33.0,6.8,6.7,17.17,15.13,2.0,constant,44.8,1.558
FERM-031,100,33,33.3,6.8,6.68,17.44,15.48,2.0,constant,46.2,1.629
FERM-031,102,33,32.7,6.8,6.68,18.21,14.49,2.0,constant,45.0,1.701
FERM-031,104,33,33.1,6.8,6.71,19.16,15.12,2.0,constant,45.2,1.824
FERM-031,106,33,33.0,6.8,6.71,19.37,15.0,2.0,constant,37.5,1.903
FERM-031,108,33,33.3,6.8,6.66,19.93,14.79,2.0,constant,46.8,1.983
FERM-031,110,33,32.8,6.8,6.76,20.8,14.78,2.0,constant,38.3,2.091
FERM-031,112,33,33.2,6.8,6.79,21.8,13.59,2.0,constant,34.3,2.264
FERM-031,114,33,33.1,6.8,6.69,22.88,13.2,2.0,constant,35.0,2.421
FERM-031,116,33,33.2,6.8,6.76,23.23,13.02,2.0,constant,33.0,2.52
FERM-031,118,33,32.9,6.8,6.7,23.71,13.09,2.0,constant,38.5,2.61
FERM-031,120,33,33.2,6.8,6.82,24.46,12.77,2.0,constant,27.1,2.775
FERM-031,122,33,33.1,6.8,6.82,25.63,12.41,2.0,constant,33.6,2.912
FERM-031,124,33,33.0,6.8,6.88,25.8,12.03,2.0,constant,29.1,3.018
FERM-031,126,33,33.1,6.8,6.83,26.51,12.79,2.0,constant,24.5,3.129
FERM-031,128,33,32.8,6.8,6.88,27.5,11.79,2.0,constant,24.6,3.34
FERM-031,130,33,33.1,6.8,6.84,27.98,11.75,2.0,constant,27.2,3.406
FERM-031,132,33,32.5,6.8,6.82,28.63,11.93,2.0,constant,24.3,3.564
FERM-031,134,33,32.8,6.8,6.84,30.09,10.84,2.0,constant,16.7,3.797
FERM-031,136,33,33.3,6.8,6.84,30.53,10.79,2.0,constant,18.6,3.911
FERM-031,138,33,33.1,6.8,6.79,30.88,9.72,2.0,constant,23.6,4.007
FERM-031,140,33,33.1,6.8,6.87,31.74,10.12,2.0,constant,13.1,4.241
FERM-031,142,33,33.3,6.8,6.93,32.62,9.11,2.0,constant,17.6,4.374
FERM-031,144,33,32.8,6.8,6.9,33.41,9.91,2.0,constant,7.6,4.509
FERM-031,146,33,32.8,6.8,6.86,34.38,9.51,2.0,constant,12.1,4.748
FERM-031,148,33,32.6,6.8,6.84,34.63,8.15,2.0,constant,10.1,4.809
FERM-031,150,33,32.7,6.8,6.96,35.83,8.7,2.0,constant,11.8,5.093
FERM-031,152,33,33.0,6.8,6.94,35.99,7.81,2.0,constant,6.4,5.18
FERM-031,154,33,32.7,6.8,6.82,36.67,7.23,2.0,constant,5.0,5.337
FERM-031,156,33,33.0,6.8,6.91,37.46,7.66,2.0,constant,5.6,5.571
FERM-031,158,33,33.1,6.8,6.86,37.66,8.51,2.0,constant,5.0,5.634
FERM-031,160,33,33.3,6.8,6.94,37.81,7.11,2.0,constant,6.1,5.763
FERM-031,162,33,32.9,6.8,6.91,38.47,7.17,2.0,constant,5.0,5.885
FERM-031,164,33,33.1,6.8,6.9,39.13,7.48,2.0,constant,5.0,6.087
FERM-031,166,33,33.2,6.8,6.92,39.82,7.05,2.0,constant,5.0,6.289
FERM-031,168,33,32.9,6.8,6.86,40.14,7.01,2.0,constant,5.0,6.367
FERM-031,170,33,32.9,6.8,6.95,40.81,6.22,2.0,constant,5.0,6.574
FERM-031,172,33,32.9,6.8,6.86,41.38,6.59,2.0,constant,5.0,6.738
FERM-031,174,33,33.1,6.8,6.87,41.82,5.31,2.0,constant,5.0,6.915
FERM-031,176,33,32.9,6.8,6.97,42.02,6.55,2.0,constant,5.0,7.053
FERM-031,178,33,33.0,6.8,6.93,42.14,5.31,2.0,constant,5.0,7.12
FERM-031,180,33,33.1,6.8,6.83,42.71,5.86,2.0,constant,5.0,7.297
FERM-031,182,33,32.8,6.8,6.86,43.39,5.06,2.0,constant,5.0,7.532
FERM-031,184,33,32.7,6.8,6.89,42.95,4.39,2.0,constant,5.0,7.528
FERM-031,186,33,33.0,6.8,6.84,43.74,4.85,2.0,constant,5.0,7.753
FERM-031,188,33,32.5,6.8,6.84,43.39,5.58,2.0,constant,5.0,7.78
FERM-031,190,33,33.0,6.8,6.84,44.59,3.8,2.0,constant,5.0,8.04
FERM-031,192,33,32.9,6.8,6.76,45.01,4.13,2.0,constant,5.0,8.253
FERM-031,194,33,32.9,6.8,6.8,45.1,5.29,2.0,constant,5.0,8.35
FERM-031,196,33,32.9,6.8,6.73,45.16,4.39,2.0,constant,5.0,8.436
FERM-031,198,33,32.7,6.8,6.75,45.81,3.98,2.0,constant,5.0,8.65
FERM-032,0,30,29.9,6.8,6.74,1.98,19.06,0.0,constant,77.6,0.0
FERM-032,2,30,30.0,6.8,6.8,1.46,20.14,0.0,constant,81.8,0.001
FERM-032,4,30,30.3,6.8,6.83,1.13,20.4,0.0,constant,86.5,0.009
FERM-032,6,30,29.9,6.8,6.88,1.32,19.41,0.0,constant,79.3,0.0
FERM-032,8,30,30.3,6.8,6.85,1.57,18.99,0.0,constant,79.7,0.018
FERM-032,10,30,29.8,6.8,6.97,1.57,20.65,0.0,constant,87.8,0.011
FERM-032,12,30,29.9,6.8,6.86,1.26,20.71,0.0,constant,81.5,0.0
FERM-032,14,30,30.1,6.8,6.87,1.96,20.09,0.0,constant,81.0,0.013
FERM-032,16,30,29.7,6.8,6.91,1.97,19.94,0.0,constant,81.6,0.036
FERM-032,18,30,29.8,6.8,6.85,1.21,19.46,0.0,constant,83.9,0.0
FERM-032,20,30,30.1,6.8,6.86,1.59,20.23,0.0,constant,77.1,0.029
FERM-032,22,30,30.1,6.8,6.85,2.12,19.8,2.0,constant,75.4,0.008
FERM-032,24,30,29.8,6.8,6.85,1.99,19.46,2.0,constant,70.2,0.007
FERM-032,26,30,30.1,6.8,6.9,1.47,19.58,2.0,constant,76.9,0.044
FERM-032,28,30,29.9,6.8,6.95,2.51,19.08,2.0,constant,71.2,0.044
FERM-032,30,30,30.0,6.8,6.91,1.95,19.09,2.0,constant,66.5,0.019
FERM-032,32,30,30.3,6.8,6.96,2.61,18.47,2.0,constant,79.8,0.066
FERM-032,34,30,30.0,6.8,6.96,2.68,19.47,2.0,constant,76.3,0.077
FERM-032,36,30,29.8,6.8,6.94,3.17,18.68,2.0,constant,76.2,0.133
FERM-032,38,30,30.2,6.8,6.84,3.01,19.11,2.0,constant,72.8,0.071
FERM-032,40,30,29.7,6.8,6.86,3.32,19.22,2.0,constant,70.9,0.127
FERM-032,42,30,29.9,6.8,6.87,2.95,19.46,2.0,constant,79.7,0.074
FERM-032,44,30,29.8,6.8,6.86,3.24,18.14,2.0,constant,75.1,0.114
FERM-032,46,30,29.8,6.8,6.78,3.8,19.39,2.0,constant,76.4,0.167
FERM-032,48,30,29.9,6.8,6.85,3.31,18.88,2.0,constant,72.1,0.17
FERM-032,50,30,29.9,6.8,6.85,3.7,18.74,2.0,constant,73.6,0.155
FERM-032,52,30,30.1,6.8,6.8,3.95,18.5,2.0,constant,75.7,0.153
FERM-032,54,30,29.8,6.8,6.8,4.23,17.44,2.0,constant,68.6,0.187
FERM-032,56,30,30.2,6.8,6.78,4.52,18.22,2.0,constant,75.5,0.228
FERM-032,58,30,30.0,6.8,6.76,4.43,18.37,2.0,constant,73.9,0.257
FERM-032,60,30,29.6,6.8,6.81,4.94,18.59,2.0,constant,72.8,0.259
FERM-032,62,30,29.9,6.8,6.82,5.1,18.03,2.0,constant,72.6,0.307
FERM-032,64,30,30.2,6.8,6.68,5.33,17.83,2.0,constant,64.0,0.291
FERM-032,66,30,29.8,6.8,6.82,5.1,18.65,2.0,constant,70.7,0.287
FERM-032,68,30,29.8,6.8,6.75,5.44,18.34,2.0,constant,67.1,0.315
FERM-032,70,30,29.9,6.8,6.83,5.93,17.24,2.0,constant,74.8,0.332
FERM-032,72,30,29.7,6.8,6.73,5.64,18.91,2.0,constant,72.1,0.33
FERM-032,74,30,29.9,6.8,6.76,6.21,17.79,2.0,constant,64.0,0.392
FERM-032,76,30,30.2,6.8,6.74,6.96,17.42,2.0,constant,63.9,0.457
FERM-032,78,30,30.1,6.8,6.66,7.12,17.49,2.0,constant,69.2,0.489
FERM-032,80,30,30.0,6.8,6.76,7.97,16.37,2.0,constant,61.6,0.558
FERM-032,82,30,29.4,6.8,6.74,7.01,16.84,2.0,constant,68.0,0.521
FERM-032,84,30,29.9,6.8,6.74,8.1,16.91,2.0,constant,61.6,0.59
FERM-032,86,30,30.3,6.8,6.64,7.65,18.3,2.0,constant,65.5,0.591
FERM-032,88,30,30.4,6.8,6.66,8.01,16.91,2.0,constant,61.7,0.645
FERM-032,90,30,30.1,6.8,6.73,8.82,16.25,2.0,constant,62.8,0.71
FERM-032,92,30,30.0,6.8,6.64,9.18,16.62,2.0,constant,64.7,0.764
FERM-032,94,30,30.0,6.8,6.8,8.91,15.85,2.0,constant,63.5,0.731
FERM-032,96,30,30.2,6.8,6.67,9.85,16.6,2.0,constant,61.4,0.846
FERM-032,98,30,30.3,6.8,6.65,9.79,16.68,2.0,constant,56.1,0.892
FERM-032,100,30,30.0,6.8,6.68,10.51,16.38,2.0,constant,58.2,0.929
FERM-032,102,30,30.0,6.8,6.72,10.91,16.06,2.0,constant,62.6,0.977
FERM-032,104,30,30.1,6.8,6.75,11.01,16.01,2.0,constant,56.7,1.009
FERM-032,106,30,30.2,6.8,6.65,11.65,15.43,2.0,constant,53.6,1.142
FERM-032,108,30,29.9,6.8,6.81,11.96,14.97,2.0,constant,54.8,1.174
FERM-032,110,30,30.1,6.8,6.76,12.54,15.05,2.0,constant,54.6,1.284
FERM-032,112,30,29.6,6.8,6.81,13.05,14.3,2.0,constant,59.5,1.366
FERM-032,114,30,29.8,6.8,6.72,13.09,14.73,2.0,constant,55.1,1.365
FERM-032,116,30,30.0,6.8,6.83,14.36,14.27,2.0,constant,45.4,1.514
FERM-032,118,30,29.8,6.8,6.75,14.3,14.29,2.0,constant,55.0,1.543
FERM-032,120,30,30.3,6.8,6.81,15.08,13.99,2.0,constant,48.7,1.626
FERM-032,122,30,30.1,6.8,6.73,15.09,15.35,2.0,constant,49.6,1.705
FERM-032,124,30,30.0,6.8,6.85,15.73,13.88,2.0,constant,43.5,1.82
FERM-032,126,30,29.8,6.8,6.78,15.84,14.35,2.0,constant,45.4,1.867
FERM-032,128,30,30.0,6.8,6.86,17.08,13.87,2.0,constant,44.1,1.988
FERM-032,130,30,30.3,6.8,6.81,17.26,13.64,2.0,constant,47.5,2.075
FERM-032,132,30,30.1,6.8,6.81,17.82,13.15,2.0,constant,37.5,2.146
FERM-032,134,30,29.9,6.8,6.77,18.34,12.57,2.0,constant,47.5,2.29
FERM-032,136,30,29.7,6.8,6.82,19.48,12.74,2.0,constant,39.1,2.427
FERM-032,138,30,30.1,6.8,6.82,19.76,13.02,2.0,constant,37.4,2.525
FERM-032,140,30,29.9,6.8,6.88,19.97,12.26,2.0,constant,42.7,2.585
FERM-032,142,30,30.0,6.8,6.87,20.71,11.75,2.0,constant,39.0,2.731
FERM-032,144,30,30.0,6.8,6.92,21.27,12.46,2.0,constant,36.8,2.825
FERM-032,146,30,30.1,6.8,6.84,21.97,11.76,2.0,constant,40.9,3.02
FERM-032,148,30,29.9,6.8,6.94,22.97,11.0,2.0,constant,35.9,3.169
FERM-032,150,30,30.0,6.8,7.0,23.62,10.83,2.0,constant,29.4,3.292
FERM-032,152,30,29.7,6.8,6.9,23.45,10.99,2.0,constant,38.2,3.302
FERM-032,154,30,30.1,6.8,6.85,24.25,9.96,2.0,constant,37.3,3.491
FERM-032,156,30,30.1,6.8,6.88,25.29,10.15,2.0,constant,28.4,3.696
FERM-032,158,30,30.2,6.8,6.86,25.41,9.76,2.0,constant,31.0,3.785
FERM-032,160,30,30.2,6.8,6.86,25.81,10.28,2.0,constant,25.9,3.87
FERM-032,162,30,30.2,6.8,6.9,26.47,10.26,2.0,constant,26.6,3.991
FERM-032,164,30,29.9,6.8,6.9,26.93,9.73,2.0,constant,28.6,4.139
FERM-032,166,30,30.0,6.8,6.91,28.04,8.43,2.0,constant,20.3,4.347
FERM-032,168,30,29.7,6.8,6.9,28.27,9.3,2.0,constant,19.4,4.447
FERM-032,170,30,30.3,6.8,7.06,29.02,8.4,2.0,constant,24.7,4.606
FERM-032,172,30,29.9,6.8,6.91,29.77,8.05,2.0,constant,20.7,4.81
FERM-032,174,30,29.8,6.8,6.96,30.03,8.01,2.0,constant,22.3,4.919
FERM-032,176,30,30.1,6.8,6.86,30.77,8.9,2.0,constant,15.8,5.06
FERM-032,178,30,30.2,6.8,6.91,30.85,7.87,2.0,constant,21.7,5.132
FERM-032,180,30,30.0,6.8,6.83,31.65,8.17,2.0,constant,17.3,5.358
FERM-032,182,30,30.1,6.8,6.8,32.32,7.08,2.0,constant,18.6,5.573
FERM-032,184,30,30.1,6.8,6.82,33.16,8.1,2.0,constant,11.9,5.706
FERM-032,186,30,29.9,6.8,6.84,33.55,6.55,2.0,constant,17.3,5.897
FERM-032,188,30,30.0,6.8,6.81,34.56,6.68,2.0,constant,14.2,6.136
FERM-032,190,30,29.7,6.8,6.72,34.67,6.79,2.0,constant,7.6,6.215
FERM-032,192,30,30.1,6.8,6.75,35.09,5.91,2.0,constant,9.9,6.348
FERM-032,194,30,30.1,6.8,6.67,35.6,6.44,2.0,constant,6.9,6.557
FERM-032,196,30,30.0,6.8,6.77,36.1,5.57,2.0,constant,5.1,6.659
FERM-032,198,30,30.0,6.8,6.77,36.41,5.86,2.0,constant,5.0,6.807
FERM-033,0,37,37.4,6.8,6.83,0.67,20.2,0.0,constant,82.1,0.011
FERM-033,2,37,36.8,6.8,6.76,0.38,21.17,0.0,constant,84.6,0.0
FERM-033,4,37,36.8,6.8,6.83,1.02,19.81,0.0,constant,85.0,0.018
FERM-033,6,37,36.8,6.8,6.83,0.66,19.19,0.0,constant,84.4,0.0
FERM-033,8,37,37.0,6.8,6.83,0.71,21.5,0.0,constant,84.6,0.016
FERM-033,10,37,36.8,6.8,6.85,0.48,21.08,0.0,constant,85.8,0.0
FERM-033,12,37,36.6,6.8,6.9,1.27,19.43,0.0,constant,87.8,0.0
FERM-033,14,37,37.0,6.8,6.94,0.35,20.57,0.0,constant,86.1,0.024
FERM-033,16,37,36.9,6.8,6.82,1.12,20.35,0.0,constant,87.1,0.0
FERM-033,18,37,37.0,6.8,6.88,0.9,20.21,0.0,constant,87.0,0.03
FERM-033,20,37,36.6,6.8,6.88,1.17,19.81,0.0,constant,79.0,0.0
FERM-033,22,37,37.1,6.8,6.95,1.96,21.13,2.0,constant,79.7,0.029
FERM-033,24,37,37.1,6.8,6.87,0.95,20.88,2.0,constant,75.9,0.048
FERM-033,26,37,37.1,6.8,6.92,1.14,19.83,2.0,constant,76.6,0.049
FERM-033,28,37,36.7,6.8,6.91,1.44,20.32,2.0,constant,75.3,0.0
FERM-033,30,37,37.3,6.8,6.94,1.64,20.01,2.0,constant,75.9,0.071
FERM-033,32,37,37.1,6.8,6.9,1.81,20.28,2.0,constant,71.9,0.033
FERM-033,34,37,37.4,6.8,6.91,1.88,19.84,2.0,constant,75.7,0.05
FERM-033,36,37,36.9,6.8,6.84,2.16,19.81,2.0,constant,66.6,0.081
FERM-033,38,37,36.9,6.8,6.89,1.93,20.23,2.0,constant,76.1,0.071
FERM-033,40,37,36.7,6.8,6.83,2.12,20.16,2.0,constant,75.2,0.099
FERM-033,42,37,37.1,6.8,6.85,1.92,19.37,2.0,constant,74.5,0.035
FERM-033,44,37,37.0,6.8,6.87,2.17,20.17,2.0,constant,73.2,0.041
FERM-033,46,37,36.6,6.8,6.77,3.01,19.89,2.0,constant,72.4,0.11
FERM-033,48,37,36.9,6.8,6.85,2.58,19.44,2.0,constant,74.7,0.106
FERM-033,50,37,37.3,6.8,6.83,3.57,19.31,2.0,constant,71.7,0.16
FERM-033,52,37,36.9,6.8,6.81,3.68,19.02,2.0,constant,76.8,0.19
FERM-033,54,37,36.7,6.8,6.9,3.11,19.12,2.0,constant,70.5,0.144
FERM-033,56,37,37.2,6.8,6.93,3.96,18.23,2.0,constant,68.3,0.21
FERM-033,58,37,36.6,6.8,6.86,3.96,19.02,2.0,constant,72.5,0.192
FERM-033,60,37,37.0,6.8,6.7,4.5,18.74,2.0,constant,68.8,0.22
FERM-033,62,37,37.1,6.8,6.8,4.9,19.01,2.0,constant,63.8,0.292
FERM-033,64,37,37.0,6.8,6.82,4.84,17.4,2.0,constant,72.6,0.277
FERM-033,66,37,37.2,6.8,6.77,5.69,18.45,2.0,constant,69.0,0.285
FERM-033,68,37,37.0,6.8,6.71,5.82,18.38,2.0,constant,69.9,0.338
FERM-033,70,37,36.9,6.8,6.71,5.87,17.95,2.0,constant,68.8,0.372
FERM-033,72,37,37.0,6.8,6.73,5.41,18.7,2.0,constant,68.1,0.35
FERM-033,74,37,37.0,6.8,6.69,6.56,16.84,2.0,constant,63.4,0.459
FERM-033,76,37,37.3,6.8,6.78,7.48,17.15,2.0,constant,64.5,0.517
FERM-033,78,37,36.8,6.8,6.71,8.03,18.16,2.0,constant,60.0,0.535
FERM-033,80,37,36.8,6.8,6.76,8.06,16.52,2.0,constant,64.0,0.569
FERM-033,82,37,36.9,6.8,6.69,8.14,16.97,2.0,constant,61.5,0.597
FERM-033,84,37,36.8,6.8,6.71,9.44,17.17,2.0,constant,58.6,0.745
FERM-033,86,37,37.0,6.8,6.64,9.94,15.54,2.0,constant,61.2,0.765
FERM-033,88,37,37.0,6.8,6.7,10.72,16.62,2.0,constant,61.7,0.872
FERM-033,90,37,36.9,6.8,6.73,10.92,15.78,2.0,constant,63.1,0.887
FERM-033,92,37,36.6,6.8,6.66,11.26,15.88,2.0,constant,53.6,0.952
FERM-033,94,37,36.9,6.8,6.68,13.15,15.53,2.0,constant,50.3,1.106
FERM-033,96,37,37.1,6.8,6.7,13.51,14.94,2.0,constant,52.9,1.164
FERM-033,98,37,36.9,6.8,6.72,13.52,15.35,2.0,constant,51.1,1.189
FERM-033,100,37,36.9,6.8,6.72,14.82,15.6,2.0,constant,48.9,1.353
FERM-033,102,37,37.1,6.8,6.66,15.19,13.45,2.0,constant,51.0,1.452
FERM-033,104,37,36.5,6.8,6.72,16.51,14.21,2.0,constant,49.6,1.532
FERM-033,106,37,36.9,6.8,6.78,16.73,13.67,2.0,constant,45.7,1.591
FERM-033,108,37,36.8,6.8,6.73,17.98,13.22,2.0,constant,44.6,1.763
FERM-033,110,37,37.0,6.8,6.71,18.87,13.17,2.0,constant,41.8,1.906
FERM-033,112,37,37.0,6.8,6.8,19.5,13.24,2.0,constant,41.8,1.953
FERM-033,114,37,36.7,6.8,6.71,20.56,12.56,2.0,constant,35.7,2.151
FERM-033,116,37,37.2,6.8,6.85,21.86,12.64,2.0,constant,31.8,2.361
FERM-033,118,37,37.1,6.8,6.83,21.67,10.89,2.0,constant,35.2,2.315
FERM-033,120,37,37.0,6.8,6.84,23.15,12.1,2.0,constant,36.1,2.537
FERM-033,122,37,37.1,6.8,6.84,24.41,10.5,2.0,constant,30.0,2.722
FERM-033,124,37,37.0,6.8,6.74,25.34,10.57,2.0,constant,30.5,2.908
FERM-033,126,37,37.0,6.8,6.83,25.8,9.69,2.0,constant,23.5,2.998
FERM-033,128,37,36.8,6.8,6.83,26.62,9.97,2.0,constant,24.5,3.159
FERM-033,130,37,36.8,6.8,6.83,27.82,9.26,2.0,constant,26.0,3.339
FERM-033,132,37,37.0,6.8,6.8,28.48,10.05,2.0,constant,27.4,3.483
FERM-033,134,37,37.2,6.8,6.73,29.57,8.45,2.0,constant,17.7,3.66
FERM-033,136,37,36.8,6.8,6.86,29.74,8.57,2.0,constant,16.5,3.722
FERM-033,138,37,36.4,6.8,6.78,31.54,8.39,2.0,constant,19.7,4.055
FERM-033,140,37,36.8,6.8,6.8,32.1,7.93,2.0,constant,14.3,4.157
FERM-033,142,37,37.1,6.8,6.83,33.09,7.6,2.0,constant,13.7,4.38
FERM-033,144,37,37.4,6.8,6.97,33.63,8.01,2.0,constant,14.8,4.486
FERM-033,146,37,37.0,6.8,6.91,34.91,6.07,2.0,constant,12.8,4.712
FERM-033,148,37,37.1,6.8,6.93,35.12,5.95,2.0,constant,8.8,4.85
FERM-033,150,37,37.2,6.8,6.82,35.99,6.14,2.0,constant,14.1,5.037
FERM-033,152,37,37.1,6.8,6.89,36.64,6.13,2.0,constant,6.7,5.188
FERM-033,154,37,37.1,6.8,6.92,37.54,5.67,2.0,constant,5.0,5.41
FERM-033,156,37,36.7,6.8,6.91,38.65,5.66,2.0,constant,5.0,5.644
FERM-033,158,37,37.1,6.8,6.92,38.57,5.05,2.0,constant,5.0,5.688
FERM-033,160,37,36.9,6.8,6.92,39.5,4.6,2.0,constant,5.0,5.894
FERM-033,162,37,37.3,6.8,6.81,40.14,4.33,2.0,constant,5.0,6.077
FERM-033,164,37,37.0,6.8,6.84,40.72,4.56,2.0,constant,5.0,6.216
FERM-033,166,37,37.3,6.8,6.89,41.44,4.32,2.0,constant,5.0,6.435
FERM-033,168,37,37.2,6.8,6.87,42.12,3.8,2.0,constant,5.0,6.641
FERM-033,170,37,37.1,6.8,6.85,41.93,4.38,2.0,constant,5.0,6.682
FERM-033,172,37,37.1,6.8,6.87,42.54,3.25,2.0,constant,5.0,6.874
FERM-033,174,37,37.0,6.8,6.88,43.17,3.18,2.0,constant,5.0,7.049
FERM-033,176,37,36.9,6.8,6.9,43.93,2.9,2.0,constant,5.0,7.288
FERM-033,178,37,36.9,6.8,6.83,43.91,2.83,2.0,constant,5.0,7.347
FERM-033,180,37,37.2,6.8,6.88,44.29,2.66,2.0,constant,5.0,7.505
FERM-033,182,37,37.0,6.8,6.88,44.16,3.66,2.0,constant,5.0,7.555
FERM-033,184,37,36.7,6.8,6.83,44.96,2.47,2.0,constant,5.0,7.803
FERM-033,186,37,37.1,6.8,6.9,44.73,2.58,2.0,constant,5.0,7.821
FERM-033,188,37,37.0,6.8,6.81,45.24,2.22,2.0,constant,5.0,8.008
FERM-033,190,37,37.1,6.8,6.83,45.82,2.99,2.0,constant,5.0,8.21
FERM-033,192,37,36.8,6.8,6.76,46.33,1.67,2.0,constant,5.0,8.4
FERM-033,194,37,36.9,6.8,6.74,47.1,1.94,2.0,constant,5.0,8.585
FERM-033,196,37,36.7,6.8,6.73,46.31,2.62,2.0,constant,5.0,8.578
FERM-033,198,37,37.4,6.8,6.8,47.14,3.06,2.0,constant,5.0,8.807
FERM-034,0,30,29.9,7.2,7.13,0.95,23.88,0.0,constant,85.6,0.019
FERM-034,2,30,30.1,7.2,7.27,1.2,22.55,0.0,constant,86.1,0.007
FERM-034,4,30,30.2,7.2,7.21,1.15,22.93,0.0,constant,81.1,0.037
FERM-034,6,30,30.0,7.2,7.2,1.39,22.97,0.0,constant,84.9,0.014
FERM-034,8,30,29.8,7.2,7.21,0.71,22.94,0.0,constant,84.6,0.007
FERM-034,10,30,29.5,7.2,7.22,1.35,22.0,0.0,constant,82.0,0.0
FERM-034,12,30,30.1,7.2,7.29,1.63,23.01,0.0,constant,78.9,0.023
FERM-034,14,30,30.0,7.2,7.25,1.68,23.7,0.0,constant,78.8,0.018
FERM-034,16,30,29.8,7.2,7.24,0.86,23.28,0.0,constant,80.9,0.022
FERM-034,18,30,30.3,7.2,7.3,1.34,23.16,0.0,constant,77.6,0.004
